Geneid,featureCounts on data 323: Counts_HISAT2 on data 31 and data 30: aligned reads (BAM),featureCounts on data 327: Counts_HISAT2 on data 35 and data 34: aligned reads (BAM),featureCounts on data 329: Counts_HISAT2 on data 37 and data 36: aligned reads (BAM),featureCounts on data 337: Counts_HISAT2 on data 45 and data 44: aligned reads (BAM),featureCounts on data 341: Counts_HISAT2 on data 49 and data 48: aligned reads (BAM),featureCounts on data 345: Counts_HISAT2 on data 53 and data 52: aligned reads (BAM),featureCounts on data 351: Counts_HISAT2 on data 59 and data 58: aligned reads (BAM),featureCounts on data 353: Counts_HISAT2 on data 61 and data 60: aligned reads (BAM),featureCounts on data 365: Counts_HISAT2 on data 73 and data 72: aligned reads (BAM)
100133251,4,2,0,0,7,2,0,0,0
100133267,0,0,0,0,0,0,0,0,0
100133286,11,3,4,6,20,7,6,9,2
100133301,4,2,8,0,4,4,6,2,2
100133308,18,27,19,13,2,2,13,14,11
100133311,0,0,0,0,0,0,0,0,0
100133315,56,82,59,65,106,90,80,29,58
100133319,382,294,272,202,490,282,242,191,276
100133331,12,30,31,8,15,47,7,6,6
100133461,0,0,0,0,0,0,0,0,0
100133545,14,6,4,3,3,12,2,2,0
100133612,0,2,3,0,0,4,6,4,6
100133669,44,113,51,95,118,43,66,46,116
100133920,55,35,34,21,63,38,33,24,30
100133941,211,608,364,422,632,188,601,229,452
100133957,6,13,6,2,16,9,6,6,9
100133985,6,13,6,5,13,11,2,2,2
100133991,53,43,80,46,80,23,46,32,32
100134015,69,58,13,35,95,46,46,54,29
100134229,64,176,84,72,215,87,98,64,113
100134259,35,15,17,2,26,13,11,6,9
100134317,21,33,20,47,34,28,20,11,13
100134368,11,23,25,20,19,14,17,18,18
100134391,0,0,2,6,0,2,1,7,2
100134444,6,2,0,0,1,0,1,0,0
100134713,62,41,54,35,89,29,32,40,36
100134868,83,55,30,32,91,38,55,16,41
100134869,8,3,4,0,1,2,3,0,0
100134934,0,0,0,0,0,0,0,0,0
100134938,1,0,1,1,1,0,0,0,0
100137047,183,217,190,153,185,157,91,57,157
100137049,2,4,3,3,11,0,0,5,3
10014,3190,3517,2851,2644,4654,2327,2472,1389,2630
100141515,2,0,0,0,2,1,0,0,0
100142659,0,4,2,0,0,2,4,0,0
100144595,77,106,32,61,128,63,49,68,84
100144596,0,0,2,1,1,1,0,2,0
100144597,0,0,0,0,0,4,1,0,0
100144602,38,47,30,16,52,28,28,17,29
100144603,93,76,66,55,146,73,76,27,49
100144604,5,4,12,10,14,13,7,10,8
100144748,56,78,73,96,104,45,64,40,48
100147744,0,1,0,0,5,0,0,0,1
100147773,132,86,33,40,81,69,41,33,113
10015,3459,6028,3663,4293,9763,5098,5403,3423,6341
100151643,0,0,0,0,0,0,0,0,0
100151683,291,471,320,141,481,140,236,156,824
100151684,320,391,144,89,458,140,175,81,458
100158262,31,23,12,27,34,52,21,15,28
10016,859,2204,1338,1353,2966,1355,1714,872,2206
100169751,0,0,0,0,0,0,0,0,0
100169752,0,0,0,0,0,0,0,0,0
100169753,0,0,0,0,0,0,0,0,0
100169754,0,0,0,0,0,0,0,0,0
100169755,0,0,0,0,0,0,0,0,0
100169756,0,0,0,0,0,0,0,0,0
100169757,0,0,0,0,0,0,0,0,0
100169758,0,0,0,0,0,0,0,0,0
100169759,0,0,0,0,0,0,0,0,0
100169760,4,1,2,0,8,0,0,1,2
100169761,0,0,0,0,0,0,0,0,0
100169762,0,0,0,0,0,0,0,0,0
100169763,0,0,0,0,0,0,0,0,0
100169764,0,0,0,0,0,0,0,0,0
100169765,0,0,0,0,0,0,0,0,0
100169766,0,0,0,0,0,0,0,0,0
100169767,0,0,0,0,0,0,0,0,0
100169768,0,0,0,0,0,0,0,0,0
100169851,77,49,19,21,123,20,36,44,41
100169890,0,0,0,0,0,0,0,0,0
100169951,0,0,0,0,0,0,0,0,0
100169952,0,0,0,0,0,0,0,0,0
100169953,0,0,0,0,0,0,0,0,0
100169954,0,0,0,0,0,0,0,0,0
100169955,0,0,0,0,0,0,0,0,0
100169956,0,0,0,0,0,0,0,0,0
100169957,0,0,0,0,0,0,0,0,0
100169958,0,0,0,0,0,0,0,0,0
100169959,0,0,0,0,0,0,0,0,0
100169989,49,40,27,23,51,49,34,27,19
10017,10,11,5,16,7,6,4,13,12
100170216,0,0,0,0,0,0,0,0,0
100170217,0,0,0,0,0,0,0,0,0
100170218,0,0,0,0,0,0,0,0,0
100170219,0,0,0,0,0,0,0,0,0
100170220,0,0,1,0,0,0,0,0,0
100170221,0,0,0,0,0,0,0,0,0
100170222,0,0,0,0,0,0,0,0,0
100170223,0,0,0,0,0,0,0,0,0
100170224,0,0,0,0,0,0,0,0,0
100170225,0,0,0,0,0,0,0,0,0
100170226,0,0,0,0,0,0,1,2,0
100170227,0,1,0,0,0,0,2,2,0
100170228,0,0,0,0,0,0,0,0,0
100170229,66,65,63,61,187,103,67,19,27
100170765,2,0,2,0,1,2,2,0,0
100170841,0,0,0,0,0,0,0,0,0
10018,341,360,219,233,668,289,262,202,293
100187716,0,0,0,2,0,0,0,0,0
100188847,10,22,4,1,10,7,2,0,9
100188893,474,1022,688,632,1324,630,751,397,993
100188917,0,0,0,10,0,0,2,0,2
100188947,14,16,1,14,24,13,14,5,22
100188949,27,16,21,37,80,38,28,26,24
100188953,75,31,24,41,88,47,30,25,32
100188954,7,30,1,11,27,30,9,6,11
100188985,4,11,2,2,7,3,5,4,7
100188986,0,1,3,0,0,1,2,1,1
100188987,0,0,0,0,2,0,0,1,0
100188988,0,2,1,0,0,0,2,0,2
100188990,0,0,0,0,0,0,0,0,0
100188991,0,0,0,2,2,2,2,4,4
100188992,0,0,0,0,0,0,0,0,0
100188993,0,0,0,0,0,0,1,0,0
100188995,7,1,2,1,8,10,2,2,6
100188997,0,0,0,2,0,0,0,0,2
100188998,1,0,0,0,0,0,0,0,0
100189001,0,14,1,9,38,3,4,14,10
100189002,0,0,0,0,0,0,0,0,0
100189003,0,0,0,0,0,0,0,0,0
100189004,0,0,1,0,1,1,1,0,0
100189005,6,5,2,4,40,3,3,4,16
100189006,0,0,0,0,0,0,1,0,0
100189008,0,3,0,0,5,0,1,0,3
100189009,0,0,0,0,0,0,0,0,0
100189011,18,14,10,5,52,8,9,6,18
100189012,0,0,0,0,0,0,0,0,1
100189013,2,14,5,5,3,2,0,2,2
100189014,0,0,0,0,0,0,0,0,0
100189015,0,0,0,0,6,0,0,0,0
100189017,0,0,0,0,0,0,0,0,0
100189018,0,0,0,0,1,0,0,0,0
100189019,0,0,0,0,0,0,0,0,0
100189020,0,0,0,0,0,0,0,0,0
100189021,0,0,0,0,0,0,0,0,0
100189022,2,2,0,0,4,1,0,1,0
100189024,0,0,0,0,0,0,0,0,0
100189025,0,3,0,1,2,0,0,0,3
100189028,0,0,0,0,2,2,2,1,0
100189030,10,23,10,7,16,9,5,6,21
100189032,5,8,3,0,18,0,0,2,9
100189033,0,0,0,0,0,0,0,0,0
100189034,0,0,0,0,0,0,0,0,0
100189035,0,0,0,0,0,0,0,0,0
100189036,0,2,0,0,1,0,0,0,1
100189037,1,7,4,2,26,10,2,0,6
100189038,0,0,0,0,0,0,0,0,0
100189039,0,0,0,0,0,0,0,0,0
100189040,0,0,0,0,0,0,0,0,1
100189041,2,0,0,0,0,0,0,0,0
100189042,0,0,0,0,0,0,0,0,0
100189045,0,2,0,0,0,0,0,0,0
100189046,0,0,0,0,0,0,0,0,0
100189047,0,0,0,0,0,0,0,0,0
100189048,0,0,0,0,0,0,0,0,0
100189049,0,0,0,0,6,0,0,1,0
100189050,0,0,0,0,0,0,0,0,0
100189052,1,0,0,0,0,0,0,0,0
100189053,0,0,0,0,0,0,0,0,0
100189056,0,0,0,0,0,0,0,0,0
100189059,0,0,0,0,3,0,0,2,1
100189062,0,0,0,0,0,0,0,0,0
100189063,0,2,0,0,0,0,0,0,0
100189064,6,1,5,0,0,0,3,0,6
100189065,0,0,0,0,0,0,0,0,0
100189066,0,0,0,0,0,0,0,0,0
100189067,0,0,0,2,0,0,0,1,1
100189070,0,0,0,0,0,0,0,0,0
100189071,0,8,3,0,36,8,1,10,24
100189072,0,0,0,0,1,0,0,0,0
100189074,0,0,0,0,0,0,0,1,0
100189075,0,0,0,0,0,0,0,1,0
100189077,2,3,0,1,15,1,19,4,8
100189078,4,0,2,1,0,0,0,0,0
100189080,0,1,3,1,0,1,1,2,0
100189082,0,0,0,0,0,0,0,0,0
100189083,0,0,0,0,0,0,0,0,0
100189084,0,0,0,0,0,0,0,0,0
100189085,0,0,0,0,0,0,0,0,0
100189086,1,0,1,0,0,1,1,1,2
100189088,0,0,0,0,0,0,0,0,1
100189089,2,6,0,2,6,0,2,2,2
100189090,0,0,0,0,0,0,0,0,1
100189091,0,0,0,0,0,0,0,0,0
100189092,0,0,0,0,0,0,0,0,0
100189093,0,0,0,0,0,0,0,0,0
100189094,0,0,0,0,0,0,0,0,1
100189095,0,0,0,0,0,0,0,2,0
100189097,5,1,3,0,1,1,4,2,0
100189098,0,0,0,0,0,0,0,0,0
100189099,0,0,0,0,0,0,0,0,0
100189101,0,1,0,0,0,0,0,1,0
100189102,0,12,0,4,2,5,6,0,6
100189103,0,3,0,0,0,0,1,0,3
100189105,0,0,0,0,0,0,0,0,0
100189107,8,14,12,4,15,12,6,2,19
100189109,1,0,5,0,0,0,0,1,0
100189110,0,2,0,0,0,0,0,0,0
100189111,0,0,0,0,0,0,0,0,0
100189112,1,2,0,2,2,0,0,0,0
100189114,0,0,0,0,0,0,0,0,0
100189115,0,0,0,0,0,0,0,0,0
100189118,0,2,0,0,0,0,0,0,2
100189119,1,0,0,1,1,0,0,0,3
100189120,0,0,0,0,0,0,0,0,0
100189121,0,0,0,0,0,0,0,0,0
100189122,0,0,0,0,0,0,0,2,0
100189123,0,0,0,0,0,0,0,0,0
100189124,0,0,0,0,0,0,0,0,0
100189125,0,0,0,0,0,0,0,0,0
100189126,0,0,0,0,0,0,0,0,1
100189127,0,0,0,0,0,0,0,0,0
100189130,0,1,1,0,11,0,0,1,2
100189131,0,0,0,0,2,0,0,0,0
100189132,0,0,0,0,0,0,1,0,0
100189133,5,29,20,10,19,12,17,10,8
100189134,0,0,0,0,0,0,0,0,0
100189135,0,0,0,0,0,0,0,0,0
100189136,0,0,0,0,0,0,0,0,0
100189137,0,0,0,0,0,0,0,0,0
100189138,0,0,0,0,0,0,0,0,0
100189139,0,0,0,0,0,0,0,0,0
100189140,0,0,1,0,0,0,0,0,0
100189141,0,0,0,0,0,0,0,0,0
100189142,0,0,0,0,1,0,0,0,0
100189143,0,0,0,0,0,0,0,0,0
100189144,1,0,1,1,0,0,0,0,0
100189145,0,0,0,0,0,0,0,0,0
100189146,1,2,5,0,0,2,1,3,2
100189149,0,0,0,0,0,0,0,0,0
100189151,1,6,4,0,7,2,1,0,0
100189152,2,0,0,2,0,0,0,0,0
100189153,3,1,5,0,10,0,0,0,2
100189155,0,0,0,0,0,0,0,0,0
100189157,4,2,0,2,0,2,0,0,2
100189158,0,1,0,1,8,0,3,1,3
100189159,0,0,0,0,0,0,0,0,0
100189160,0,0,0,0,0,0,0,0,0
100189161,0,0,0,0,0,0,0,0,0
100189162,0,0,0,0,25,0,0,0,0
100189163,0,4,0,1,4,2,1,3,2
100189164,0,0,1,0,0,0,0,0,0
100189166,2,0,0,0,0,0,0,0,0
100189167,0,0,0,0,0,0,0,0,0
100189168,41,7,7,4,44,11,10,14,57
100189169,0,0,0,0,0,0,0,0,0
100189170,0,0,0,0,0,0,0,0,0
100189171,8,0,0,0,0,0,0,0,0
100189172,0,0,0,0,0,0,0,0,0
100189173,0,0,2,0,0,0,0,1,0
100189174,0,0,0,0,0,0,0,0,0
100189176,0,0,0,0,0,0,0,0,0
100189177,29,15,5,14,23,21,9,13,14
100189178,0,0,0,0,0,0,0,0,0
100189179,0,0,0,0,0,0,0,0,0
100189181,1,0,1,0,0,1,0,0,0
100189182,0,1,0,0,1,0,0,0,0
100189184,0,0,0,0,0,0,0,0,0
100189185,0,0,0,1,0,0,0,0,0
100189187,0,10,0,3,19,4,10,6,15
100189188,0,0,0,0,0,0,0,0,0
100189189,0,0,0,0,0,0,0,0,0
100189190,0,0,0,0,0,0,0,0,0
100189191,0,0,0,0,0,0,0,0,0
100189193,0,0,0,0,0,0,0,0,0
100189195,0,1,0,0,0,0,0,0,0
100189196,0,1,0,0,0,0,0,0,0
100189197,0,0,0,0,0,1,0,0,0
100189198,1,4,0,0,2,0,0,0,0
100189199,0,0,0,0,0,0,0,0,0
100189200,0,0,2,1,0,0,0,0,0
100189201,230,99,160,43,113,45,22,41,115
100189202,0,0,0,0,0,0,0,0,0
100189203,0,2,0,0,0,0,0,0,2
100189205,0,0,0,0,0,0,0,0,0
100189206,15,20,11,4,27,3,1,0,14
100189207,0,2,3,0,0,2,1,0,0
100189208,0,1,0,0,0,0,1,0,0
100189209,0,0,0,0,0,0,0,0,0
100189211,0,0,0,0,0,0,1,0,0
100189213,0,0,0,0,0,0,0,0,0
100189214,0,2,0,1,48,2,1,6,4
100189216,0,0,0,0,0,0,0,0,0
100189218,7,8,0,0,2,2,0,5,0
100189219,0,2,0,3,24,0,1,0,6
100189220,1,2,2,0,0,0,0,2,0
100189221,0,0,0,0,0,0,0,0,0
100189222,0,0,0,0,0,0,0,0,0
100189223,0,0,0,0,0,0,0,0,0
100189224,0,1,0,0,3,0,1,2,0
100189225,0,0,0,0,0,0,0,0,0
100189226,9,3,8,1,2,3,1,0,6
100189227,1,0,0,1,3,0,1,0,0
100189228,0,0,0,0,2,0,0,0,0
100189229,0,0,0,0,3,0,0,0,0
100189230,0,0,0,0,0,0,0,0,0
100189231,0,0,0,0,0,0,0,0,0
100189232,0,0,0,0,0,0,0,0,0
100189234,0,0,0,0,0,0,0,0,0
100189235,0,0,0,0,0,0,0,0,0
100189237,0,0,0,0,0,0,0,0,0
100189238,0,4,0,0,4,2,0,0,3
100189239,0,0,0,0,0,0,0,0,0
100189240,0,2,0,2,0,0,0,0,2
100189243,0,0,0,0,1,0,0,0,0
100189245,3,0,0,4,5,1,0,0,8
100189247,0,0,0,0,2,0,0,2,0
100189248,0,0,0,0,0,0,0,0,0
100189249,0,0,0,0,0,0,0,0,0
100189250,0,0,0,0,0,0,0,0,0
100189251,0,0,0,0,0,0,0,0,0
100189252,0,0,0,0,0,0,0,0,0
100189253,2,1,0,4,2,1,3,4,0
100189254,0,0,0,0,0,0,0,0,0
100189255,0,0,0,0,0,0,0,0,0
100189257,5,4,3,2,1,8,2,3,1
100189259,0,0,0,0,0,0,0,0,0
100189260,0,0,0,0,0,0,0,0,0
100189261,0,0,0,0,0,0,0,0,0
100189263,0,0,0,0,0,0,0,0,0
100189264,0,0,0,0,4,0,0,0,1
100189265,0,0,0,0,0,0,0,0,0
100189267,3,3,0,2,13,1,5,3,0
100189268,0,0,0,0,0,0,0,0,0
100189269,0,0,0,0,0,2,0,0,0
100189270,4,5,2,1,2,0,2,4,0
100189272,0,0,0,0,0,0,1,0,0
100189273,0,0,0,0,0,0,0,0,0
100189274,0,0,0,0,0,0,0,0,0
100189275,0,0,0,0,10,0,0,0,0
100189276,0,0,0,0,0,0,0,0,1
100189277,3,1,0,0,1,3,2,2,1
100189279,0,0,0,0,5,0,0,0,0
100189280,0,0,1,0,0,0,0,0,1
100189281,0,0,0,0,0,0,0,0,0
100189282,2,0,0,0,0,0,0,0,0
100189283,0,0,0,0,3,0,0,0,0
100189284,14,23,10,9,44,17,8,16,33
100189285,58,11,3,5,4,9,5,8,10
100189286,0,0,0,0,0,0,1,0,0
100189287,0,0,0,0,0,0,0,0,0
100189288,0,0,0,0,0,0,0,0,0
100189289,1,0,1,3,0,1,1,3,1
100189290,0,0,0,0,0,0,0,0,0
100189291,0,4,0,0,14,2,0,0,4
100189292,0,1,0,1,0,0,0,0,0
100189293,0,0,0,0,0,0,0,0,0
100189294,0,0,0,0,0,0,0,0,0
100189295,0,0,0,0,0,0,0,0,0
100189296,0,0,0,0,0,0,0,0,0
100189297,0,1,0,0,1,0,1,0,1
100189298,0,0,1,0,9,0,0,1,0
100189299,0,0,0,0,0,0,0,0,0
100189300,0,0,0,0,0,0,0,0,0
100189301,3,0,0,0,0,0,0,0,0
100189303,0,0,0,0,2,0,0,0,0
100189305,0,1,0,0,0,0,0,0,0
100189306,0,1,0,0,1,1,3,0,1
100189307,0,0,0,0,0,0,0,0,0
100189308,0,0,0,0,6,0,0,0,0
100189310,0,0,0,0,2,0,1,0,0
100189313,0,0,0,0,0,0,1,0,0
100189314,0,2,0,0,2,2,0,1,4
100189315,0,1,1,0,0,0,0,0,0
100189316,0,0,0,0,0,0,0,0,0
100189317,0,0,0,0,0,0,0,2,0
100189318,0,0,0,0,0,0,0,0,0
100189319,0,0,0,0,8,0,2,0,0
100189321,0,0,0,0,0,0,0,0,0
100189323,1,3,0,1,2,0,0,0,1
100189324,0,0,2,0,12,0,0,0,0
100189326,0,0,0,0,0,0,0,0,0
100189328,0,0,0,0,0,0,0,0,0
100189329,0,0,0,0,0,0,0,0,0
100189331,0,0,0,0,2,0,0,0,0
100189332,0,0,0,0,0,0,0,0,0
100189333,2,2,0,2,6,5,1,0,1
100189334,0,0,0,0,0,0,0,0,0
100189335,0,0,0,0,0,0,0,0,0
100189336,0,0,0,0,4,0,0,0,0
100189337,0,0,0,0,0,0,0,0,0
100189339,6,11,4,6,12,10,9,3,1
100189340,0,0,0,1,0,0,0,0,0
100189342,0,0,0,0,0,0,0,0,0
100189343,0,0,0,0,0,1,0,0,0
100189344,0,0,3,0,0,0,0,1,0
100189345,2,4,0,2,1,0,3,0,1
100189346,0,0,0,0,0,0,0,0,0
100189347,3,3,4,4,2,0,4,4,0
100189348,0,0,0,0,0,0,0,0,0
100189352,0,0,0,0,0,0,0,0,0
100189354,0,0,0,0,1,0,0,0,1
100189355,9,5,8,2,8,3,7,2,2
100189356,0,0,0,0,0,0,0,0,0
100189357,0,0,0,0,2,0,3,0,1
100189359,0,0,0,0,0,0,0,0,0
100189360,0,0,0,0,0,0,0,0,0
100189362,0,0,1,1,1,0,1,0,0
100189363,0,0,0,0,0,0,2,0,0
100189364,0,0,0,0,0,0,0,0,0
100189365,0,0,0,0,0,0,0,0,0
100189366,0,0,0,0,0,0,0,0,0
100189368,0,0,0,0,0,0,0,0,0
100189370,0,11,9,2,35,0,1,3,13
100189371,0,0,0,0,1,0,0,0,0
100189372,0,0,0,0,0,0,0,0,0
100189373,0,0,2,0,3,0,0,0,0
100189374,0,2,0,0,0,0,0,0,0
100189376,0,0,0,1,0,0,0,0,0
100189378,0,0,0,0,0,0,0,0,0
100189379,9,1,0,4,0,2,1,0,1
100189380,0,0,0,0,0,0,0,0,0
100189382,2,0,0,0,0,0,0,1,0
100189383,0,0,0,0,0,0,0,0,0
100189384,0,0,0,0,0,0,0,0,1
100189385,0,1,0,0,0,0,0,0,0
100189387,0,1,0,0,8,1,0,0,0
100189388,0,0,0,0,0,0,2,0,0
100189390,0,0,0,0,0,0,0,0,0
100189391,0,0,0,0,0,0,0,0,0
100189393,0,0,0,0,0,0,0,0,0
100189394,0,0,0,0,0,0,0,0,0
100189395,0,0,0,0,0,0,0,0,0
100189396,0,0,0,0,0,0,0,0,0
100189399,0,21,5,9,52,12,6,10,25
100189400,0,0,0,0,0,0,0,0,0
100189401,0,0,0,0,0,0,0,0,0
100189402,0,0,0,3,1,1,1,0,0
100189405,0,0,0,0,0,0,0,0,0
100189406,23,24,22,3,11,5,33,12,81
100189407,3,1,2,0,0,0,1,2,0
100189408,0,0,0,0,0,0,0,0,0
100189409,0,0,1,0,0,0,0,0,0
100189410,0,0,0,0,0,0,0,0,0
100189412,0,0,0,0,0,0,0,0,0
100189413,0,0,1,0,0,0,0,0,0
100189414,1,4,5,7,23,3,8,4,10
100189415,0,0,0,0,0,0,0,0,0
100189416,4,4,0,0,6,0,0,0,0
100189418,0,0,0,0,2,0,0,1,0
100189419,0,0,0,0,4,0,0,1,0
100189422,0,0,0,0,0,0,0,0,0
100189424,0,0,0,0,0,0,0,0,0
100189425,1,0,0,0,0,0,0,0,0
100189427,0,0,0,0,0,0,0,0,0
100189428,0,0,0,0,0,0,0,1,0
100189430,0,0,0,0,0,0,0,0,0
100189432,15,16,10,4,14,14,7,10,9
100189433,0,0,0,0,0,0,0,0,0
100189435,4,4,0,0,4,0,2,0,0
100189436,0,0,0,0,0,0,0,0,0
100189437,0,0,0,0,0,0,0,0,0
100189438,0,0,0,0,0,1,0,0,4
100189541,1,0,0,0,1,0,0,0,0
100189589,189,336,212,141,278,208,228,172,240
10019,1395,1469,815,1175,1885,937,984,606,809
100190938,88,101,82,88,166,86,72,51,49
100190939,240,238,160,185,312,193,192,160,166
100190940,21,16,16,33,45,25,31,15,18
100190949,0,0,4,2,6,0,1,0,6
100190986,75,40,41,39,97,31,21,17,26
100191040,41,87,55,48,104,68,37,38,43
100191063,0,0,0,0,0,0,0,0,0
100192204,71,18,43,29,63,35,26,16,18
100192378,80,101,34,67,196,98,90,33,79
100192379,75,50,53,57,41,26,42,42,30
100192386,274,101,215,111,106,114,63,38,44
100192420,0,0,4,2,0,0,0,1,0
100192426,23,20,13,2,21,4,9,5,8
1002,299,248,229,250,279,223,195,118,168
10020,1345,2125,1135,1463,3477,1551,1782,1041,2410
10021,126,140,133,89,126,120,72,68,82
100216001,0,0,0,2,0,0,0,0,0
100216479,290,454,163,324,572,345,269,163,413
100216545,277,336,179,191,517,232,255,161,233
100216546,1434,1222,630,718,2111,782,897,776,951
10022,0,2,0,0,7,3,5,1,6
10023,90,92,75,60,153,93,97,61,85
100233156,0,0,0,0,0,0,0,0,0
100233209,35,37,21,36,81,35,39,45,31
10024,0,0,0,6,2,0,1,0,1
100240728,0,0,0,0,0,0,0,0,0
100240734,0,3,0,0,2,0,0,0,0
100240735,8,4,0,4,1,0,1,0,6
10025,421,226,248,199,318,205,193,167,207
10026,1331,3282,1346,1951,4950,2454,2858,1521,3934
100268168,38,32,24,22,26,25,32,15,32
100270679,0,0,0,0,0,0,0,0,0
100270680,3,0,4,2,1,2,2,0,8
100270746,33,36,4,22,38,11,13,2,31
100270804,106,130,79,96,220,111,111,66,193
100271702,10,1,2,13,16,10,2,4,3
100271715,609,683,536,520,1115,515,511,327,629
100271722,47,54,39,48,121,25,28,10,32
100271832,35,7,8,19,13,26,7,13,14
100271835,0,0,0,0,0,0,0,0,0
100271836,1694,1010,749,914,2225,1047,772,705,997
100271846,2,0,8,0,0,2,2,0,0
100271849,0,0,0,0,0,0,0,0,0
100271873,38,56,55,28,121,47,30,45,32
100271874,0,0,0,0,0,0,0,0,0
100271927,38,24,33,40,49,45,50,11,7
100272147,120,241,137,193,322,213,184,97,196
100272216,2,9,0,0,0,0,0,2,0
100272217,37,48,27,31,62,22,47,15,29
100272228,355,309,177,280,438,273,245,215,229
100286844,190,277,146,166,379,208,248,130,198
100286922,0,0,0,0,0,0,0,0,0
100286938,0,0,0,0,0,0,0,0,0
100286979,18,44,20,30,58,27,32,19,34
100287010,6,8,0,2,2,0,3,5,7
100287013,25,37,20,20,19,48,32,10,22
100287015,30,63,39,49,153,55,54,31,26
100287029,2,2,0,0,14,2,2,2,0
100287036,56,24,30,11,19,20,11,15,26
100287042,29,25,4,19,44,15,8,14,18
100287072,7,6,8,8,19,12,12,23,8
100287082,14,28,23,11,30,19,8,13,23
100287083,0,0,0,0,0,0,0,0,0
100287098,8,2,5,3,10,6,2,1,2
100287102,0,1,1,1,0,0,2,0,0
100287114,2,3,0,0,0,0,3,0,2
100287144,2,1,5,2,2,2,0,0,5
100287171,126,211,80,133,62,106,80,36,122
100287177,28,6,8,14,4,10,12,3,9
100287178,0,0,4,2,5,1,0,0,1
100287205,0,0,1,1,1,2,0,0,0
100287216,46,90,52,29,78,20,33,12,34
100287225,256,148,106,208,363,303,183,141,248
100287226,22,17,17,14,17,13,26,7,11
100287227,7,20,13,10,16,7,15,16,15
100287238,1,0,0,0,0,0,0,1,0
100287284,20,15,18,20,45,11,28,19,27
100287294,0,0,4,0,0,0,0,0,0
100287314,40,61,89,52,84,59,44,37,54
100287327,0,0,0,0,0,1,0,0,0
100287362,5,3,2,0,0,4,0,0,0
100287364,1,0,0,0,1,0,0,0,0
100287387,47,77,54,46,101,7,14,20,31
100287399,0,0,0,0,0,1,0,0,0
100287404,0,0,0,0,0,0,0,0,0
100287441,0,0,0,0,0,0,0,0,0
100287477,7,2,3,2,2,4,4,1,4
100287478,1,0,0,0,0,0,0,0,0
100287482,62,200,187,157,233,171,204,91,239
100287513,1,0,0,0,0,0,0,0,0
100287559,33,51,34,33,55,28,60,21,33
100287569,57,78,46,66,43,54,49,43,47
100287592,0,0,0,0,0,0,0,0,0
100287596,2,5,3,2,10,6,2,4,5
100287616,12,17,11,8,18,25,13,16,7
100287632,7,4,0,2,6,2,6,1,6
100287639,0,0,0,2,1,1,0,0,0
100287704,0,0,0,1,0,0,0,0,0
100287718,1,1,11,0,6,2,0,2,10
100287722,63,85,36,39,82,53,61,60,53
100287728,0,2,0,0,0,0,2,0,0
100287765,627,923,707,776,1582,765,701,578,847
100287792,2,5,2,1,2,1,0,0,2
100287808,0,0,0,0,1,0,0,0,0
100287814,1,0,0,0,0,0,0,2,0
100287823,0,0,0,0,0,0,0,0,0
100287834,0,0,0,0,0,0,0,0,0
100287846,595,741,532,599,1150,587,561,421,697
100287879,31,4,1,12,3,7,0,3,6
100287896,388,809,418,503,1170,685,652,356,709
100287898,0,0,0,0,2,0,0,0,2
100287902,0,5,2,1,12,0,0,3,2
100287932,764,1882,1160,1129,2799,1449,1436,768,1906
100287944,7,12,6,7,16,17,9,6,11
100287948,9,21,4,6,14,4,12,4,2
100288069,39,24,53,36,41,29,15,20,15
100288072,27,13,29,16,42,11,14,8,8
100288077,0,10,0,2,2,0,0,0,0
100288079,7,5,1,5,17,3,1,0,5
100288122,107,111,80,62,158,79,56,49,63
100288123,58,22,27,34,38,27,19,21,9
100288142,384,259,193,298,493,287,222,175,236
100288152,133,208,150,88,358,77,152,93,82
100288162,3,2,4,4,4,4,0,1,3
100288181,235,296,189,135,241,258,263,207,196
100288198,82,144,96,62,260,126,134,85,153
100288254,0,2,2,0,7,2,2,5,2
100288287,0,0,0,0,0,0,0,0,0
100288323,0,0,0,0,0,0,0,0,0
100288332,4,17,339,13,12,5,5,6,9
100288346,255,134,137,116,194,113,100,93,105
100288380,1,4,0,1,1,0,0,0,0
100288413,35,53,64,42,168,88,121,65,84
100288428,100,83,73,83,169,95,97,50,94
100288432,39,45,50,33,80,32,36,22,50
100288485,0,0,0,0,0,0,2,0,0
100288486,0,0,0,1,0,0,2,1,1
100288520,0,0,5,8,0,6,1,0,1
100288524,0,0,0,0,0,0,0,0,0
100288527,0,0,0,0,0,0,0,0,0
100288562,0,0,0,0,0,0,0,0,0
100288570,4,8,5,16,10,6,6,2,2
100288615,62,487,304,412,847,370,415,64,206
100288637,2,0,0,3,5,0,0,1,3
100288687,0,0,0,0,0,0,0,0,0
100288695,21,47,17,17,33,46,28,26,30
100288730,2,0,0,0,0,1,0,0,0
100288748,5,9,0,0,2,1,1,0,0
100288778,28,3,15,8,11,6,8,5,1
100288797,0,0,0,0,0,0,2,0,0
100288798,65,47,25,34,98,68,42,26,52
100288801,29,29,17,39,18,27,25,26,41
100288805,947,1146,905,985,1547,1264,953,561,425
100288814,69,30,33,17,17,17,11,35,12
100288831,98,67,56,57,115,42,47,51,47
100288842,20,33,14,19,36,39,42,27,28
100288846,2,17,6,8,5,4,10,0,1
100288866,6,2,2,0,0,3,0,2,2
100288911,74,51,44,41,63,38,43,23,52
100288966,0,0,0,0,0,0,0,0,0
100288974,78,95,56,100,187,95,89,40,50
