Geneid,featureCounts on data 314: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 322: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 324: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 332: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 340: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 346: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
100133234,213,197,215,128,99,113,144,178,93
100133251,4,2,2,6,6,0,6,0,7
100133267,0,0,1,0,0,0,0,0,0
100133286,9,6,3,11,8,3,9,14,8
100133301,4,2,6,1,0,0,3,11,6
100133308,20,17,7,21,4,11,17,25,10
100133311,0,0,0,0,0,0,0,0,0
100133315,81,54,65,71,44,50,100,89,42
100133319,504,407,406,247,220,171,259,334,272
100133331,19,16,31,12,4,25,3,13,11
100133461,0,0,0,0,0,0,0,0,0
100133545,6,0,3,0,0,1,4,0,0
100133612,6,1,3,10,0,0,0,2,2
100133669,99,75,62,177,94,79,116,93,124
100133920,81,23,38,68,22,13,40,26,55
100133941,391,313,364,647,327,180,898,463,448
100133957,6,3,3,9,4,4,1,4,4
100133985,12,7,10,3,5,3,9,10,9
100133991,56,41,72,50,36,26,37,49,51
100134015,54,34,25,29,28,31,27,41,27
100134229,222,164,110,190,137,107,181,173,130
100134259,31,16,28,21,22,20,17,10,4
100134317,42,26,19,23,41,23,12,25,11
100134368,15,5,21,29,10,17,7,28,9
100134391,1,0,0,0,0,1,0,6,1
100134444,4,3,2,0,3,1,4,4,0
100134713,80,36,56,52,44,29,54,67,28
100134868,56,59,20,60,40,18,60,63,37
100134869,10,1,12,9,1,3,6,9,8
100134934,0,0,0,0,0,0,0,0,0
100134938,7,1,2,2,1,0,1,2,0
100137047,174,187,200,238,109,128,118,199,118
100137049,0,6,3,4,1,2,1,5,3
10014,4149,2744,3741,5058,3285,2610,3461,4689,3059
100141515,4,1,2,1,1,0,0,0,0
100142659,4,0,1,2,9,0,0,2,0
100144595,88,80,78,74,68,52,78,107,72
100144596,1,0,0,0,0,1,2,0,0
100144597,2,1,0,0,0,0,0,0,0
100144602,62,29,34,27,36,23,38,40,19
100144603,73,57,64,91,61,35,79,64,74
100144604,33,12,13,12,13,14,5,7,2
100144748,136,92,88,152,99,81,111,127,101
100147744,3,0,0,0,0,0,0,1,1
100147773,115,81,43,73,66,40,99,123,95
10015,8089,5045,4655,8085,6549,5501,8756,9603,7875
100151643,0,0,0,0,0,0,0,0,0
100151683,198,63,56,126,106,45,86,138,80
100151684,201,38,31,62,73,28,49,68,68
100158262,59,24,14,79,43,38,37,40,38
10016,1770,1445,1397,2549,2123,1477,2322,2670,2094
100169751,0,0,0,0,0,0,0,0,0
100169752,0,0,0,0,0,0,0,0,0
100169753,0,0,0,0,0,0,0,0,0
100169754,0,0,0,0,0,0,0,0,0
100169755,0,0,0,0,0,0,0,0,0
100169756,0,0,1,0,0,0,0,0,0
100169757,0,0,0,0,0,0,0,0,0
100169758,0,0,0,0,0,0,0,0,0
100169759,0,0,0,0,0,0,0,0,0
100169760,0,0,1,0,0,0,0,0,0
100169761,0,0,0,0,0,0,0,0,0
100169762,0,0,0,0,0,0,0,0,0
100169763,0,0,0,0,0,0,0,0,0
100169764,0,0,0,0,0,0,0,0,0
100169765,0,0,0,0,0,0,0,0,0
100169766,0,0,0,0,0,0,0,0,0
100169767,0,0,0,0,0,0,0,0,0
100169768,0,0,0,0,0,0,0,0,0
100169851,70,45,38,27,36,28,28,35,31
100169890,0,0,0,0,0,0,0,0,0
100169951,0,0,0,0,0,0,0,0,0
100169952,0,0,0,0,0,0,0,0,0
100169953,0,0,0,0,0,0,0,0,0
100169954,0,0,0,0,0,0,0,0,0
100169955,0,0,0,0,0,0,0,0,0
100169956,0,0,0,0,0,0,0,0,0
100169957,0,0,0,0,0,0,0,0,0
100169958,0,0,0,0,0,0,0,0,0
100169959,0,0,0,0,0,0,0,0,0
100169989,48,37,27,25,15,19,50,46,34
10017,7,2,4,10,8,4,12,7,4
100170216,0,0,0,0,0,0,0,0,0
100170217,0,0,0,0,0,0,0,0,0
100170218,0,0,0,0,0,0,0,0,0
100170219,0,0,0,0,0,0,0,0,0
100170220,0,0,0,0,0,0,0,0,0
100170221,0,0,0,0,0,0,0,0,0
100170222,0,0,0,0,0,0,0,0,0
100170223,0,0,0,0,0,0,0,0,0
100170224,0,1,0,0,0,0,0,0,0
100170225,0,0,0,0,0,0,0,0,0
100170226,0,0,2,0,0,0,1,0,0
100170227,0,0,1,0,1,3,0,0,0
100170228,0,0,0,0,0,0,0,0,0
100170229,89,68,62,91,76,65,48,65,55
100170765,4,2,0,0,0,0,0,0,2
100170841,4,0,0,0,0,0,0,0,0
10018,445,284,242,324,385,219,363,421,294
100187716,0,0,0,0,0,0,0,0,0
100188847,1,0,1,0,0,2,2,0,0
100188893,1167,663,696,1335,992,794,1103,1232,942
100188917,2,0,0,4,0,2,0,0,0
100188947,22,7,6,11,18,7,10,5,21
100188949,41,29,14,28,30,20,40,48,22
100188953,53,37,21,17,51,47,33,80,39
100188954,18,7,4,15,26,8,7,15,11
100188985,4,2,0,5,2,1,1,2,0
100188986,0,0,0,2,3,1,0,3,1
100188987,0,1,0,1,2,0,1,3,1
100188988,0,1,1,0,4,0,5,3,0
100188990,0,0,0,0,1,0,0,0,0
100188991,1,1,0,2,0,1,3,0,2
100188992,0,0,0,1,0,0,1,0,0
100188993,0,0,0,0,0,0,0,0,0
100188995,6,2,5,1,4,5,1,7,5
100188997,0,2,0,0,1,0,0,0,0
100188998,0,0,0,0,0,0,0,0,0
100189001,9,14,3,24,28,15,25,49,4
100189002,0,0,0,0,0,0,0,0,0
100189003,0,0,1,0,0,0,0,1,0
100189004,0,0,0,2,1,0,0,1,2
100189005,2,6,2,2,10,0,1,13,1
100189006,0,0,1,1,1,2,0,0,0
100189008,6,1,4,0,1,4,4,1,2
100189009,0,0,0,0,0,0,0,0,0
100189011,11,11,2,8,17,3,9,21,9
100189012,1,0,0,0,0,0,0,0,0
100189013,0,0,1,0,3,1,0,0,0
100189014,0,0,0,0,0,0,0,0,0
100189015,0,0,0,0,1,1,0,1,0
100189017,0,0,0,0,0,0,0,0,0
100189018,0,0,0,0,0,0,0,0,0
100189019,0,0,0,0,0,0,0,0,0
100189020,1,0,1,0,0,0,1,0,0
100189021,1,2,0,0,0,0,0,0,0
100189022,1,2,0,3,5,1,0,5,0
100189024,0,0,0,0,0,0,0,0,0
100189025,2,0,0,1,1,1,4,1,0
100189028,4,2,1,0,4,1,2,3,3
100189030,0,3,0,5,8,3,4,3,7
100189032,1,3,0,2,3,2,0,1,1
100189033,0,0,0,0,0,0,0,0,0
100189034,0,0,0,0,0,0,0,0,0
100189035,0,1,0,0,0,0,0,0,0
100189036,0,0,0,0,0,0,0,0,0
100189037,0,4,0,4,10,0,3,9,4
100189038,0,0,0,0,0,0,0,0,0
100189039,0,0,0,0,0,0,0,0,0
100189040,0,0,0,0,0,0,0,0,0
100189041,0,0,0,0,0,0,0,0,0
100189042,0,0,0,0,0,0,0,0,0
100189045,1,1,0,0,0,0,0,1,0
100189046,0,0,0,0,0,0,0,0,0
100189047,0,0,0,0,0,0,0,0,0
100189048,0,0,0,0,0,0,0,0,0
100189049,3,0,2,0,0,1,0,0,0
100189050,0,0,0,0,0,0,0,0,0
100189052,0,0,0,0,0,0,0,1,0
100189053,0,0,0,0,0,0,0,0,0
100189056,0,0,0,0,0,0,0,0,0
100189059,0,0,0,0,1,0,0,3,0
100189062,0,0,0,0,0,0,0,0,0
100189063,0,0,0,0,0,0,0,0,0
100189064,0,0,0,0,0,1,0,0,1
100189065,0,0,0,0,0,0,0,0,0
100189066,0,0,0,0,0,0,0,0,0
100189067,0,0,0,1,3,0,2,6,0
100189070,0,0,0,0,0,0,0,0,0
100189071,3,4,13,2,66,14,15,12,24
100189072,0,0,0,0,0,0,0,0,0
100189074,0,0,0,0,0,0,0,0,0
100189075,0,2,0,1,0,0,0,0,0
100189077,5,2,0,0,7,0,4,2,6
100189078,0,0,0,0,0,0,1,0,0
100189080,4,0,2,4,0,2,4,0,1
100189082,0,0,0,0,0,0,0,0,0
100189083,0,0,0,2,0,0,4,0,0
100189084,0,0,0,0,0,0,0,0,0
100189085,0,0,0,0,0,0,0,0,0
100189086,0,0,0,1,0,3,2,1,0
100189088,0,0,0,0,0,0,0,0,0
100189089,4,0,2,0,1,0,0,3,0
100189090,0,0,0,4,0,0,0,0,0
100189091,0,0,0,0,0,0,0,0,0
100189092,0,0,0,0,0,0,0,0,0
100189093,0,0,0,0,0,0,0,0,0
100189094,0,0,0,0,1,0,2,0,0
100189095,1,0,0,0,0,0,0,0,0
100189097,3,2,5,3,1,4,6,3,1
100189098,0,0,0,0,0,0,0,0,0
100189099,0,0,0,0,0,0,0,0,0
100189101,0,1,0,1,1,0,2,0,0
100189102,2,0,2,0,1,0,0,0,2
100189103,1,0,0,0,0,0,2,0,0
100189105,0,0,0,0,0,0,0,0,0
100189107,2,0,0,0,0,0,2,0,2
100189109,0,0,1,0,0,0,1,0,1
100189110,0,0,0,1,3,2,0,2,0
100189111,0,0,0,0,0,0,0,0,0
100189112,0,0,0,0,2,0,0,1,0
100189114,0,0,0,0,0,0,0,0,0
100189115,0,0,0,0,0,0,0,0,0
100189118,0,0,0,0,0,0,0,0,0
100189119,2,0,0,1,0,0,0,5,2
100189120,0,0,0,0,0,0,0,0,0
100189121,0,0,0,0,0,0,0,0,0
100189122,0,0,0,0,5,0,0,0,0
100189123,0,0,0,0,0,0,0,0,0
100189124,0,0,0,0,0,0,0,0,0
100189125,0,0,0,0,0,0,0,0,0
100189126,0,0,0,0,0,0,0,0,0
100189127,0,0,0,0,0,0,0,0,0
100189130,0,1,1,1,6,3,1,2,2
100189131,0,0,0,0,0,0,0,1,0
100189132,0,0,0,0,0,0,0,0,0
100189133,34,18,20,19,15,14,24,16,20
100189134,0,0,0,0,0,0,0,0,0
100189135,0,0,0,0,0,0,0,0,3
100189136,0,0,0,0,0,0,0,0,0
100189137,0,0,0,0,0,0,0,0,0
100189138,0,0,0,0,0,0,0,0,0
100189139,0,0,0,0,0,0,0,0,0
100189140,0,0,0,0,0,0,0,0,0
100189141,0,0,0,0,0,0,0,0,0
100189142,1,0,0,1,1,0,0,0,2
100189143,0,0,0,0,0,0,0,0,0
100189144,0,0,0,0,0,0,1,0,0
100189145,0,0,0,0,0,0,0,0,0
100189146,1,1,5,0,4,1,3,5,4
100189149,0,0,0,0,0,0,0,0,0
100189151,2,0,0,2,0,0,0,3,0
100189152,0,0,0,0,0,0,0,1,0
100189153,0,0,2,2,6,1,4,6,6
100189155,0,1,0,0,0,0,0,0,0
100189157,6,0,0,0,6,0,6,4,2
100189158,2,3,0,2,2,0,0,1,2
100189159,0,0,0,0,0,0,0,0,0
100189160,0,0,0,0,0,0,0,0,0
100189161,0,0,0,0,0,0,0,0,0
100189162,2,0,0,0,14,0,0,4,0
100189163,2,0,0,0,2,0,3,1,0
100189164,1,0,2,0,0,0,0,0,0
100189166,0,0,0,0,0,0,0,0,0
100189167,0,0,0,0,0,0,0,0,0
100189168,28,6,4,5,47,7,14,41,14
100189169,0,0,0,0,0,0,0,0,0
100189170,0,0,0,0,0,0,0,0,0
100189171,0,0,0,0,1,0,0,0,0
100189172,0,0,0,0,0,0,1,0,0
100189173,0,0,0,0,1,0,0,0,0
100189174,0,0,0,0,0,0,0,0,0
100189176,0,0,0,0,0,0,0,0,0
100189177,29,23,18,8,15,7,12,24,6
100189178,0,0,0,0,0,0,0,0,0
100189179,0,0,0,0,0,0,0,0,0
100189181,2,0,0,0,2,0,1,2,0
100189182,0,0,0,2,0,0,0,0,1
100189184,0,0,0,0,0,0,0,0,0
100189185,0,0,0,0,0,0,0,0,0
100189187,5,2,0,7,9,3,4,10,13
100189188,0,0,0,0,0,0,0,0,0
100189189,0,0,0,0,0,0,0,0,0
100189190,0,0,0,1,0,0,0,0,0
100189191,0,0,0,0,0,0,0,0,0
100189193,0,0,0,2,0,0,0,0,2
100189195,0,0,0,0,0,0,0,0,4
100189196,0,0,0,0,0,0,0,0,0
100189197,0,0,0,0,0,0,0,0,0
100189198,0,0,0,0,0,2,1,2,0
100189199,0,0,0,0,0,0,0,0,0
100189200,0,0,0,0,0,0,4,0,0
100189201,24,1,5,3,5,0,3,2,1
100189202,0,0,0,0,0,0,0,0,0
100189203,0,0,0,0,0,0,0,0,0
100189205,0,0,0,0,0,0,0,0,0
100189206,8,0,4,1,0,4,0,2,0
100189207,1,0,0,0,0,0,0,1,0
100189208,0,0,0,0,0,0,0,0,0
100189209,0,0,0,0,0,0,0,1,0
100189211,0,1,0,0,1,0,0,0,0
100189213,0,0,0,0,0,0,0,0,0
100189214,0,0,1,0,5,2,4,3,1
100189216,0,0,0,0,0,0,0,0,0
100189218,3,2,0,0,0,0,0,1,2
100189219,0,0,0,2,0,0,2,1,4
100189220,0,0,0,0,0,0,2,0,1
100189221,0,0,0,0,0,0,0,0,0
100189222,0,0,0,0,0,0,0,0,0
100189223,0,0,0,0,0,0,0,0,0
100189224,0,0,0,0,0,0,0,1,0
100189225,0,0,0,0,0,0,0,0,0
100189226,3,0,0,1,0,1,1,3,0
100189227,1,1,0,1,0,0,0,0,2
100189228,0,0,0,0,0,0,1,0,0
100189229,0,0,0,0,0,0,0,0,0
100189230,0,0,0,0,0,0,0,0,0
100189231,0,0,0,1,0,0,0,0,0
100189232,0,0,0,0,0,0,0,0,0
100189234,0,0,0,0,0,0,0,0,0
100189235,0,0,0,0,0,0,0,0,0
100189237,0,0,0,0,0,0,0,0,0
100189238,1,1,4,0,0,0,5,8,0
100189239,0,0,0,0,1,0,0,0,0
100189240,0,1,0,0,0,0,0,0,1
100189243,0,0,0,1,0,0,0,0,0
100189245,0,0,2,0,0,0,1,4,0
100189247,0,0,1,0,0,0,0,0,1
100189248,0,0,0,0,0,0,0,0,0
100189249,0,0,0,0,0,0,0,0,0
100189250,0,0,0,0,0,0,0,1,0
100189251,0,0,0,0,0,0,0,0,0
100189252,0,0,0,0,0,0,0,0,0
100189253,3,9,2,1,3,2,1,1,2
100189254,0,0,0,0,0,0,0,0,0
100189255,0,0,0,0,1,0,0,0,0
100189257,3,0,0,0,2,2,1,5,1
100189259,0,0,0,0,0,0,0,0,0
100189260,0,0,0,0,0,0,0,0,0
100189261,0,0,0,0,0,0,0,0,0
100189263,0,0,1,1,1,0,0,0,0
100189264,0,0,0,2,1,0,0,1,2
100189265,0,0,0,0,0,0,0,0,0
100189267,3,6,1,0,5,2,2,2,1
100189268,0,0,0,0,0,0,0,0,0
100189269,0,0,0,0,0,0,0,0,0
100189270,8,5,6,2,3,1,1,5,2
100189272,0,0,0,0,0,0,0,0,0
100189273,0,2,0,0,0,0,0,0,0
100189274,0,0,0,0,0,0,0,0,0
100189275,0,0,0,0,0,0,0,0,0
100189276,0,1,0,0,0,0,0,0,0
100189277,7,2,1,3,0,1,4,3,2
100189279,0,0,0,0,0,0,0,0,0
100189280,2,0,0,1,2,0,0,3,0
100189281,0,0,0,0,0,0,0,0,0
100189282,0,0,0,0,0,0,0,0,0
100189283,0,0,0,0,0,0,0,0,0
100189284,26,11,5,12,44,20,17,36,29
100189285,14,9,5,4,2,3,9,4,1
100189286,0,0,0,0,3,0,0,0,0
100189287,0,0,0,0,0,0,0,0,0
100189288,0,0,0,0,0,0,0,0,0
100189289,0,2,0,1,2,2,1,1,1
100189290,0,0,0,0,0,0,0,0,0
100189291,2,0,0,0,0,0,0,0,2
100189292,0,0,0,0,0,1,0,0,0
100189293,0,0,0,0,0,0,0,0,0
100189294,0,0,0,0,0,0,0,0,0
100189295,0,0,0,0,0,0,0,0,0
100189296,1,0,0,0,0,0,0,0,0
100189297,0,0,0,0,0,0,0,0,0
100189298,0,0,0,0,0,0,0,0,0
100189299,0,0,0,0,0,0,0,0,0
100189300,0,0,0,0,0,0,0,0,0
100189301,0,0,0,0,0,0,0,0,0
100189303,0,2,0,4,1,0,2,0,0
100189305,0,1,0,0,0,0,0,0,0
100189306,0,1,2,0,1,0,3,2,5
100189307,0,0,0,0,0,0,0,0,0
100189308,0,0,0,0,0,0,0,0,0
100189310,0,0,1,2,1,0,1,4,0
100189313,0,0,0,0,2,0,1,0,0
100189314,0,0,0,0,0,0,0,0,0
100189315,0,0,0,0,0,0,0,0,0
100189316,0,0,0,0,0,0,0,0,0
100189317,0,0,0,1,0,0,0,0,0
100189318,0,0,0,0,0,0,0,0,0
100189319,0,0,0,0,0,0,0,0,0
100189321,0,0,0,0,0,0,0,0,0
100189323,2,3,3,0,6,2,2,2,4
100189324,0,0,0,0,0,0,0,0,0
100189326,0,0,1,0,0,0,0,0,0
100189328,1,0,0,1,1,0,0,0,0
100189329,0,0,0,0,0,0,0,0,0
100189331,0,0,0,0,0,0,0,0,1
100189332,0,0,0,0,0,0,0,0,0
100189333,5,2,0,3,7,2,0,2,0
100189334,0,0,0,0,0,0,0,0,0
100189335,0,0,0,0,0,0,0,0,0
100189336,0,0,0,0,0,0,0,0,0
100189337,0,0,0,0,0,0,0,0,0
100189339,4,5,0,7,4,6,12,5,0
100189340,0,0,0,0,3,0,0,0,0
100189342,1,0,0,0,0,0,0,0,0
100189343,0,0,0,0,0,0,0,0,0
100189344,0,0,0,0,0,0,0,1,0
100189345,0,0,0,0,0,0,0,0,1
100189346,0,0,0,0,0,0,0,0,0
100189347,5,0,1,0,8,0,1,2,0
100189348,0,0,0,0,0,0,0,0,0
100189352,0,0,0,0,0,0,0,0,0
100189354,0,0,0,0,0,0,0,0,0
100189355,6,6,2,6,5,1,7,7,4
100189356,0,0,0,0,0,0,0,0,0
100189357,1,0,0,0,0,0,0,0,0
100189359,2,0,0,0,0,1,0,0,0
100189360,0,0,0,0,0,0,0,0,0
100189362,0,0,0,0,0,0,0,2,0
100189363,0,0,0,0,0,0,0,0,0
100189364,0,0,0,0,0,0,0,0,0
100189365,0,0,0,0,0,0,0,0,0
100189366,0,0,0,0,0,0,0,0,0
100189368,0,0,0,0,0,0,0,0,0
100189370,1,0,2,1,6,2,2,3,1
100189371,0,0,0,0,0,2,0,0,0
100189372,0,0,0,0,0,0,0,0,0
100189373,0,0,0,0,0,0,1,1,1
100189374,0,0,0,0,0,0,0,0,0
100189376,0,0,0,0,0,0,4,1,0
100189378,0,0,0,0,0,0,0,0,0
100189379,1,1,0,0,1,0,1,1,2
100189380,0,0,0,0,0,0,0,0,0
100189382,0,0,0,0,0,0,0,0,0
100189383,0,0,0,0,3,0,1,0,0
100189384,0,0,0,0,0,1,0,1,0
100189385,0,0,0,0,0,0,0,0,0
100189387,0,0,0,0,1,0,2,3,1
100189388,0,0,0,0,1,0,0,0,0
100189390,0,0,0,0,0,0,0,0,0
100189391,0,0,0,0,0,0,0,0,0
100189393,0,0,0,0,0,0,0,0,0
100189394,0,0,0,0,0,0,0,0,0
100189395,0,0,0,0,0,0,0,0,0
100189396,0,0,0,0,0,0,0,0,0
100189399,1,10,6,22,58,21,24,60,43
100189400,0,0,0,0,0,0,0,0,0
100189401,0,0,0,0,0,0,0,1,0
100189402,2,0,0,2,3,1,3,2,2
100189405,0,0,0,0,0,0,1,0,1
100189406,32,2,9,6,0,6,13,4,15
100189407,0,2,0,0,0,0,2,0,1
100189408,0,0,0,0,0,0,0,0,0
100189409,0,0,0,0,0,0,0,0,0
100189410,0,0,0,0,0,0,0,0,0
100189412,0,0,0,0,0,0,0,0,0
100189413,0,1,0,0,0,0,0,2,0
100189414,1,1,0,1,0,0,3,3,1
100189415,0,0,0,0,0,0,0,0,0
100189416,0,0,0,0,0,0,0,0,0
100189418,0,0,0,0,0,0,0,0,0
100189419,0,0,0,0,1,0,0,0,0
100189422,0,0,0,0,0,0,0,0,0
100189424,0,0,0,0,0,0,0,0,0
100189425,0,0,0,0,0,1,0,0,0
100189427,0,0,0,0,0,0,0,0,0
100189428,0,0,0,0,0,1,0,0,0
100189430,0,0,0,0,0,0,0,0,0
100189432,9,8,5,5,5,10,7,16,2
100189433,0,0,0,0,0,0,0,0,0
100189435,1,0,0,1,1,0,1,4,0
100189436,0,0,0,0,0,0,0,0,0
100189437,0,0,0,0,0,0,0,0,0
100189438,0,0,0,0,0,1,0,0,0
100189541,2,0,0,0,0,0,0,0,1
100189589,338,224,290,394,241,217,369,456,298
10019,1454,1023,852,1633,1373,896,1095,1433,970
100190938,74,72,74,68,62,53,67,70,72
100190939,248,142,163,209,162,128,192,238,164
100190940,36,19,29,55,20,23,56,37,26
100190949,2,2,10,8,4,2,2,2,1
100190986,75,37,40,42,10,27,37,50,33
100191040,71,42,57,61,49,32,50,67,48
100191063,0,0,0,0,0,0,0,0,0
100192204,56,21,39,33,20,15,33,41,8
100192378,89,116,47,70,144,62,144,135,76
100192379,91,54,46,65,38,43,42,70,38
100192386,154,116,157,202,76,87,55,173,69
100192420,1,4,0,0,0,0,0,1,0
100192426,24,13,13,8,4,10,10,10,15
1002,315,184,233,355,290,177,256,387,224
10020,2355,1426,1312,2894,2335,1556,2551,2944,2414
10021,246,94,174,238,194,124,184,155,219
100216001,1,0,0,0,0,0,0,0,0
100216479,449,354,170,612,471,300,360,447,307
100216545,362,253,205,282,216,159,280,374,193
100216546,1469,1010,596,619,779,610,964,1209,957
10022,2,6,8,0,0,3,4,2,4
10023,103,59,56,134,135,70,142,137,116
100233156,0,0,0,0,0,0,0,0,0
100233209,29,75,36,38,24,32,47,54,32
10024,0,0,0,6,4,2,0,2,2
100240728,0,0,0,0,0,0,0,0,0
100240734,0,0,4,0,0,0,0,0,0
100240735,2,1,2,3,0,2,5,2,3
10025,360,127,208,260,253,138,288,472,262
10026,3248,2254,1788,4056,3524,2529,4460,4555,3920
100268168,44,35,26,41,36,41,36,50,46
100270679,0,0,0,0,0,0,0,0,0
100270680,9,0,0,6,2,3,5,0,7
100270746,24,23,13,36,15,11,40,46,4
100270804,140,117,73,74,102,75,133,143,101
100271702,9,7,13,9,2,18,7,46,3
100271715,808,482,549,707,499,386,594,730,491
100271722,38,66,26,47,33,22,54,44,48
100271832,27,17,9,23,4,7,16,21,8
100271835,1,0,0,0,0,0,0,0,0
100271836,965,1096,783,699,569,708,962,1023,1048
100271846,0,0,2,0,0,0,0,0,0
100271849,0,0,0,0,0,0,0,0,1
100271873,80,23,53,55,42,21,49,58,34
100271874,0,0,0,0,0,0,0,0,0
100271927,46,19,92,24,21,45,36,34,8
100272147,200,178,154,226,209,151,197,283,156
100272216,1,3,0,0,2,2,1,10,0
100272217,73,43,14,43,20,34,48,51,26
100272228,367,258,218,274,223,181,269,369,204
100286844,292,212,190,330,296,207,295,362,250
100286922,0,0,0,0,0,0,0,0,0
100286938,0,0,0,2,0,0,0,3,0
100286979,67,57,30,54,34,26,82,99,66
100287010,5,10,4,7,2,0,4,6,10
100287013,24,15,18,29,16,26,18,12,17
100287015,35,44,28,78,39,33,57,40,36
100287029,2,2,1,2,7,1,0,0,0
100287036,21,12,21,19,21,10,17,28,11
100287042,32,12,17,31,15,17,17,15,7
100287072,15,6,11,20,10,11,6,17,14
100287082,15,16,15,24,6,12,15,16,15
100287083,0,0,0,0,0,0,0,0,0
100287098,5,4,3,17,3,5,3,9,6
100287102,0,0,1,0,2,0,2,1,1
100287114,0,0,6,7,2,2,12,2,0
100287144,4,1,3,0,2,1,1,0,0
100287171,107,136,93,137,53,91,108,60,143
100287177,18,9,25,18,13,20,12,9,11
100287178,1,1,0,0,1,0,1,0,0
100287205,1,1,0,1,0,0,3,0,0
100287216,56,22,37,46,31,20,32,44,30
100287225,418,206,177,338,224,291,355,667,269
100287226,34,24,11,10,9,2,29,20,21
100287227,12,18,8,24,7,5,22,11,12
100287238,0,0,0,0,0,0,0,0,0
100287284,21,22,17,16,27,12,12,32,19
100287294,5,0,0,6,3,0,0,0,0
100287314,109,24,43,58,73,50,56,113,60
100287327,0,0,0,0,0,0,0,1,0
100287362,3,3,1,1,0,0,2,0,3
100287364,1,0,1,1,1,0,0,0,1
100287387,86,46,65,114,80,23,35,38,47
100287399,0,0,0,0,0,0,0,0,0
100287404,0,0,0,0,0,0,0,0,0
100287441,0,0,0,0,0,0,0,0,0
100287477,3,2,5,2,3,2,2,2,5
100287478,0,0,0,0,0,0,0,0,0
100287482,256,170,239,308,275,206,267,257,220
100287513,0,0,0,0,0,0,0,0,0
100287559,71,58,29,55,60,40,66,88,38
100287569,58,47,72,47,17,35,43,61,54
100287592,0,0,0,0,0,0,0,0,0
100287596,5,9,6,20,2,9,2,6,4
100287616,10,11,6,14,10,12,13,62,7
100287632,9,4,3,0,7,0,2,10,6
100287639,1,0,2,1,0,1,1,0,1
100287704,0,0,0,0,0,0,0,0,0
100287718,4,8,12,0,6,13,6,24,16
100287722,82,72,45,42,27,35,48,63,46
100287728,0,10,0,0,0,0,0,1,0
100287765,1081,744,718,1193,896,728,1015,1279,898
100287792,0,1,0,0,0,1,1,1,0
100287808,0,0,0,0,0,0,0,0,0
100287814,5,1,1,0,2,2,2,1,2
100287823,0,0,0,0,0,0,0,0,0
100287834,0,0,0,0,0,0,0,0,0
100287846,1094,524,507,952,803,546,841,1071,734
100287879,14,15,9,9,10,5,3,8,11
100287896,914,570,436,1032,892,594,1122,1018,778
100287898,0,2,1,0,0,0,0,0,2
100287902,1,1,0,5,2,0,7,3,0
100287932,1825,1293,1441,2511,1885,1487,2536,2347,2192
100287944,16,12,13,21,9,8,10,15,10
100287948,20,8,3,3,7,2,6,15,1
100288069,23,18,42,35,12,25,12,32,18
100288072,29,26,19,26,7,17,9,16,6
100288077,0,0,0,2,0,1,2,2,0
100288079,6,1,2,0,6,4,4,10,0
100288122,162,97,86,98,86,56,74,91,33
100288123,23,24,22,45,12,12,19,40,11
100288142,356,331,267,380,261,255,328,290,225
100288152,155,120,264,164,252,93,170,238,63
100288162,53,7,8,16,2,1,4,12,3
100288181,475,237,268,269,192,174,361,562,244
100288198,200,131,121,171,162,105,186,155,159
100288254,1,2,0,5,0,2,3,5,1
100288287,0,0,0,0,0,0,0,0,0
100288323,0,0,0,0,0,0,0,0,0
100288332,54,19,17,18,16,35,16,57,22
100288346,321,127,173,233,132,141,226,294,131
100288380,0,0,0,0,1,0,0,1,0
100288413,117,36,79,43,62,70,125,174,67
100288428,114,99,87,100,96,72,120,166,140
100288432,62,26,46,53,22,25,36,42,31
100288485,0,0,0,0,0,2,0,0,0
100288486,0,2,4,7,0,3,4,2,6
100288520,0,3,9,2,3,3,3,0,0
100288524,0,0,0,0,0,0,0,0,0
100288527,0,0,0,0,0,0,0,0,0
100288562,0,0,0,0,0,0,0,0,0
100288570,22,3,11,13,12,6,2,2,12
100288615,103,452,604,520,607,296,597,176,238
100288637,5,0,1,13,2,2,1,3,5
100288687,0,0,0,0,0,0,0,0,0
100288695,61,45,51,34,66,21,38,67,54
100288730,1,0,0,0,0,0,0,0,0
100288748,0,2,1,0,1,0,0,2,0
100288778,10,10,28,24,0,13,2,1,3
100288797,0,0,0,0,0,0,0,0,0
100288798,66,39,29,35,40,41,35,62,48
100288801,29,20,27,25,10,11,41,24,25
100288805,903,1038,896,1211,725,865,869,1081,353
100288814,37,21,24,16,10,8,15,45,2
100288831,91,68,55,32,29,38,46,66,50
100288842,34,20,15,34,30,24,45,55,42
100288846,6,7,7,8,11,7,12,4,11
100288866,10,1,2,2,4,0,1,0,0
100288911,42,32,29,76,57,30,44,59,55
