Geneid,featureCounts on data 326: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 334: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 344: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 352: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 358: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 372: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
10153,1809,1652,2085,3370,2799,2497,4114,2593,3160
10154,2079,1657,2700,4179,2674,2675,3111,2511,2774
10155,673,363,618,905,760,639,993,958,1167
101559451,6,6,5,5,5,3,7,4,9
10156,44,7,12,27,29,22,38,16,10
10157,2884,1703,1760,4164,4114,3355,5180,3290,4758
10158,5,0,0,4,7,0,1,2,0
10159,3206,3713,4369,7429,4898,4535,7986,5436,6547
101593348,23,14,30,22,26,35,24,14,32
1016,838,587,871,1164,881,1085,1842,1234,1358
10160,1526,969,1567,1701,2111,2317,1754,1519,2297
10161,606,659,522,1471,1271,801,1319,952,1022
10162,379,222,231,444,443,393,517,409,489
10163,1310,479,601,1317,1157,1021,1281,1194,1656
10164,28,9,8,45,18,25,23,22,23
10165,516,282,381,951,799,726,1214,891,1216
10166,421,304,390,646,454,481,613,414,524
101669762,12,6,8,15,18,23,15,5,12
101669764,1,1,3,4,8,9,2,4,5
101669766,92,45,75,126,151,123,101,111,143
101669767,7,2,2,9,10,5,6,4,2
10168,1892,1265,1639,2539,2384,2347,3206,2409,2903
10169,321,278,295,563,576,387,545,439,490
1017,35,29,15,66,52,32,101,42,64
10170,20,82,69,160,196,69,154,106,109
10171,522,368,479,760,697,698,943,605,783
10172,424,313,362,480,510,454,694,552,611
101730217,1,2,0,2,1,0,1,1,2
101735302,58,21,18,50,28,34,44,33,50
10174,404,110,221,285,225,317,313,197,360
10175,844,748,726,1436,1254,1079,1827,1159,1347
101752334,0,0,0,0,0,0,0,0,0
101752399,439,213,401,566,449,381,486,362,550
101752400,93,45,56,104,95,118,134,112,151
10178,3191,2772,4858,5058,3682,5414,5708,4431,4228
10179,317,296,313,649,696,544,765,549,742
1018,0,0,0,0,0,0,0,0,0
10180,4522,2215,4354,5163,4700,4808,4948,4406,5713
101805488,2,4,2,7,2,4,3,2,1
101805491,6,5,11,5,6,10,4,10,8
101805492,0,1,0,1,0,0,0,0,1
10181,6135,4046,6518,9028,7162,7088,8991,6913,8888
10184,1466,1425,1119,2528,2294,1672,2814,2130,2349
10186,704,556,394,990,1115,773,1382,810,1193
101867536,64,20,32,72,61,40,57,50,80
10188,1772,525,1280,1515,1407,1339,1495,1345,1955
10189,259,264,411,721,582,469,738,497,639
1019,346,251,269,529,553,467,631,484,524
10190,439,577,738,1187,941,804,1286,887,1017
101926888,2,3,4,7,1,2,6,6,6
101926889,144,64,106,131,105,95,124,116,155
101926890,18,4,5,29,11,4,6,2,17
101926892,6,0,6,0,6,0,37,6,56
101926895,35,39,53,112,104,95,118,103,76
101926896,0,0,0,0,0,0,0,0,0
101926897,9,13,8,9,8,11,14,6,6
101926898,23,12,18,42,14,15,45,38,39
101926900,0,2,0,3,1,1,2,2,6
101926903,188,80,75,160,181,149,157,137,185
101926904,4,0,0,1,0,1,0,0,2
101926905,3,2,6,9,5,14,5,2,2
101926906,0,0,0,0,0,1,0,2,0
101926908,78,20,28,77,48,52,58,63,77
101926911,7,4,9,7,24,10,14,14,15
101926913,32,17,23,40,38,50,45,40,51
101926915,622,148,298,540,346,500,823,676,1110
101926924,12,18,6,23,40,16,51,17,16
101926925,2,2,3,4,0,1,4,6,5
101926926,112,18,50,53,59,69,101,67,90
101926928,4,2,5,2,0,4,2,4,5
101926930,1,2,0,6,0,6,3,8,0
101926933,12,5,2,3,10,9,10,10,7
101926935,459,111,146,271,114,223,267,179,341
101926940,0,0,0,2,0,0,1,0,0
101926941,42,21,42,77,93,56,47,41,67
101926942,0,2,4,0,3,2,3,6,1
101926943,47,16,34,45,51,43,39,47,81
101926944,21,11,13,8,21,17,20,11,14
101926950,61,22,44,21,45,57,21,24,20
101926951,6,0,0,3,2,4,10,5,6
101926955,4,1,0,2,0,0,1,0,3
101926960,1,2,3,6,8,5,4,0,7
101926962,0,6,0,11,6,17,2,15,20
101926963,5,2,2,8,7,9,5,0,7
101926964,269,206,143,471,546,401,443,252,287
101926966,0,0,2,1,3,0,0,2,2
101926971,49,21,31,38,44,48,42,27,55
101926975,10,6,18,36,25,41,29,12,18
101926978,6,9,9,10,18,4,8,6,7
101926982,3,1,0,4,9,3,0,7,5
101926985,33,6,11,33,15,25,23,6,10
101926987,94,11,43,43,46,55,36,48,81
101926996,175,110,110,137,203,224,162,135,259
101926997,74,18,18,30,38,45,54,48,46
101927003,525,245,299,416,378,334,508,520,574
101927007,0,0,0,0,0,0,0,0,0
101927015,0,0,0,0,0,2,2,0,2
101927016,2,0,0,0,0,0,0,0,0
101927017,1,0,2,2,1,1,5,0,1
101927018,31,17,15,29,21,23,17,12,43
101927020,0,0,0,0,0,0,0,0,0
101927021,82,46,85,166,141,109,99,159,170
101927023,54,12,12,63,34,37,55,58,54
101927027,360,227,386,491,415,343,559,387,481
101927029,1,1,5,0,1,6,3,3,3
101927034,21,3,19,23,21,26,37,22,40
101927040,35,12,21,55,18,56,47,36,53
101927043,17,3,8,8,13,10,27,22,24
101927045,23,23,5,41,36,46,80,25,34
101927048,0,0,0,0,0,2,0,0,0
101927049,16,3,3,15,33,23,26,11,36
101927051,2,1,3,7,3,9,4,10,4
101927053,9,6,9,8,10,16,7,28,19
101927055,154,96,139,147,85,178,194,169,121
101927056,101,24,30,52,62,64,33,40,48
101927058,0,0,0,0,0,0,0,0,0
101927059,1,0,0,0,2,0,0,0,0
101927062,10,6,4,9,0,9,11,2,8
101927066,133,79,87,150,113,153,170,127,166
101927067,19,15,15,33,21,20,26,19,28
101927069,42,52,32,73,78,44,51,71,76
101927070,34,18,27,26,43,45,34,31,35
101927074,0,0,0,4,0,2,0,0,0
101927075,7,4,9,4,3,0,6,2,1
101927078,43,17,27,36,34,28,53,34,58
101927079,0,2,2,0,3,1,3,0,0
101927081,10,1,1,2,5,7,5,0,5
101927082,0,0,0,0,0,0,1,0,0
101927084,225,88,179,163,215,298,292,221,306
101927087,5,5,5,6,5,9,4,2,12
101927096,33,7,18,28,19,17,35,27,49
101927100,44,38,37,44,87,41,69,66,67
101927102,25,23,19,31,32,42,33,18,41
101927111,121,181,226,352,448,228,394,271,191
101927112,2,2,5,1,0,0,2,3,2
101927115,7,3,7,8,6,7,5,12,7
101927117,79,26,48,94,73,48,85,65,91
101927120,0,0,0,0,0,0,4,0,0
101927123,3,1,1,2,0,0,0,2,0
101927124,126,39,82,114,126,91,156,146,205
101927125,0,0,1,0,0,0,2,1,1
101927129,0,0,0,0,0,0,3,0,0
101927131,4,0,1,1,2,8,0,3,5
101927132,9,3,6,30,9,11,10,2,13
101927134,109,65,33,125,136,148,262,237,210
101927136,2,0,6,9,5,4,8,5,7
101927139,318,184,152,403,297,239,525,459,491
101927141,0,0,0,0,0,0,2,1,0
101927142,77,6,17,16,8,18,10,22,41
101927143,15,6,7,5,13,34,12,12,17
101927147,119,28,116,42,50,96,57,65,161
101927149,0,0,1,2,0,0,1,0,3
101927150,126,45,62,94,91,96,94,105,133
101927151,266,107,188,297,229,250,345,269,367
101927152,20,7,15,15,11,22,69,89,79
101927153,4,1,1,2,0,3,3,2,3
101927155,65,24,35,54,73,68,64,63,74
101927156,3,5,0,6,2,0,4,7,2
101927157,3,8,7,11,12,13,16,12,18
101927159,41,5,8,28,9,21,13,11,29
101927160,3,0,0,0,3,0,0,0,2
101927164,31,11,16,21,16,21,23,6,23
101927166,0,0,0,1,1,0,0,0,0
101927167,72,18,12,56,24,30,42,44,37
101927171,2,5,2,4,5,0,9,9,17
101927176,34,8,6,19,47,23,29,15,33
101927178,20,8,9,19,10,11,14,14,22
101927179,3,4,2,0,3,3,2,4,5
101927181,128,32,73,64,101,90,72,52,134
101927186,3,0,4,6,1,0,4,4,4
101927188,15,1,6,20,13,13,30,12,27
101927189,8,4,5,4,5,2,5,0,7
101927190,43,26,13,67,72,37,100,59,84
101927193,75,53,72,98,92,112,134,86,96
101927195,0,0,0,0,0,0,0,0,0
101927196,36,46,21,31,34,48,62,34,48
101927204,40,38,22,66,69,64,93,65,60
101927207,0,0,0,0,0,0,4,0,0
101927210,7,0,2,4,0,3,1,2,2
101927211,83,23,41,82,99,54,75,60,77
101927215,161,53,72,131,65,92,212,164,127
101927216,38,13,8,55,86,58,51,41,76
101927217,155,139,141,182,249,206,258,152,216
101927219,0,0,0,0,0,0,0,0,0
101927220,0,4,1,5,0,1,1,0,2
101927221,45,27,28,59,66,35,93,56,62
101927224,0,0,0,0,0,0,0,0,0
101927228,0,0,0,0,0,0,2,0,2
101927229,0,0,0,0,0,0,1,0,0
101927230,0,0,0,1,0,0,0,0,0
101927233,140,49,60,157,126,102,187,176,221
101927237,52,47,55,40,51,49,109,40,77
101927239,5,5,4,6,1,3,3,8,2
101927242,2,0,0,0,0,0,4,0,0
101927243,0,3,0,3,3,5,3,0,1
101927244,0,0,0,1,4,0,0,0,0
101927245,2,0,1,4,1,2,2,2,1
101927248,66,44,40,180,99,132,124,86,105
101927249,23,2,7,24,19,23,19,24,24
101927250,27,16,24,19,25,22,43,21,19
101927257,128,23,65,102,84,82,75,90,136
101927258,0,0,0,3,0,0,3,2,4
101927260,114,36,65,48,62,93,94,90,66
101927262,66,32,54,69,55,55,86,84,70
101927267,0,0,3,0,0,1,4,0,2
101927269,2,1,0,0,1,0,0,0,2
101927272,3,2,3,4,5,5,5,0,8
101927273,7,0,2,2,2,6,5,5,7
101927274,2,0,4,1,2,4,1,5,12
101927275,59,36,45,75,97,70,99,67,100
101927277,0,0,0,0,2,1,0,2,0
101927278,16,14,21,40,12,22,49,47,37
101927279,6,3,3,8,7,0,11,6,11
101927280,8,9,12,5,11,13,13,15,13
101927282,5,0,0,6,3,2,4,5,0
101927284,18,2,4,27,16,15,18,10,9
101927285,37,26,30,48,42,55,59,45,62
101927286,8,6,6,12,14,9,14,7,13
101927288,70,75,58,156,161,118,222,120,120
101927289,6,3,2,1,12,9,3,4,23
101927292,20,5,15,9,9,21,5,5,25
101927295,0,0,1,0,2,0,1,0,0
101927296,14,5,6,14,12,14,15,11,20
101927305,1,2,1,0,0,0,0,3,4
101927310,8,9,3,12,15,5,7,4,5
101927311,18,9,16,30,28,23,33,24,27
101927313,7,0,4,1,2,1,6,0,4
101927314,372,389,601,738,682,603,829,616,633
101927318,3,2,0,2,0,0,1,1,0
101927320,162,55,107,98,92,95,129,129,133
101927322,2,0,0,0,2,0,2,2,5
101927323,1,1,3,1,5,0,3,7,2
101927324,0,0,0,0,0,0,0,0,0
101927332,1,0,0,0,0,0,0,0,0
101927334,0,0,0,0,0,0,0,0,0
101927342,0,2,1,0,0,3,2,2,0
101927345,3,2,1,1,1,1,10,0,5
101927346,5,0,0,14,7,2,0,4,0
101927347,4,4,12,8,2,9,9,5,7
101927348,0,2,5,4,4,3,1,4,2
101927350,4,2,2,0,3,0,3,0,0
101927352,18,7,5,21,15,6,24,7,28
101927353,2,0,4,0,0,3,1,0,2
101927354,35,6,9,31,27,10,45,30,39
101927356,317,112,135,281,250,247,398,308,373
101927358,0,0,0,3,4,2,8,6,3
101927359,895,673,816,1518,1192,1147,1633,1249,1509
101927360,41,2,8,25,25,13,38,37,22
101927363,0,0,0,0,0,0,0,0,0
101927364,0,8,2,8,6,14,2,1,2
101927365,42,19,52,69,68,59,101,55,62
101927374,436,316,379,367,396,519,363,346,286
101927375,1,1,2,4,2,1,4,0,1
101927376,14,1,10,28,10,10,10,21,23
101927378,0,0,0,0,0,0,0,0,0
101927379,3,0,2,2,3,3,0,1,4
101927380,275,92,161,365,177,258,345,263,419
101927381,0,0,0,0,0,0,0,0,0
101927391,206,78,100,239,188,186,334,158,194
101927394,190,51,108,353,232,167,406,261,342
101927396,0,0,0,0,0,0,1,0,0
101927401,31,5,32,10,26,35,20,17,25
101927402,37,26,32,65,46,56,85,65,55
101927403,7,0,7,0,8,9,2,5,12
101927405,2,0,2,0,0,0,0,0,0
101927406,2,4,2,10,10,6,5,8,4
101927410,2,0,0,0,0,0,3,0,5
101927411,0,0,0,0,0,0,0,0,2
101927412,0,0,0,0,0,0,0,0,0
101927415,40,29,30,37,55,44,55,41,76
101927416,73,17,54,63,40,81,47,58,60
101927417,3,0,0,2,3,2,13,0,4
101927418,16,16,23,32,16,14,23,9,34
101927419,3,0,1,0,0,0,0,4,0
101927420,11,13,24,13,20,27,24,15,17
101927421,0,1,1,2,1,0,0,0,0
101927422,28,2,3,19,24,30,13,4,12
101927423,6,7,7,7,9,2,3,8,6
101927430,5,0,6,3,14,5,4,2,8
101927431,0,2,4,0,0,0,0,0,0
101927433,0,0,0,0,0,0,0,0,0
101927434,10,14,16,13,11,14,14,13,12
101927435,88,17,66,39,43,76,22,49,83
101927437,9,5,4,9,8,9,6,7,12
101927438,13,6,7,14,17,18,13,15,22
101927446,2,0,6,5,0,2,7,1,3
101927449,5,8,2,2,5,10,5,3,4
101927450,54,6,10,14,6,16,33,21,49
101927455,83,41,30,63,63,61,56,36,43
101927457,0,0,0,0,1,2,0,0,0
101927459,189,71,58,268,183,135,429,311,408
101927460,0,1,2,1,0,1,5,1,1
101927464,1,0,0,0,0,0,0,0,0
101927465,22,3,19,6,6,18,14,10,27
101927468,118,46,64,138,139,139,174,147,159
101927469,0,0,0,0,1,0,0,0,2
101927472,34,15,32,38,30,20,37,24,57
101927476,0,0,0,3,0,0,1,0,1
101927477,12,11,36,43,41,7,23,34,24
101927478,0,3,0,4,1,2,1,2,2
101927481,8,12,25,41,31,19,45,26,40
101927482,60,8,24,29,24,51,39,56,60
101927487,0,0,0,0,0,0,0,0,0
101927488,0,0,0,1,0,0,1,0,0
101927489,0,0,0,0,0,0,0,0,0
101927492,23,8,5,22,12,10,27,9,18
101927494,0,0,0,0,0,0,0,0,0
101927495,2,0,0,0,0,0,2,3,4
101927497,10,5,11,11,13,2,15,9,16
101927498,18,10,10,9,5,11,24,15,21
101927501,0,0,0,0,0,0,0,0,0
101927502,11,3,18,25,7,10,25,9,10
101927503,2,0,0,0,0,3,0,2,2
101927509,193,25,67,61,86,136,86,107,198
101927513,1,0,0,0,2,2,6,2,1
101927523,1,0,0,2,1,0,0,0,0
101927524,39,26,9,41,10,57,47,40,30
101927526,0,0,0,1,0,0,0,0,1
101927528,0,0,1,0,1,0,2,0,5
101927532,24,48,35,86,112,57,113,63,96
101927534,61,6,20,27,25,33,25,37,62
101927539,90,12,24,54,36,55,43,27,53
101927541,10,1,4,4,6,4,7,10,4
101927543,20,7,10,30,22,8,25,16,8
101927546,14,13,12,18,10,19,20,21,20
101927547,58,39,27,99,70,58,121,93,109
101927549,0,3,3,3,0,1,1,4,4
101927550,209,44,86,149,153,160,160,184,165
101927553,0,0,0,0,0,0,0,0,0
101927554,750,284,656,763,755,824,865,764,1109
101927557,28,5,4,15,19,13,8,14,6
101927559,179,45,142,166,140,136,205,155,231
101927560,96,39,57,78,39,68,81,43,76
101927562,0,0,0,0,0,0,0,0,0
101927565,0,0,0,13,0,0,3,0,0
101927571,0,0,0,0,0,0,0,3,0
101927572,8,0,0,0,2,11,3,4,8
101927574,0,0,0,1,1,0,0,2,1
101927575,10,5,10,13,11,10,26,9,10
101927577,0,0,0,0,0,0,0,0,1
101927579,12,4,4,22,15,4,0,9,8
101927580,3,7,5,7,5,13,14,7,8
101927581,2,0,0,0,0,0,0,4,0
101927583,0,1,1,4,2,1,2,2,4
101927586,2,0,4,3,0,1,0,0,2
101927587,128,61,110,157,103,151,228,162,187
101927588,2,0,0,5,0,2,1,0,2
101927590,11,10,14,24,12,18,29,26,45
101927591,52,18,12,66,44,40,132,68,39
101927592,7,4,6,4,6,5,8,10,4
101927595,10,8,11,9,9,16,9,10,13
101927597,64,29,49,52,70,61,88,74,87
101927599,105,63,74,141,89,77,133,102,140
101927604,0,2,0,2,6,2,6,6,8
101927606,1,0,0,2,0,0,0,0,0
101927612,561,209,314,330,345,457,466,357,484
101927616,0,0,0,0,0,0,0,0,0
101927619,1,1,2,3,5,2,1,4,0
101927620,24,35,59,53,70,51,59,39,36
101927621,290,187,261,386,304,281,426,285,383
101927623,24,14,9,6,5,4,13,10,8
101927624,2,4,2,5,8,2,2,3,3
101927628,17,6,9,4,2,6,12,10,16
101927630,2,0,0,3,5,1,1,10,1
101927631,100,31,49,103,104,83,110,58,127
101927636,16,42,20,34,92,97,45,17,12
101927637,1,0,0,0,0,0,0,0,0
101927640,3,0,2,7,6,14,7,9,16
101927641,60,18,28,94,75,70,187,154,103
101927642,2,0,0,0,0,9,2,3,1
101927650,2,1,0,2,2,8,0,0,3
101927651,1,4,0,4,3,4,0,2,2
101927653,4,2,1,1,0,2,5,4,11
101927655,0,0,0,0,0,0,0,0,0
101927657,0,0,0,0,1,0,0,2,0
101927659,88,39,45,100,103,87,143,98,170
101927660,0,0,0,0,0,0,2,0,0
101927661,0,2,0,0,2,0,2,2,1
101927666,7,4,3,1,2,2,6,1,3
101927667,150,37,152,155,69,183,116,155,217
101927668,0,10,7,12,0,2,7,6,0
101927671,1,0,0,0,0,0,0,0,1
101927678,6,0,4,1,0,1,2,3,5
101927682,24,14,39,29,32,49,29,29,32
101927683,0,0,0,0,0,0,0,0,0
101927685,10,9,4,7,17,11,10,7,21
101927686,2,1,0,2,2,2,0,0,0
101927688,7,4,5,2,4,5,5,13,11
101927691,29,3,14,19,14,9,32,21,28
101927692,92,18,30,69,77,86,115,44,84
101927694,0,0,0,0,0,0,0,0,0
101927697,4,0,1,7,9,2,0,0,3
101927698,15,6,6,8,8,19,31,14,15
101927700,0,0,2,0,0,0,0,0,0
101927701,0,0,0,0,0,0,0,0,0
101927703,9,0,0,5,8,6,8,0,6
101927704,4,4,6,5,2,0,2,2,5
101927708,4,0,1,7,3,0,3,1,0
101927709,2,0,0,0,1,0,2,0,2
101927715,0,0,0,0,0,0,0,0,0
101927718,0,2,0,2,0,0,1,0,4
101927720,27,26,28,52,45,42,66,39,85
101927721,7,0,2,0,0,0,2,2,0
101927722,0,2,1,2,2,2,0,3,2
101927726,14,3,6,4,9,17,3,3,13
101927727,18,10,4,22,19,16,21,8,7
101927728,11,8,23,15,15,13,11,15,12
101927730,12,9,15,37,29,29,23,24,10
101927735,25,15,13,14,18,25,12,12,16
101927736,31,18,10,17,37,21,18,32,46
101927740,1,4,2,0,2,3,2,4,5
101927746,34,17,35,37,23,36,69,30,23
101927750,10,1,2,3,5,12,8,4,12
101927751,11,11,12,24,4,14,17,22,20
101927755,25,31,16,33,22,14,57,43,29
101927759,196,71,106,126,157,158,134,92,134
101927761,71,17,26,34,44,42,48,47,76
101927762,5,1,1,2,4,5,3,2,2
101927763,8,1,10,9,11,18,19,27,9
101927764,30,10,24,17,16,14,17,16,25
101927765,271,75,195,231,199,235,319,258,478
101927766,2,7,1,10,12,7,6,0,8
101927767,8,0,10,6,9,4,9,13,8
101927768,239,104,154,350,223,226,447,342,443
101927769,0,0,0,0,0,0,0,0,0
101927770,35,18,14,19,31,34,26,28,37
101927774,0,0,0,0,0,0,0,0,0
101927777,67,97,113,152,142,125,179,151,187
101927780,40,7,8,15,22,28,24,17,34
101927787,2,0,0,2,2,0,0,1,0
101927789,165,64,109,185,115,101,153,145,207
101927795,0,0,0,0,0,0,1,0,0
101927796,7,3,4,7,6,11,6,8,9
101927797,0,0,0,0,0,0,0,0,2
101927798,0,0,1,0,0,0,0,0,0
101927802,79,18,19,29,26,38,46,35,58
101927808,12,8,5,10,16,4,33,12,5
101927811,22,16,9,30,4,22,37,15,25
101927813,0,0,0,0,0,0,0,0,0
101927814,2,5,2,5,2,5,1,4,4
101927815,1,5,3,0,1,2,0,0,1
101927817,154,28,55,78,63,75,86,77,103
101927821,0,0,0,0,0,0,0,0,0
101927822,1,4,4,6,7,6,0,1,0
101927824,13,2,10,0,3,4,11,10,6
101927827,10,12,7,11,26,8,15,11,22
101927828,2,0,7,5,2,2,2,0,4
101927829,0,0,0,1,0,0,0,0,0
101927830,13,10,18,24,34,28,24,13,27
101927832,19,29,52,31,36,41,48,49,49
101927835,290,88,164,220,134,197,345,187,232
101927839,41,1,12,12,12,19,13,17,21
101927843,0,0,2,0,0,0,0,0,0
101927844,1,2,0,2,1,3,0,0,0
101927845,8,0,0,0,2,0,0,2,5
101927847,2,0,4,1,3,13,5,0,3
101927849,36,39,53,48,64,47,69,47,61
101927851,0,0,0,0,0,0,6,0,0
101927853,49,17,14,31,40,32,34,24,47
101927854,132,49,69,111,72,49,92,90,128
101927855,21,9,11,10,15,19,23,17,23
101927859,1,0,0,2,0,0,0,0,2
101927862,50,19,39,54,32,52,39,39,87
101927865,5,0,5,4,6,3,10,2,6
101927866,0,0,0,4,0,1,9,2,3
101927869,8,0,0,0,1,0,0,1,0
101927870,32,6,14,16,23,24,28,27,22
101927873,7,1,3,4,5,8,2,4,2
101927876,0,0,6,9,0,1,7,3,4
101927878,3,1,0,2,1,0,1,1,3
101927881,7,0,4,5,6,0,8,10,9
101927884,17,1,7,9,2,8,24,9,29
101927891,139,88,118,128,205,182,230,151,198
101927900,0,1,1,0,2,0,0,0,0
101927901,10,0,10,7,4,4,7,13,9
101927905,167,95,132,151,151,395,386,95,267
101927907,326,160,162,224,152,219,316,263,313
101927908,54,19,36,64,41,58,64,81,62
101927911,20,9,7,11,5,13,14,12,28
101927914,9,0,6,1,0,2,5,4,4
101927915,0,0,0,0,0,0,0,0,0
101927917,38,10,20,36,21,27,15,22,20
101927919,3,0,2,1,9,5,5,5,1
101927921,0,0,0,0,0,0,0,0,0
101927922,1,0,0,1,0,0,0,2,1
101927924,27,8,25,16,29,14,41,5,37
101927926,4,0,2,6,5,8,7,17,6
101927931,0,0,0,2,0,0,3,0,3
101927932,12,0,2,2,3,2,9,2,2
101927934,2,0,0,7,1,0,1,0,3
101927944,105,13,45,77,70,83,103,118,131
101927948,24,6,12,48,19,26,73,61,38
101927950,98,28,37,93,57,78,117,107,182
101927953,2,0,0,0,0,0,0,0,0
101927954,2,0,2,12,6,0,4,6,7
101927955,20,5,8,14,16,21,27,11,17
101927957,267,158,207,351,269,233,329,273,308
101927964,1,0,0,0,0,0,2,0,1
101927967,51,17,7,74,24,38,80,86,60
101927969,67,6,26,21,14,45,34,41,45
101927972,31,4,16,36,31,34,33,38,64
101927973,10,9,2,8,8,6,29,8,27
101927980,71,36,66,50,48,64,69,62,88
101927983,33,17,22,34,14,28,49,41,33
101927987,35,38,34,74,61,39,52,32,32
101927989,66,67,84,109,88,73,101,70,100
101927990,0,0,0,2,0,2,3,2,0
101927992,1,0,0,2,0,0,0,2,1
101927994,34,1,4,6,9,4,2,13,6
101928000,21,17,30,55,51,47,70,36,74
101928001,57,19,27,63,77,74,58,44,64
101928002,11,7,7,10,6,8,10,12,11
101928008,22,2,16,8,13,20,17,18,36
101928009,1,0,3,2,0,8,2,2,7
101928012,3,2,0,7,5,15,8,7,4
101928017,1,7,3,8,9,8,11,14,12
101928020,530,189,288,429,454,471,587,438,610
101928021,12,23,20,30,18,24,33,25,22
101928022,3,0,0,1,2,1,2,4,0
101928030,0,0,0,4,0,3,3,0,0
101928031,0,0,0,0,0,0,0,0,0
101928033,8,2,3,19,9,5,14,16,26
101928034,0,0,0,0,0,3,0,0,0
101928035,19,4,7,11,26,10,35,24,21
101928036,2,0,1,2,3,2,0,5,4
101928039,2,1,2,0,0,2,1,0,2
101928042,0,0,1,0,1,0,0,0,2
101928043,2,4,6,5,6,7,2,15,9
101928048,4,3,5,0,2,5,6,1,0
101928052,25,9,11,13,22,18,16,26,17
101928053,195,66,101,145,127,145,271,171,190
101928058,0,0,0,0,0,0,0,0,0
101928062,221,102,144,215,189,194,254,118,223
101928063,22,26,44,51,48,45,70,59,38
101928067,113,59,312,131,179,123,205,162,242
101928068,109,31,52,89,68,75,150,82,94
101928069,19,9,13,27,9,19,25,23,26
101928075,4,7,13,11,9,25,8,13,19
101928079,37,5,20,64,49,30,55,41,34
101928085,52,64,85,201,122,107,169,92,97
101928093,0,0,0,0,0,0,0,0,0
101928098,15,11,10,3,15,21,26,16,28
101928099,7,2,3,5,1,4,9,9,9
101928100,87,20,44,45,57,63,68,106,176
101928103,30,10,13,30,57,33,35,29,34
101928104,2,0,2,2,1,0,2,3,1
101928105,2,4,3,14,11,11,10,8,10
101928107,0,0,2,7,1,2,5,6,3
101928108,0,0,0,0,0,0,0,0,0
101928113,121,37,52,210,100,130,161,188,243
101928118,105,50,72,105,101,132,110,111,108
101928120,4,3,4,1,5,1,1,3,5
101928122,6,0,0,2,0,3,1,0,2
101928123,28,6,39,31,37,43,30,14,36
101928128,5,3,18,23,4,5,4,10,20
101928131,0,0,0,0,0,0,1,0,0
101928132,0,0,0,0,0,2,4,0,1
101928134,10,4,1,16,7,7,16,11,27
101928135,0,0,0,8,0,0,6,2,0
101928136,11,4,9,7,9,15,9,4,2
101928137,11,1,5,5,2,8,13,8,4
101928138,0,0,0,0,0,0,0,0,0
101928140,2,0,1,0,1,1,3,2,1
101928141,0,0,0,0,2,0,2,0,0
101928142,0,0,0,1,1,0,3,5,0
101928143,21,1,2,10,4,11,2,3,9
101928147,0,2,0,2,2,1,0,7,0
101928150,18,12,9,21,16,14,24,28,16
101928151,0,0,2,7,2,1,3,1,3
101928153,97,55,109,145,128,136,174,131,186
101928154,14,19,25,29,36,60,41,43,26
101928158,3,0,0,0,0,1,0,0,0
101928161,19,11,3,19,20,16,28,15,29
101928162,2,4,1,6,3,3,12,0,9
101928163,0,0,0,0,0,0,0,3,1
101928165,46,14,6,28,21,42,36,29,20
101928167,3,0,1,0,4,0,4,0,3
101928168,5,1,6,4,12,6,4,5,12
101928174,110,74,111,306,109,173,144,92,212
101928176,19,9,7,16,12,5,26,11,27
101928177,47,6,14,20,12,18,19,23,17
101928182,2,2,0,2,0,2,0,2,0
101928185,89,28,14,116,88,59,135,118,148
101928190,1,1,0,7,3,1,12,0,22
101928191,28,9,19,27,14,28,20,23,31
101928193,8,0,12,7,38,12,4,11,6
101928195,5,1,3,0,1,4,3,0,2
101928200,0,0,2,0,0,1,0,0,0
101928201,0,0,0,0,0,0,0,0,1
101928203,29,13,31,39,33,26,47,33,17
101928205,142,38,47,192,74,103,152,158,181
101928208,41,38,28,65,49,27,50,37,71
101928211,15,8,9,18,14,19,22,9,19
101928222,7,6,6,5,5,7,3,2,5
101928223,0,0,0,0,0,0,3,0,0
101928226,9,0,1,8,6,3,6,8,3
101928227,7,6,6,10,10,6,7,9,12
101928231,9,0,3,8,10,10,15,18,20
101928232,3,0,5,1,0,2,0,1,3
101928238,31,23,46,52,63,44,58,36,26
101928241,0,0,0,0,0,0,0,0,0
101928242,0,0,0,0,0,0,0,0,0
101928243,8,8,4,15,9,12,18,13,24
101928244,0,0,2,5,2,3,10,0,6
101928248,1,0,3,0,0,1,1,0,6
101928253,0,0,0,0,0,0,0,0,0
101928254,48,17,11,27,21,30,25,15,33
101928259,6,9,1,2,7,4,4,2,0
101928266,19,13,23,20,16,10,20,4,17
101928268,26,9,5,24,31,22,9,26,45
101928269,6,1,8,22,10,17,2,0,21
101928270,1,0,0,6,0,1,0,0,0
101928271,2,0,1,0,2,0,0,0,0
101928272,0,0,4,0,0,0,0,0,0
101928273,0,0,0,1,0,0,0,2,0
