compound,num_concordant,num_discordant,ratio,HELA,HT29,A375,PC3,HA1E,MCF7,NPC,A549,VCAP,HUH7,FIBRNPC,SKBR3,HEPG2,MDAMB231,BT20,HCC515,MCF10A,NEU,HME1,SKB,ASC,HS578T,LNCAP,YAPC,SW620,AGS,SNGM,WSUDLCL2,HCT116,SW948,RMUGS,HCC15,OV7,H1299,SNUC5,A673,NCIH508,TYKNU,CORL23,SNU1040,U266,NCIH2073,THP1,RMGI,SKMEL28,CL34,NPC.TAK,NPC.CAS9,HUVEC,NCIH596,SKM1,LOVO,MDST8,SKLU1,PHH,HEK293T,PL21,CD34,T3M10,NOMO1,SKMEL1,SKL,ASC.C,SKL.C,HEC108,JHUEM2,U937,COV644,HL60,HT115,JURKAT,EFO27,SNUC4,NCIH1836,HUES3,SW480,NCIH1694,MNEU.E,RKO,DV90,NKDBA,HS27A
Pifithrin MU,6,4,1.5,NA,0.35777824,NA,0.51941169,NA,-0.33955507,NA,NA,-0.41702561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45154924,NA,0.41802689,NA,NA,0.48150726,NA,NA,NA,NA,NA,0.37179352,NA,NA,NA,NA,NA,NA,NA,-0.61311421,NA,NA,NA,NA,NA,-0.56500274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parthenolide,1,9,0.11111111,NA,NA,-0.40308967,-0.54831128,-0.36162817,0.43894435,NA,NA,-0.36725611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47969856,NA,-0.36585891,NA,-0.50040741,NA,-0.61205856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56816595,NA
Methoxsalen,1,2,0.5,NA,NA,NA,-0.60870952,NA,0.3343541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3249959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isoliquiritigenin,1,5,0.2,NA,NA,NA,-0.55622347,NA,NA,NA,NA,NA,NA,NA,NA,-0.36002021,NA,NA,-0.37756422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42886546,NA,NA,NA,NA,NA,0.62834336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.60783903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",2,5,0.4,-0.54892722,NA,-0.34870345,-0.60547951,NA,NA,NA,0.39508573,NA,NA,NA,-0.39482426,0.39175091,NA,NA,NA,NA,NA,NA,NA,NA,-0.32351601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isoniazid,3,1,3,0.48140958,-0.60253698,NA,NA,0.6554387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56903744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L-Sulforaphane,4,7,0.57142857,NA,-0.3221378,-0.60155959,-0.56949855,NA,0.42094721,NA,NA,NA,NA,NA,NA,-0.34318046,NA,NA,-0.40528399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4719881,NA,NA,NA,NA,NA,NA,-0.37741623,NA,NA,NA,NA,NA,NA,0.48632874,NA,NA,NA,NA,NA,0.45114165,NA,NA,NA,NA,NA,0.43885351,NA,NA,NA
Pevonedistat,6,4,1.5,-0.38000523,NA,-0.40689047,-0.60124703,0.3996222,0.6013088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37715592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40205859,NA,NA,NA,0.37962163,NA,NA,NA,NA,NA,NA,NA,0.35288726,NA,0.51270128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paroxetine,4,5,0.8,NA,NA,0.45178901,-0.60073686,0.67509603,NA,NA,-0.46868806,-0.53315768,NA,NA,NA,-0.33659877,NA,NA,-0.57340746,NA,NA,NA,NA,0.48834483,NA,NA,0.41038545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gefitinib,6,4,1.5,NA,NA,0.47346648,NA,0.3863683,-0.39757377,NA,NA,NA,NA,NA,0.33744872,NA,0.58324306,0.44808816,NA,-0.44400689,NA,-0.43434273,NA,NA,0.50015781,NA,-0.59948936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tolazamide,3,5,0.6,NA,-0.38990302,NA,-0.59746961,-0.49226243,-0.39023962,0.3934216,0.5122869,NA,NA,NA,NA,NA,NA,NA,-0.50330289,NA,NA,NA,NA,NA,NA,NA,0.40994241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piplartine,9,3,3,NA,NA,0.39358124,-0.49911145,NA,0.42493554,NA,0.547635,NA,NA,NA,NA,0.54162223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43786741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44979453,0.36249721,NA,NA,NA,NA,-0.59684757,NA,NA,NA,NA,NA,NA,0.54783954,NA,NA,NA,NA,NA,NA,NA,0.37947559,NA,NA,0.36576244,NA,NA,NA,NA,NA
Ticagrelor,2,2,1,0.68657782999999994,-0.59650994,NA,NA,0.57363748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55608831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indoprofen,3,2,1.5,0.43781373,0.50515864,NA,-0.59638478,0.39517369,-0.45079651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pimozide,0,6,0,NA,-0.5948265,NA,-0.4338691,-0.5592058,-0.65095732,NA,-0.44613888,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37005988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estramustine phosphate sodium,0,3,0,-0.45119196,-0.59473786,NA,NA,-0.47430747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallocatechin Gallate,4,4,1,NA,0.42229187,NA,NA,0.60338229,0.35977987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34774862,-0.59469523,NA,NA,-0.53983726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3781082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39425643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enoxacin,2,1,2,0.35807267,NA,NA,NA,NA,-0.59140312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48756246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cdc,1,1,1,NA,NA,NA,-0.59095254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60729365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trimethobenzamide,3,1,3,NA,-0.58987605,0.38411576,0.45545864,0.50846585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IB-MECA,1,2,0.5,-0.34079164,NA,NA,-0.5871862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34242286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dexamethasone,1,5,0.2,NA,NA,NA,-0.58545062,NA,NA,-0.3284881,0.35428622,-0.3474876,NA,-0.35837282,NA,NA,NA,NA,-0.70635807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fedratinib,10,9,1.11111111,NA,NA,0.57128048,-0.58487122,NA,-0.3960146,NA,-0.46358336,0.41213603,NA,NA,0.46334615,-0.36559282,-0.37895901,0.43226068,-0.37632717,0.37380467,NA,NA,NA,NA,-0.39555916,NA,NA,NA,NA,NA,0.34095245,NA,NA,NA,NA,NA,NA,NA,0.35067527,NA,NA,0.40723575,NA,NA,NA,NA,NA,-0.40595461,NA,NA,NA,NA,NA,NA,NA,-0.49450016,NA,NA,NA,NA,NA,0.61868147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35289548,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vorinostat,16,20,0.8,NA,-0.50810057,-0.46597554,0.61477628,-0.48352764,-0.62995499,0.46666414,-0.69250836,-0.45794896,NA,-0.52632563,NA,0.39095859,NA,NA,-0.36998515,NA,0.43786499,-0.38829046,-0.6468048,0.49206282,NA,NA,NA,NA,NA,-0.50105304,NA,NA,NA,NA,NA,-0.50518922,NA,NA,0.41201385,NA,NA,NA,-0.53770205,NA,NA,-0.58470291,0.39196922,NA,NA,0.42124265,NA,0.43391349,NA,NA,NA,NA,NA,-0.56314635,0.38981595,-0.38589606,-0.36987206,NA,0.3679387,NA,NA,0.44020816,-0.39247817,NA,0.32657918,0.42406561,NA,NA,NA,NA,-0.40859032,NA,NA,0.35398647,NA,NA,0.33089565,NA,NA,-0.54841584,NA
fluocinolone-acetonide,3,1,3,0.62559309,-0.5833762,NA,0.54560556,0.60210883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylprednisolone,2,4,0.5,NA,NA,-0.42888808,-0.58203323,-0.40323827,NA,NA,0.50286789,NA,NA,NA,NA,0.44230477,NA,NA,-0.36557201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diethylstilbestrol,2,1,2,0.46193882000000003,NA,NA,NA,0.48680244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58121822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apitolisib (gdc-0980, rg7422)",0,9,0,NA,-0.42985194,-0.53594122,NA,-0.40119455,-0.54910765,NA,-0.51656803,NA,NA,NA,-0.6299339,NA,-0.43776766,NA,-0.5688491,-0.58046707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ipriflavone,2,2,1,NA,NA,NA,-0.57930365,0.38278004,NA,NA,0.35594891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38290384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fluspirilene,0,9,0,NA,NA,-0.37258001,-0.57635344,-0.42914589,-0.60359222,NA,NA,-0.61050171,NA,NA,NA,NA,NA,NA,-0.361352,NA,NA,NA,NA,NA,NA,NA,-0.35534413,NA,NA,NA,NA,NA,-0.53251799,NA,NA,NA,NA,NA,NA,-0.57763552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamivudine,2,2,1,NA,-0.57742956,NA,NA,0.36454322,0.32911065,NA,NA,-0.3412143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tozasertib,9,8,1.125,NA,-0.3941905,0.62737508,-0.57687015,0.36881586,-0.41808862,NA,-0.55854659,0.4397507,NA,NA,0.35727681,0.40214562,0.5408676,0.43168553,-0.56240676,0.65223932,NA,NA,NA,-0.37115428,0.4270729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52508082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50889935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ascorbyl-Palmitate,0,3,0,NA,NA,-0.5763114,-0.56058309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33329994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Linifanib,6,4,1.5,NA,NA,-0.44299544,-0.57595881,NA,0.36171628,NA,NA,NA,NA,NA,0.4539429,0.34324333,0.3877347,0.3468704,NA,-0.49911867,NA,-0.49991819,NA,NA,NA,0.46310839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bicalutamide,2,2,1,NA,-0.57527323,NA,0.35479187,-0.42600403,0.35231968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nandrolone,0,3,0,-0.41297181,NA,NA,NA,-0.39296424,-0.57519684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sirolimus,6,31,0.19354839,0.38293986,-0.52274688,-0.58061212,-0.57388343,0.36684056,-0.63528318,-0.54221407,-0.50133527,-0.68876814,NA,NA,-0.47124253,-0.43497603,-0.38483034,-0.42490135,0.48834488,-0.36163238,NA,-0.44477216,NA,NA,NA,NA,NA,-0.4855699,-0.4739908,NA,-0.37994322,NA,NA,NA,0.37726743,-0.50099549,-0.4885546,NA,NA,NA,NA,-0.38505299,NA,NA,0.36944088,NA,NA,-0.37044085,NA,-0.50338371,-0.42189977,-0.49940798,NA,-0.33281704,NA,-0.41006581,NA,NA,NA,NA,0.42482854,NA,NA,NA,-0.3418742,NA,-0.37761885,NA,NA,NA,NA,NA,-0.51158323000000006,NA,NA,NA,NA,NA,-0.37782159,NA,-0.49570674,NA,-0.39516389,NA,NA
Hydrocortisone,0,3,0,NA,NA,-0.39629106,-0.5735724,NA,-0.40570825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alizapride,2,1,2,NA,-0.57346215,NA,NA,0.5068876,0.41798999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zolpidem,2,2,1,0.78730229,NA,0.42909646,-0.42553239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57306386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SELEGILINE HYDROCHLORIDE,0,2,0,NA,NA,NA,NA,-0.42737204,-0.57297691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iopanoic acid,1,1,1,NA,NA,NA,-0.57208656,0.45072079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lexibulin,13,1,13,NA,NA,0.56159486,-0.57145592,0.47533893,NA,NA,0.47969616,0.58266779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39525519,NA,NA,NA,0.36604039,NA,0.4526759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68694185,NA,NA,NA,NA,NA,NA,NA,0.68410962,NA,NA,NA,NA,NA,0.64690892,NA,NA,0.46968385,NA,NA,NA,NA,NA,NA,0.40630909,NA,NA,NA,NA,NA,NA,0.38742007,NA,NA,NA,NA,NA,NA,NA,NA
testosterone,1,2,0.5,NA,NA,-0.48093769,NA,NA,-0.56874577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55893388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olprinone (Hydrochloride),3,1,3,0.55733435,0.59248996,NA,NA,NA,-0.56654006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46741013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albendazole,4,1,4,NA,0.4978992,0.54403583,-0.56444703,0.48974313,NA,NA,NA,0.57659078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
