Geneid,featureCounts on data 410: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 418: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 420: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 428: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 432: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 436: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 442: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 444: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 456: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
100133267,0,0,0,0,0,0,0,0,0
100133286,16,9,3,12,10,10,5,8,4
100133301,6,0,3,4,5,2,4,0,5
100133308,23,27,17,21,18,6,14,8,4
100133311,0,0,0,0,0,0,0,0,0
100133315,73,45,54,103,67,36,22,32,60
100133319,399,294,207,353,214,83,133,136,224
100133331,11,29,24,16,5,36,5,4,22
100133461,0,0,0,0,0,0,0,0,0
100133545,7,0,2,3,1,8,4,0,2
100133612,6,0,0,4,0,0,1,3,4
100133669,81,76,86,172,85,53,30,36,106
100133920,90,48,25,61,52,18,24,19,48
100133941,289,506,509,816,515,107,365,236,607
100133957,5,4,0,5,6,0,4,1,4
100133985,3,13,4,13,8,0,3,1,9
100133991,65,51,40,91,38,35,30,23,46
100134015,70,36,24,64,31,20,27,25,18
100134229,101,121,73,145,117,75,56,74,81
100134259,20,17,12,22,6,9,9,15,30
100134317,60,10,10,56,22,17,14,3,18
100134368,12,21,11,29,26,12,4,12,24
100134391,5,4,0,0,2,0,0,0,1
100134444,1,0,3,1,0,0,0,1,2
100134713,77,45,36,59,52,25,12,32,35
100134868,62,71,21,80,47,32,10,22,61
100134869,3,6,1,3,2,0,4,0,3
100134934,0,0,0,0,0,0,0,0,0
100134938,0,0,0,1,1,1,0,0,2
100137047,213,173,134,314,142,313,76,62,162
100137049,1,3,5,9,2,8,0,6,1
10014,2988,3302,2674,5768,2861,3517,1288,1556,3149
100141515,0,1,1,1,0,0,0,0,1
100142659,0,8,1,6,0,0,0,5,0
100144595,96,47,32,75,113,24,39,49,60
100144596,0,1,2,1,2,0,2,0,2
100144597,1,3,0,0,0,1,0,0,0
100144602,38,30,29,41,36,21,10,19,28
100144603,109,47,49,96,72,59,30,37,44
100144604,17,19,2,27,9,27,0,8,11
100144748,86,102,52,147,87,34,64,53,112
100147744,1,1,0,1,0,0,0,0,1
100147773,133,86,60,102,109,32,45,46,100
10015,5157,5502,4493,9540,6190,919,3077,3913,6512
100151643,0,0,0,0,0,0,0,1,0
100151683,179,105,105,188,164,66,86,79,125
100151684,278,64,29,73,82,8,31,47,77
100158262,45,22,21,50,26,23,14,13,17
10016,1110,1706,1475,3146,1824,450,905,983,1908
100169751,0,0,0,0,0,0,0,0,0
100169752,0,0,0,0,0,0,0,0,0
100169753,0,0,0,0,0,0,0,0,0
100169754,0,0,0,0,0,0,0,0,0
100169755,0,0,0,0,0,0,0,0,0
100169756,0,0,0,0,0,0,0,0,0
100169757,0,0,0,0,0,0,0,0,0
100169758,0,0,0,0,0,0,0,0,0
100169759,0,0,0,0,0,0,0,0,0
100169760,0,0,0,0,0,0,0,0,0
100169761,0,0,0,0,0,0,0,0,0
100169762,0,0,0,0,0,0,0,0,0
100169763,0,0,0,0,0,0,0,0,0
100169764,0,0,0,0,0,0,0,0,0
100169765,0,0,0,0,0,0,0,0,0
100169766,0,0,0,0,0,0,0,0,0
100169767,0,0,0,0,0,0,0,0,0
100169768,1,0,0,0,0,0,0,0,0
100169851,93,74,36,45,93,29,27,33,48
100169890,0,0,0,0,0,0,0,0,0
100169951,0,0,0,0,0,0,0,0,0
100169952,0,0,0,0,0,0,0,0,0
100169953,0,0,0,0,0,0,0,0,0
100169954,0,0,0,0,0,0,0,0,0
100169955,0,0,0,0,0,0,0,0,0
100169956,0,0,0,0,0,0,0,0,0
100169957,0,0,0,0,0,0,0,0,0
100169958,0,0,0,0,0,0,0,0,0
100169959,0,0,0,0,0,0,0,0,0
100169989,47,41,15,36,34,12,16,37,23
10017,8,13,10,9,15,18,1,8,13
100170216,0,0,0,0,0,0,0,0,0
100170217,0,0,0,0,0,0,0,0,0
100170218,0,0,0,0,0,0,0,0,0
100170219,0,0,0,0,0,0,0,0,0
100170220,0,0,0,2,0,0,0,0,0
100170221,0,0,0,0,1,0,0,1,1
100170222,0,0,0,0,0,0,0,0,0
100170223,0,0,0,0,0,0,0,0,0
100170224,0,0,0,0,0,0,0,0,0
100170225,0,0,0,0,0,0,0,0,0
100170226,0,0,0,0,0,0,0,0,0
100170227,0,0,0,0,0,0,0,0,2
100170228,0,0,0,0,0,0,0,0,0
100170229,67,73,34,113,31,58,21,25,41
100170765,0,0,0,4,2,0,0,2,0
100170841,0,0,0,0,0,0,0,0,0
10018,446,383,189,579,401,109,139,205,291
100187716,0,0,0,0,0,0,0,0,0
100188847,2,0,2,0,0,2,0,4,0
100188893,735,897,572,1311,779,345,367,508,1007
100188917,0,0,4,0,0,0,0,0,0
100188947,16,10,1,25,26,9,15,7,13
100188949,33,24,4,29,28,6,9,17,19
100188953,64,50,16,64,57,13,20,36,42
100188954,11,10,0,24,24,11,3,0,14
100188985,2,0,1,2,1,3,0,1,3
100188986,1,1,1,2,1,1,0,0,0
100188987,0,1,0,0,0,0,1,1,0
100188988,0,1,0,1,3,0,0,0,0
100188990,0,0,0,0,0,0,0,0,0
100188991,0,2,0,0,2,0,0,0,2
100188992,0,1,0,1,0,0,0,0,0
100188993,2,0,0,2,0,0,1,0,0
100188995,7,6,4,9,8,3,1,4,3
100188997,0,0,0,0,0,0,0,0,0
100188998,0,0,0,0,0,0,0,0,0
100189001,3,6,0,10,15,8,1,7,2
100189002,0,0,0,0,0,0,0,0,0
100189003,0,0,0,0,0,0,0,0,0
100189004,0,0,0,0,0,1,0,1,1
100189005,1,2,2,5,11,0,2,3,2
100189006,2,0,1,0,0,0,0,0,0
100189008,2,0,0,1,0,1,1,3,1
100189009,0,0,0,0,0,0,0,0,0
100189011,9,4,0,15,13,0,1,4,7
100189012,0,0,0,1,0,0,0,0,0
100189013,5,1,0,0,1,0,0,0,0
100189014,0,0,0,1,0,0,0,0,0
100189015,0,0,0,0,0,0,0,0,0
100189017,0,0,0,0,0,0,0,0,0
100189018,0,0,0,0,0,0,0,0,0
100189019,0,0,0,0,0,0,0,0,0
100189020,0,1,0,1,0,0,0,1,0
100189021,1,0,0,0,0,0,1,0,0
100189022,1,2,0,0,2,0,0,2,4
100189024,0,0,0,0,0,0,0,0,0
100189025,0,0,0,1,1,0,0,0,0
100189028,1,0,2,2,1,6,4,1,2
100189030,2,1,0,0,0,0,1,0,3
100189032,1,0,0,0,0,2,0,2,0
100189033,0,0,0,0,0,0,0,0,0
100189034,0,0,0,0,0,0,0,0,0
100189035,1,0,0,0,0,0,0,0,0
100189036,0,0,0,0,0,0,0,0,0
100189037,0,6,0,2,8,0,0,2,0
100189038,0,0,0,0,0,0,0,0,0
100189039,0,0,0,0,0,0,0,0,0
100189040,0,0,0,0,0,0,0,0,0
100189041,0,0,0,0,0,0,0,0,0
100189042,0,0,0,0,0,0,0,0,0
100189045,0,0,0,0,0,0,0,1,0
100189046,0,0,0,0,0,0,0,0,0
100189047,0,0,0,0,0,0,0,0,0
100189048,0,0,0,0,0,0,0,0,0
100189049,0,0,0,0,0,0,0,2,0
100189050,0,0,0,0,0,0,0,0,0
100189052,0,0,0,0,2,0,0,0,0
100189053,0,0,0,0,0,0,0,0,0
100189056,0,0,0,0,0,0,0,0,0
100189059,0,1,0,0,0,0,0,0,1
100189062,0,0,0,0,0,0,0,0,0
100189063,0,0,0,0,0,0,0,0,0
100189064,0,0,0,0,0,0,0,0,0
100189065,0,0,0,0,0,0,0,0,0
100189066,0,0,0,0,0,0,0,0,0
100189067,3,0,0,1,0,0,1,0,0
100189070,0,0,0,0,0,0,0,0,0
100189071,2,0,2,1,45,0,0,8,12
100189072,0,0,0,0,0,0,0,0,0
100189074,0,0,0,0,0,0,0,0,0
100189075,0,0,0,1,0,0,0,0,2
100189077,1,4,0,1,0,4,2,0,2
100189078,0,0,0,1,0,0,0,0,0
100189080,3,2,0,1,1,0,1,0,0
100189082,0,0,0,0,0,0,0,0,0
100189083,0,0,3,0,0,4,0,0,0
100189084,0,0,0,0,0,0,0,0,0
100189085,0,0,0,0,0,0,0,0,0
100189086,0,2,0,2,0,0,0,1,2
100189088,0,0,0,0,0,0,0,0,2
100189089,0,2,0,0,3,0,0,0,0
100189090,0,0,0,2,0,0,0,0,0
100189091,0,0,0,0,0,0,0,0,0
100189092,0,0,0,0,0,0,0,0,0
100189093,0,0,0,0,0,0,0,0,0
100189094,0,0,0,0,0,0,0,0,0
100189095,0,0,0,0,0,0,0,0,0
100189097,8,3,0,1,3,4,2,0,3
100189098,0,0,0,0,0,0,0,0,0
100189099,0,0,0,0,0,0,0,0,0
100189101,0,0,0,0,1,0,0,0,0
100189102,2,0,2,4,4,0,0,2,4
100189103,0,0,0,4,1,0,0,1,1
100189105,0,0,1,0,0,0,0,0,0
100189107,2,0,3,0,1,9,0,1,1
100189109,3,0,0,0,1,0,0,0,0
100189110,1,0,0,1,2,0,0,0,0
100189111,0,0,0,0,0,0,0,0,0
100189112,0,0,0,0,0,0,0,0,0
100189114,0,0,0,0,0,0,0,0,0
100189115,0,0,0,0,0,4,0,1,0
100189118,1,2,4,0,0,0,1,0,0
100189119,1,1,0,1,3,0,0,1,0
100189120,0,0,0,0,0,0,0,0,0
100189121,0,0,0,0,0,0,0,0,0
100189122,0,0,0,0,2,0,0,0,0
100189123,0,0,0,0,0,0,0,0,0
100189124,0,0,0,0,0,0,0,0,0
100189125,0,0,0,1,0,0,0,0,0
100189126,0,0,0,0,0,1,0,0,0
100189127,0,0,0,0,0,0,0,0,0
100189130,1,1,0,0,9,0,0,0,4
100189131,0,2,0,0,0,0,0,0,0
100189132,0,0,0,0,1,0,0,0,0
100189133,11,19,11,14,10,6,5,8,14
100189134,0,0,0,0,0,0,0,0,0
100189135,0,0,0,0,0,0,0,0,0
100189136,1,0,0,0,0,0,0,0,0
100189137,0,0,0,0,0,0,0,0,0
100189138,0,0,0,0,0,0,0,0,0
100189139,0,0,0,0,0,0,0,0,0
100189140,0,0,0,0,0,0,0,0,0
100189141,0,0,0,0,0,0,0,0,0
100189142,0,0,1,0,0,0,0,1,0
100189143,0,0,0,0,0,0,0,0,0
100189144,0,0,0,0,0,0,0,0,0
100189145,0,0,0,0,0,0,0,0,0
100189146,2,1,2,2,1,0,0,2,2
100189149,0,0,0,0,0,0,0,0,0
100189151,0,0,0,1,0,0,0,4,0
100189152,2,0,0,0,0,0,0,0,0
100189153,1,2,0,1,1,0,0,0,0
100189155,0,0,0,0,1,0,0,0,0
100189157,0,0,2,0,0,0,0,0,0
100189158,3,3,0,2,0,0,1,1,0
100189159,0,0,0,0,0,0,0,0,0
100189160,0,0,0,0,0,0,0,0,0
100189161,0,0,0,0,0,0,0,0,0
100189162,0,0,0,2,6,0,0,1,1
100189163,0,0,0,0,2,0,0,0,0
100189164,2,0,3,0,0,0,0,0,1
100189166,0,0,0,0,0,0,0,0,0
100189167,0,0,0,0,0,0,0,0,0
100189168,25,6,7,3,31,2,3,13,11
100189169,0,0,0,0,0,0,0,0,0
100189170,0,0,0,0,0,0,0,0,0
100189171,0,1,2,0,0,2,0,0,0
100189172,0,0,0,0,0,0,0,0,0
100189173,0,0,1,2,0,0,0,0,0
100189174,0,0,0,0,0,0,0,0,0
100189176,0,0,0,0,0,0,0,0,0
100189177,23,19,17,30,13,14,9,20,9
100189178,0,0,0,0,0,0,0,0,0
100189179,1,0,0,0,0,0,0,1,0
100189181,4,0,0,0,0,0,0,0,0
100189182,2,1,0,0,2,0,0,1,1
100189184,0,0,0,0,0,0,0,0,0
100189185,0,0,0,0,0,0,0,0,0
100189187,1,7,5,6,8,2,4,7,4
100189188,0,0,0,0,0,0,0,0,0
100189189,0,0,0,0,0,0,0,0,0
100189190,0,0,0,0,0,0,0,0,0
100189191,0,0,0,0,0,0,0,0,0
100189193,0,1,2,0,0,2,0,0,0
100189195,0,0,0,0,0,0,0,0,0
100189196,0,0,0,0,0,0,0,0,0
100189197,0,0,0,0,0,0,0,0,0
100189198,0,1,0,0,1,0,0,0,2
100189199,0,0,0,0,0,0,0,0,0
100189200,0,0,0,0,0,0,0,0,0
100189201,26,4,0,2,1,31,6,0,2
100189202,0,0,0,0,0,0,0,0,0
100189203,3,2,1,0,0,0,0,0,0
100189205,0,0,0,0,0,0,0,0,0
100189206,3,2,0,1,0,2,0,0,0
100189207,0,0,0,0,0,0,0,0,0
100189208,0,0,0,0,0,0,0,0,0
100189209,0,0,0,0,0,0,0,0,0
100189211,0,0,0,1,0,0,0,0,0
100189213,0,0,0,0,0,0,0,0,0
100189214,0,0,0,0,4,0,0,0,1
100189216,0,0,0,0,0,0,0,0,0
100189218,1,0,0,0,0,3,0,0,1
100189219,0,2,0,4,2,0,0,3,0
100189220,2,0,2,0,0,0,4,0,6
100189221,0,0,0,0,0,0,0,0,0
100189222,0,0,0,0,0,0,0,0,0
100189223,0,0,0,0,0,0,0,0,0
100189224,0,0,0,0,0,0,0,0,0
100189225,0,0,0,0,0,0,0,0,0
100189226,0,0,0,1,0,0,0,0,2
100189227,0,0,0,3,2,1,0,1,2
100189228,0,0,0,0,0,0,0,0,0
100189229,0,0,0,0,0,0,0,0,0
100189230,0,0,0,0,0,0,0,0,0
100189231,0,0,0,1,0,0,0,0,0
100189232,0,0,0,0,0,0,0,0,0
100189234,0,0,0,0,0,0,0,0,0
100189235,0,0,0,0,0,0,0,0,0
100189237,0,0,0,0,0,0,0,0,0
100189238,1,0,2,0,3,0,0,0,2
100189239,0,1,0,0,0,0,0,0,0
100189240,1,0,0,0,0,0,0,2,0
100189243,1,0,0,1,1,0,0,0,0
100189245,4,2,1,2,0,8,2,2,2
100189247,2,0,0,0,0,0,1,0,0
100189248,0,0,0,0,0,0,0,0,0
100189249,0,0,0,0,0,0,0,0,0
100189250,0,0,0,1,0,0,0,0,0
100189251,0,0,0,0,0,0,0,0,0
100189252,0,0,0,0,0,0,0,0,0
100189253,3,0,3,5,6,0,2,2,2
100189254,0,0,0,0,0,0,0,0,0
100189255,0,0,0,0,2,0,0,0,0
100189257,1,3,2,7,7,0,1,2,2
100189259,0,0,0,0,0,0,0,0,0
100189260,0,0,0,0,0,0,0,0,0
100189261,0,0,0,0,0,0,0,0,0
100189263,0,0,0,0,0,0,0,0,1
100189264,0,0,0,0,0,0,0,0,0
100189265,0,0,0,0,0,0,0,0,0
100189267,4,6,0,8,13,9,0,1,1
100189268,0,0,0,0,0,0,0,0,0
100189269,0,0,0,0,0,0,0,0,0
100189270,4,4,1,3,0,0,2,2,3
100189272,0,0,0,0,0,0,0,0,0
100189273,0,0,0,0,0,0,0,0,0
100189274,0,0,0,0,0,0,0,0,0
100189275,0,0,0,0,0,0,0,0,0
100189276,0,0,0,0,0,0,0,0,0
100189277,4,6,0,3,1,2,3,0,3
100189279,0,1,0,0,0,0,0,0,0
100189280,0,0,0,0,0,0,1,0,1
100189281,0,0,0,0,0,0,0,0,1
100189282,0,0,0,0,0,0,0,0,0
100189283,0,0,0,0,0,0,0,0,0
100189284,5,6,3,14,19,3,0,12,20
100189285,15,8,7,2,5,6,2,6,1
100189286,0,0,0,0,0,0,0,0,0
100189287,0,0,0,0,0,0,0,0,0
100189288,0,0,0,0,0,0,0,0,0
100189289,3,2,0,1,5,2,1,1,1
100189290,0,0,0,0,0,0,0,0,0
100189291,0,0,0,2,0,0,0,0,0
100189292,0,0,1,0,0,0,0,0,0
100189293,0,0,0,0,0,0,0,0,0
100189294,0,0,0,0,0,0,0,0,0
100189295,0,0,0,0,0,0,0,0,0
100189296,0,0,0,0,0,0,0,0,0
100189297,0,0,0,0,0,0,0,0,0
100189298,0,0,0,0,0,0,0,0,0
100189299,0,0,0,0,0,0,0,0,0
100189300,0,0,0,0,0,0,0,2,0
100189301,0,0,0,0,2,0,0,0,0
100189303,0,0,0,0,0,0,0,1,0
100189305,0,0,0,0,0,2,0,0,0
100189306,0,1,3,7,0,0,0,1,2
100189307,0,0,0,0,0,0,0,0,0
100189308,0,0,0,0,0,0,0,0,0
100189310,1,0,0,2,1,0,0,0,0
100189313,0,0,0,0,1,0,0,0,0
100189314,0,0,0,0,2,0,0,0,0
100189315,0,0,0,0,0,0,0,1,0
100189316,0,0,0,0,0,0,0,0,0
100189317,0,0,0,0,0,0,0,0,0
100189318,0,0,0,0,0,0,0,0,0
100189319,0,0,0,0,0,0,1,0,0
100189321,0,0,0,2,1,0,0,0,0
100189323,0,3,0,0,1,0,0,0,0
100189324,0,0,0,0,0,0,0,0,0
100189326,0,0,0,0,0,0,0,0,0
100189328,0,0,0,0,0,0,0,0,0
100189329,0,0,0,0,0,0,0,0,0
100189331,0,0,0,0,0,0,0,0,0
100189332,0,0,0,0,0,0,0,0,0
100189333,2,2,0,7,5,0,5,4,3
100189334,0,0,0,0,0,0,0,0,0
100189335,0,0,0,0,0,0,0,0,0
100189336,0,0,0,0,0,0,0,0,0
100189337,0,0,0,0,0,0,0,0,0
100189339,3,1,0,2,19,6,5,0,4
100189340,0,0,0,1,0,0,0,0,1
100189342,0,0,0,0,0,0,0,0,0
100189343,0,0,0,0,0,0,0,0,0
100189344,0,0,0,0,0,0,0,0,0
100189345,0,1,0,0,1,0,0,0,0
100189346,0,0,0,0,0,0,0,0,0
100189347,0,2,1,8,2,0,2,0,3
100189348,0,0,0,0,0,0,0,0,0
100189352,0,0,0,0,0,0,0,0,0
100189354,0,0,0,0,0,0,0,0,0
100189355,6,9,7,11,4,3,0,1,3
100189356,0,0,0,0,0,0,0,0,0
100189357,1,1,0,0,0,0,0,0,1
100189359,3,0,0,0,0,0,0,2,3
100189360,0,0,0,0,0,0,0,0,0
100189362,0,0,0,0,0,0,0,0,3
100189363,0,0,0,0,0,0,0,0,0
100189364,0,0,0,0,0,0,0,0,0
100189365,0,0,0,0,0,0,0,0,0
100189366,0,0,0,0,0,0,0,0,0
100189368,0,0,0,0,0,0,0,0,0
100189370,2,8,1,1,2,6,2,3,7
100189371,0,0,0,5,1,2,0,1,0
100189372,0,0,0,0,0,0,0,0,0
100189373,0,2,0,0,0,0,0,0,1
100189374,0,0,0,1,0,0,0,0,0
100189376,1,0,0,0,0,1,0,0,0
100189378,0,0,0,0,0,0,0,0,0
100189379,6,3,3,5,3,0,2,1,1
100189380,0,0,0,0,0,0,0,0,0
100189382,0,0,0,0,0,0,0,0,0
100189383,1,0,0,0,0,0,0,0,0
100189384,0,0,0,0,0,0,0,0,1
100189385,0,0,0,0,0,0,0,0,0
100189387,0,0,0,3,0,0,0,0,0
100189388,0,0,0,0,0,0,0,0,0
100189390,0,0,0,0,0,0,0,0,0
100189391,0,0,0,0,0,0,0,0,0
100189393,0,0,0,0,0,0,0,0,0
100189394,0,0,0,0,0,0,0,0,0
100189395,0,0,0,0,0,0,0,0,0
100189396,0,0,0,0,1,0,0,0,0
100189399,2,6,5,24,38,0,4,11,23
100189400,0,0,0,0,0,0,0,0,0
100189401,0,0,0,0,0,0,0,0,0
100189402,1,1,0,1,0,0,0,1,0
100189405,0,0,0,0,0,0,0,0,0
100189406,37,13,15,9,4,11,13,3,24
100189407,1,0,0,2,0,0,0,0,0
100189408,0,0,0,0,0,0,0,0,0
100189409,0,0,1,0,1,0,0,0,0
100189410,0,0,0,0,0,0,0,0,0
100189412,0,0,0,0,0,0,0,0,0
100189413,0,1,0,1,0,3,0,0,0
100189414,2,0,3,8,2,0,0,1,4
100189415,0,0,0,0,1,0,0,0,0
100189416,0,0,0,0,0,0,0,0,0
100189418,2,0,0,0,2,1,0,0,0
100189419,0,0,0,1,2,0,0,0,0
100189422,0,0,0,0,0,0,0,0,0
100189424,0,0,0,0,0,0,0,0,0
100189425,0,0,0,0,0,0,0,0,0
100189427,0,0,0,0,0,0,0,0,0
100189428,0,0,0,0,0,0,0,0,0
100189430,1,0,0,0,0,0,0,0,0
100189432,15,6,3,21,14,10,3,2,1
100189433,0,0,0,0,0,0,0,0,0
100189435,0,0,0,0,2,0,0,0,0
100189436,0,0,0,0,0,0,0,0,0
100189437,0,0,0,0,0,0,0,0,0
100189438,0,0,0,0,0,0,0,1,0
100189541,0,0,0,0,0,0,0,0,0
100189589,283,253,194,351,175,53,167,167,303
10019,1566,1284,605,2359,1263,637,482,595,1087
100190938,61,106,65,174,105,78,25,43,61
100190939,250,180,135,271,176,240,90,91,159
100190940,17,38,21,53,20,15,17,20,36
100190949,2,4,1,2,2,0,2,0,4
100190986,109,42,26,66,59,34,26,26,29
100191040,60,62,31,80,35,24,20,39,56
100191063,0,0,0,0,0,0,0,0,0
100192204,63,36,21,53,32,45,3,12,21
100192378,77,84,30,114,133,18,51,63,98
100192379,56,41,40,95,33,24,9,34,44
100192386,194,113,135,408,70,293,34,70,80
100192420,0,0,0,1,2,0,0,1,1
100192426,14,16,4,9,6,10,3,10,8
1002,300,268,274,363,209,185,101,103,166
10020,1841,1795,1305,3081,2137,708,968,1219,2185
10021,223,224,162,182,111,159,41,67,164
100216001,0,0,1,0,0,0,0,0,0
100216479,317,454,162,650,355,317,146,189,270
100216545,376,317,166,369,234,254,148,150,205
100216546,1780,1183,591,1469,1446,296,541,588,806
10022,4,5,2,2,0,0,2,2,0
10023,76,64,43,95,75,103,42,29,83
100233156,0,0,0,0,0,0,0,0,0
100233209,39,81,29,111,62,76,30,21,33
10024,0,0,0,2,2,0,1,0,4
100240728,0,0,0,0,0,0,0,0,0
100240734,4,1,2,0,0,0,0,0,1
100240735,3,3,6,5,6,2,2,0,1
10025,351,247,212,390,195,260,79,132,298
10026,2052,2622,2026,4246,3473,275,1742,2024,3451
100268168,33,32,26,59,36,14,10,8,17
100270679,0,0,0,0,0,0,0,0,0
100270680,2,4,2,3,3,0,2,4,0
100270746,19,27,17,28,22,43,9,22,13
100270804,122,125,74,160,163,40,68,63,114
100271702,13,2,11,52,3,15,3,6,3
100271715,601,599,448,863,649,185,290,332,535
100271722,42,20,22,82,52,24,20,15,36
100271832,36,7,12,53,17,20,5,9,10
100271835,0,0,0,0,0,0,0,0,1
100271836,970,823,548,1661,1235,421,446,566,733
100271846,0,1,0,8,0,1,0,0,0
100271849,0,0,0,1,0,0,0,0,0
100271873,88,39,33,58,35,28,15,36,35
100271874,0,0,0,0,0,0,0,0,0
100271927,16,17,11,46,23,128,15,10,7
100272147,164,167,129,283,260,58,83,95,187
100272216,0,0,3,0,0,2,0,1,0
100272217,44,39,24,73,44,12,24,16,43
100272228,357,310,150,471,243,166,117,169,237
100286844,223,261,177,383,272,73,126,125,231
100286922,0,0,0,0,0,0,0,0,0
100286938,0,0,1,0,2,0,0,1,0
100286979,65,83,47,52,30,11,27,22,64
100287010,3,7,2,7,2,0,2,7,10
100287013,17,15,10,24,23,51,25,8,16
100287015,39,45,20,87,52,31,27,31,44
100287029,0,1,2,0,2,0,0,0,0
100287036,31,34,8,19,19,23,10,6,12
100287042,24,14,27,32,23,29,11,19,16
100287072,11,17,5,23,17,5,4,8,16
100287082,17,27,18,30,12,22,10,9,19
100287083,0,0,0,0,0,0,0,0,0
100287098,4,5,5,11,4,7,4,3,3
100287102,0,1,0,0,2,1,0,0,1
100287114,2,0,2,2,4,0,3,2,4
100287144,0,2,1,2,1,4,0,0,0
100287171,100,114,51,266,53,191,25,33,101
100287177,10,18,5,13,15,4,10,5,6
100287178,0,0,2,9,0,0,1,0,0
100287205,0,0,0,1,0,0,1,2,0
100287216,35,30,27,60,34,62,21,13,27
100287225,199,124,115,527,211,225,82,181,188
100287226,14,17,13,14,8,0,6,3,10
100287227,7,14,6,31,11,4,3,6,24
100287238,0,0,0,4,0,2,0,3,0
100287284,25,31,16,24,56,4,11,14,28
100287294,0,2,0,2,3,0,0,0,0
100287314,81,53,32,45,34,4,21,50,45
100287327,0,0,0,2,2,1,0,0,0
100287362,1,0,0,1,1,2,1,0,0
100287364,1,1,0,1,0,0,0,0,0
100287387,59,97,50,144,42,74,17,24,60
100287399,0,0,0,0,0,0,0,0,0
100287404,0,0,0,0,0,1,0,0,0
100287441,0,0,0,0,0,0,0,0,0
100287477,10,3,0,4,0,2,0,0,0
100287478,0,0,0,0,0,0,0,1,0
100287482,106,201,169,295,169,56,115,99,202
100287513,0,0,0,2,0,0,0,0,0
100287559,46,74,34,84,56,11,28,37,50
100287569,55,79,33,114,27,34,30,21,52
100287592,0,0,0,0,0,0,0,0,0
100287596,6,9,0,12,0,10,2,7,5
100287616,38,16,10,39,15,13,7,30,15
100287632,6,4,0,2,8,0,3,10,4
100287639,0,1,2,2,2,1,0,0,1
100287704,0,0,0,0,0,0,0,0,0
100287718,17,12,12,12,15,4,0,7,9
100287722,60,77,36,63,90,21,37,38,54
100287728,2,4,0,0,0,0,0,0,0
100287765,744,839,613,1226,887,515,395,530,835
100287792,2,2,1,6,0,3,0,0,0
100287808,0,0,0,0,0,0,0,0,0
100287814,1,2,0,2,2,0,0,1,1
100287823,0,0,0,0,0,0,0,0,0
100287834,0,0,0,0,0,0,0,0,0
100287846,777,780,488,1000,655,187,262,304,790
100287879,8,8,3,9,9,4,5,10,11
100287896,587,694,467,996,784,139,372,413,643
100287898,0,6,0,0,0,0,0,2,0
100287902,0,8,2,1,1,1,0,4,8
100287932,1258,1567,1220,2471,1425,513,728,893,1797
100287944,18,13,6,3,7,2,13,6,7
100287948,8,16,7,10,9,14,9,2,10
100288069,15,29,15,28,7,36,9,16,26
100288072,11,19,10,31,14,31,1,5,7
100288077,2,2,0,4,0,0,4,0,0
100288079,11,4,4,6,9,5,2,3,4
100288122,212,92,43,130,111,38,22,54,55
100288123,40,21,18,37,13,60,6,10,32
100288142,377,201,203,506,247,396,178,145,236
100288152,130,130,181,196,183,64,61,94,107
100288162,5,0,4,2,3,8,0,0,4
100288181,300,249,173,252,186,55,101,218,212
100288198,176,166,78,190,143,38,76,60,142
100288254,3,0,1,4,4,4,1,3,3
100288287,1,0,2,0,0,0,0,0,0
100288323,0,0,0,0,0,0,0,0,0
100288332,12,111,11,21,10,12,12,2,17
100288346,314,157,144,269,131,151,75,86,136
100288380,1,0,0,0,2,0,0,0,0
100288413,46,39,37,23,37,22,33,47,43
100288428,112,93,81,199,177,129,57,74,102
100288432,54,37,23,45,23,21,12,19,21
100288485,0,0,0,0,0,0,0,0,0
100288486,7,5,6,3,6,6,0,2,6
100288520,3,1,7,10,0,31,0,0,0
100288524,0,0,0,0,0,0,0,0,0
100288527,0,0,0,0,0,0,0,0,0
100288562,0,0,0,0,0,0,0,0,0
100288570,9,14,6,15,9,0,4,4,8
100288615,35,390,326,678,659,41,303,47,161
100288637,7,4,6,6,5,0,2,4,0
100288687,0,0,0,0,0,0,0,0,0
100288695,30,31,25,63,43,11,26,14,46
100288730,0,0,0,0,0,0,0,0,0
100288748,0,1,0,0,1,0,0,4,0
100288778,2,17,2,25,0,3,10,0,4
100288797,0,1,0,0,0,1,0,0,0
100288798,59,40,34,52,72,26,19,36,67
100288801,40,28,14,35,26,16,13,20,38
100288805,1168,1181,603,1925,898,735,537,463,478
100288814,50,20,12,29,13,0,7,15,23
100288831,115,71,43,105,84,54,28,60,49
100288842,28,25,19,42,23,11,15,15,31
100288846,4,5,9,5,0,0,2,6,5
100288866,0,0,0,2,0,4,0,3,0
100288911,43,21,26,83,40,14,15,34,26
100288966,0,0,0,0,0,0,0,0,0
100288974,110,54,62,121,98,55,43,40,74
100289017,0,0,0,0,0,0,0,0,0
