signatureid,compound,concentration,time,cellline,similarity,pValue,sig_direction
LINCSCP_67768,Wortmannin,10uM,24h,NPC,-0.68353687,8.594147488e-8,Down
LINCSCP_49900,Sirolimus,10uM,24h,PHH,-0.68332977,8.70221428e-8,Down
LINCSCP_47141,CHEMBL2360495,10uM,24h,PC3,-0.68309644,8.825486215e-8,Down
LINCSCP_5481,KUC104254,10uM,6h,A549,-0.68273243,9.021069022e-8,Down
LINCSCP_47092,CHEMBL2356693,10uM,24h,PC3,-0.68239984,9.203304555e-8,Down
LINCSCP_47379,DL-Norepinephrine,10uM,6h,PC3,-0.68134032,9.807055677e-8,Down
LINCSCP_19814,ST50910137,10uM,6h,HCC515,0.68110385,9.946771424e-8,Down
LINCSCP_10453,PAC-1,10uM,6h,A673,-0.6810141,1.00002788e-7,Down
LINCSCP_52876,313516-66-4,10uM,24h,SKB,-0.68090008,1.006864845e-7,Down
LINCSCP_41722,SA-1919710,1uM,24h,NKDBA,-0.68073238,1.017000527e-7,Down
LINCSCP_42401,Tcpobop,10uM,24h,NPC,-0.68044909,1.03433839e-7,Down
LINCSCP_25470,SMER28,10uM,24h,HT29,-0.68021947,1.048594189e-7,Down
LINCSCP_243797,Lisinopril,10uM,6h,MCF7,-0.68016006,1.052312546e-7,Down
LINCSCP_27057,7Beta-forskolin,10uM,6h,HT29,-0.6796394,1.08542948e-7,Down
LINCSCP_108167,Emapunil,10uM,24h,HELA,-0.67957083,1.089863258e-7,Down
LINCSCP_154152,Galeterone,10uM,24h,PC3,-0.67938046,1.102260442e-7,Down
LINCSCP_169650,Cisapride,10uM,24h,YAPC,-0.67928831,1.108308719e-7,Down
LINCSCP_36534,AZD-8055,0.1uM,24h,MCF7,-0.67913397,1.11850767e-7,Down
LINCSCP_48515,BRD-K29423519,10uM,24h,PC3,-0.67907617,1.122350364e-7,Down
LINCSCP_244349,Probenecid,10uM,6h,MCF7,-0.67747484,1.233834626e-7,Down
LINCSCP_50038,Deguelin,10uM,24h,PHH,-0.67691044,1.275535201e-7,Down
LINCSCP_52167,CHEMBL2141722,10uM,24h,SKB,-0.67684392,1.280536024e-7,Down
LINCSCP_40975,SR57227A,10uM,24h,NEU,-0.67655587,1.302402244e-7,Down
LINCSCP_115078,C19H19FN4O3,0.37uM,24h,HS578T,-0.67640938,1.313655874e-7,Down
LINCSCP_137993,Berberine,0.04uM,24h,MCF7,-0.67636268,1.317262696e-7,Down
LINCSCP_53790,PNU-74654,80uM,6h,SNUC4,-0.67607773,1.339470185e-7,Down
LINCSCP_310953,Cymarin,1uM,6h,VCAP,-0.67552257,1.383745732e-7,Down
LINCSCP_169894,Penfluridol,0.12uM,24h,YAPC,-0.67511847,1.416830117e-7,Down
LINCSCP_261891,AZD-6482,10uM,24h,NPC,-0.67494783,1.431020456e-7,Down
LINCSCP_252773,SA-244358,3uM,24h,MCF7,-0.67487821,1.436849081e-7,Down
LINCSCP_63904,BRD-K85126547,5uM,24h,VCAP,-0.67482624,1.441213373e-7,Down
LINCSCP_43958,Hemado,10uM,24h,PC3,-0.67429079,1.486912048e-7,Down
LINCSCP_88979,GSK429286A,3.33uM,24h,HA1E,-0.67422366,1.49273576e-7,Down
LINCSCP_83507,Mocetinostat,0.04uM,24h,ASC.C,-0.67411129,1.502532759e-7,Down
LINCSCP_260845,CGS-15943,20uM,24h,NKDBA,-0.67387558,1.523276955e-7,Down
LINCSCP_203995,PRE-084,10uM,24h,ASC,-0.67379331,1.530580374e-7,Down
LINCSCP_64914,BRD-K43579410,10uM,24h,VCAP,-0.67377401,1.532298471e-7,Down
LINCSCP_172559,BRD-A70541707,0.12uM,24h,YAPC,-0.67362947,1.545221796e-7,Down
LINCSCP_128547,GSK 1059615,0.04uM,24h,HUVEC,-0.67354675,1.552664154e-7,Down
LINCSCP_52717,SMP2_000249,10uM,24h,SKB,-0.67348454,1.558282409e-7,Down
LINCSCP_36470,Lapatinib,0.5uM,24h,MCF7,-0.67250686,1.649119846e-7,Down
LINCSCP_128898,GSK 1059615,0.12uM,24h,HUVEC,-0.6717657,1.721251787e-7,Down
LINCSCP_137742,CEFEPIME HYDROCHLORIDE,10uM,24h,MCF7,-0.67172438,1.725358972e-7,Down
LINCSCP_20367,Mosapride,10uM,6h,HCC515,-0.67167567,1.730212454e-7,Down
LINCSCP_12978,AZD-8055,10uM,6h,EFO27,-0.67165229,1.732546524e-7,Down
LINCSCP_47302,Diflunisal,10uM,24h,PC3,-0.67153712,1.744086284e-7,Down
LINCSCP_234904,Aurora A Inhibitor I,0.1uM,24h,MCF10A,-0.67140396,1.757517829e-7,Down
LINCSCP_252118,Wortmannin,10uM,24h,MCF7,-0.67135474,1.762507515e-7,Down
LINCSCP_158101,Dinoprost,0.12uM,24h,PC3,-0.67005951,1.898653388e-7,Down
LINCSCP_7872,MLS003587249,10uM,24h,A549,-0.66975885,1.93163117e-7,Down
LINCSCP_36495,THZ-2-98-01,1uM,24h,MCF7,-0.66963869,1.944959e-7,Down
LINCSCP_137735,Taranabant,0.04uM,24h,MCF7,-0.66956999,1.952618891e-7,Down
LINCSCP_43600,SCHEMBL2704865,10uM,6h,NPC,-0.66905893,2.010483181e-7,Down
LINCSCP_61018,BRD-K13714335,5uM,24h,VCAP,0.6686974,2.052380748e-7,Down
LINCSCP_203905,BSPBIO_002280,10uM,24h,ASC,-0.6686027,2.063489496e-7,Down
LINCSCP_244171,Bendroflumethiazide,10uM,6h,MCF7,-0.66855856,2.068686492e-7,Down
LINCSCP_115061,Linsitinib,0.12uM,24h,HS578T,-0.66850692,2.074781283e-7,Down
LINCSCP_32658,GW501516,10uM,6h,MCF7,-0.66808609,2.125083819e-7,Down
LINCSCP_24740,Infigratinib,1uM,24h,HS578T,-0.66801221,2.134031508e-7,Down
LINCSCP_11154,Harpagoside,10uM,24h,ASC,-0.6679474,2.141908727e-7,Down
LINCSCP_29046,SCHEMBL16980381,10uM,6h,HUH7,0.66680413,2.285421679e-7,Down
LINCSCP_242731,CHEMBL2360506,10uM,6h,MCF7,-0.66672179,2.296097394e-7,Down
LINCSCP_11024,BRD-K34387287,10uM,24h,ASC,-0.66660126,2.311807734e-7,Down
LINCSCP_44727,171179-06-9,10uM,24h,PC3,0.66642589,2.334843992e-7,Down
LINCSCP_29915,SAR245409,0.5uM,24h,MCF10A,-0.66640353,2.337797716e-7,Down
LINCSCP_49869,BRD-K56596360,10uM,24h,PHH,-0.6663688,2.342390044e-7,Down
LINCSCP_129250,GSK 1059615,0.04uM,24h,HUVEC,-0.66617144,2.368651142e-7,Down
LINCSCP_49931,Everolimus,10uM,24h,PHH,-0.66531919,2.485239646e-7,Down
LINCSCP_46824,Reversine,10uM,24h,PC3,-0.66519825,2.502210325e-7,Down
LINCSCP_289574,Saclofen,10uM,24h,VCAP,0.66484813,2.551956224e-7,Down
LINCSCP_164470,Quizartinib,10uM,24h,SKL.C,-0.66465272,2.580120112e-7,Down
LINCSCP_803,FTI276,10uM,24h,A375,-0.66450722,2.601277984e-7,Down
LINCSCP_155355,Alprostadil,10uM,24h,PC3,-0.66428327,2.634161523e-7,Down
LINCSCP_20560,Ascorbyl-Palmitate,10uM,6h,HCC515,-0.66412416,2.657759408e-7,Down
LINCSCP_277859,BRD-K29251608,10uM,24h,PC3,-0.66382482,2.702689734e-7,Down
LINCSCP_81105,PF431396,0.04uM,24h,A549,-0.6637801,2.709462246e-7,Down
LINCSCP_10512,LE-135,20uM,6h,AGS,-0.66344121,2.761306352e-7,Down
LINCSCP_133243,CHIR-99021,0.37uM,3h,MCF7,-0.66300608,2.829228222e-7,Down
LINCSCP_188858,Lovastatin,10uM,24h,A549,-0.66295412,2.837443362e-7,Down
LINCSCP_86287,BRD-A24396574-001-01-5,3.33uM,3h,BT20,-0.66291102,2.844273194e-7,Down
LINCSCP_42228,MEGXP0_000778,10uM,24h,NPC,-0.66288515,2.848381285e-7,Down
LINCSCP_167397,Trimipramine,3.33uM,24h,YAPC,-0.66281784,2.859092507e-7,Down
LINCSCP_262037,Fipronil,10uM,24h,NPC,-0.662807,2.860822164e-7,Down
LINCSCP_261512,25589-40-6,10uM,24h,NPC,-0.6625671,2.899329073e-7,Down
LINCSCP_193265,Triciribine,10uM,24h,A549,-0.66242058,2.923085992e-7,Down
LINCSCP_52736,PP 3,10uM,24h,SKB,-0.66214691,2.967944275e-7,Down
LINCSCP_33585,AM-580,10uM,24h,MCF7,-0.66164573,3.051763956e-7,Down
LINCSCP_1945,Memantine,10uM,6h,A375,-0.66159517,3.060341358e-7,Down
LINCSCP_161240,REGADENOSON,10uM,24h,PC3,-0.66155114,3.067829819e-7,Down
LINCSCP_7951,AMBCB17415880,10uM,6h,A549,-0.66124476,3.120409159e-7,Down
LINCSCP_42889,BD-1047,10uM,24h,NPC,-0.66081471,3.195630599e-7,Down
LINCSCP_42802,Tetrahydropalmatine,10uM,24h,NPC,-0.66062334,3.229645141e-7,Down
LINCSCP_42164,BRD-K52831896,10uM,24h,NPC,-0.66045761,3.259374562e-7,Down
LINCSCP_169602,BRD-K00248354,10uM,24h,YAPC,-0.65972214,3.394410976e-7,Down
LINCSCP_262590,Syrosingopine,10uM,24h,NPC,-0.65953309,3.429955112e-7,Down
LINCSCP_35802,AM-580,0.1uM,6h,MCF7,-0.65897779,3.53637628e-7,Down
LINCSCP_236554,Tamatinib,10uM,24h,MCF7,-0.65885447,3.560424359e-7,Down
LINCSCP_42815,Estradiol Cypionate,10uM,24h,NPC,-0.65868075,3.594558441e-7,Down
LINCSCP_42712,1-Methyllysergic acid butanolamide,10uM,24h,NPC,-0.65855402,3.61965248e-7,Down
LINCSCP_40057,COT-10B,40uM,6h,NCIH2073,-0.65756961,3.820212032e-7,Down
LINCSCP_14847,Cyclosporin A,10uM,6h,HA1E,-0.65752141,3.830291783e-7,Down
LINCSCP_17754,9-Cis retinol,40uM,6h,HCC15,-0.65749238,3.836375992e-7,Down
LINCSCP_42690,Pirfenidone,10uM,24h,NPC,-0.65715426,3.90790012e-7,Down
LINCSCP_37220,SA-424828,1uM,24h,MCF7,-0.65714374,3.910146143e-7,Down
LINCSCP_37962,BRD-K94498396,1uM,24h,MCF7,-0.65623274,4.109194561e-7,Down
LINCSCP_22312,CHEMBL3184547,10uM,6h,HEPG2,-0.65594053,4.175016492e-7,Down
LINCSCP_271208,NSC650841,10uM,24h,PC3,-0.65549438,4.277410759e-7,Down
LINCSCP_42778,84215-10-1,10uM,24h,NPC,-0.6553236,4.317221633e-7,Down
LINCSCP_18560,Skimmianine,10uM,24h,HCC515,-0.65511676,4.365900025e-7,Down
LINCSCP_36740,OSI-027,1uM,6h,MCF7,0.6545659,4.498050538e-7,Down
LINCSCP_62900,BRD-K60391168,5uM,24h,VCAP,-0.65451672,4.510026591e-7,Down
LINCSCP_46805,Oleoylethanolamide,10uM,24h,PC3,-0.65442225,4.53311792e-7,Down
LINCSCP_42720,"3-{3-[(1,3-Benzothiazol-2-ylsulfanyl)methyl]-4-hydroxy-5-methoxyphenyl}-2-cyanoprop-2-enamide",10uM,24h,NPC,-0.65424696,4.576256938e-7,Down
LINCSCP_217130,PD-173074,10uM,6h,HCC515,0.65375224,4.700077006e-7,Down
LINCSCP_226150,MLS-0315872.0001,10uM,6h,HT29,-0.65364503,4.727318267e-7,Down
LINCSCP_165897,Daminozide,0.04uM,24h,SKL,-0.65363019,4.731099807e-7,Down
LINCSCP_53434,GW 405833,40uM,6h,SKMEL28,-0.65335554,4.801611524e-7,Down
LINCSCP_221840,SCHEMBL16980366,0.37uM,24h,HEPG2,-0.65271419,4.970099135e-7,Down
LINCSCP_36477,A-443654,0.1uM,24h,MCF7,-0.65255448,5.012903003e-7,Down
LINCSCP_5917,AC1MG7IW,10uM,24h,A549,-0.65252587,5.020608238e-7,Down
LINCSCP_76525,Orphenadrine,0.37uM,24h,A375,-0.65215762,5.120759262e-7,Down
LINCSCP_262499,MDL 72832,10uM,24h,NPC,-0.65194308,5.179961381e-7,Down
LINCSCP_42418,Pregnenolone,10uM,24h,NPC,-0.6518434,5.207687108e-7,Down
LINCSCP_186561,BRD-K38024502,10uM,24h,A375,-0.65166412,5.257896108e-7,Down
LINCSCP_10645,N-[4-(1-Benzoylpiperidin-4-yl)butyl]-3-pyridin-3-ylpropanamide,0.5uM,6h,AGS,-0.65155072,5.289888911e-7,Down
LINCSCP_47351,Triamterene,10uM,24h,PC3,-0.65150921,5.301643037e-7,Down
LINCSCP_262910,Alpha-Solanine,10uM,24h,NPC,-0.65143196,5.323585395e-7,Down
LINCSCP_81350,Momelotinib,0.12uM,24h,A549,-0.65132513,5.354070055e-7,Down
LINCSCP_261377,ST092379,10uM,24h,NPC,-0.65109849,5.419281247e-7,Down
LINCSCP_42206,"6-Methyl-n,4-diphenylquinazolin-2-amine",10uM,24h,NPC,-0.65092432,5.469894629e-7,Down
LINCSCP_42520,Carteolol,10uM,24h,NPC,-0.65072019,5.529777062e-7,Down
LINCSCP_7575,306935-41-1,10uM,24h,A549,-0.65065549,5.548886274e-7,Down
LINCSCP_70385,XMD 8-92,10uM,24h,A375,0.64978928,5.810684637e-7,Down
LINCSCP_18487,Remacemide,10uM,24h,HCC515,-0.64963017,5.860008508e-7,Down
LINCSCP_39233,Tivozanib,1uM,6h,MDAMB231,0.64954761,5.885754002e-7,Down
LINCSCP_47946,ZINC04521755,10uM,6h,PC3,-0.64925131,5.979024605e-7,Down
LINCSCP_208982,Podofilox,10uM,6h,HA1E,0.64916791,6.005524235e-7,Down
LINCSCP_261970,SPECTRUM_000826,10uM,24h,NPC,-0.64869009,6.159469091e-7,Down
LINCSCP_168657,Clomipramine,1.11uM,24h,YAPC,-0.64852787,6.212563613e-7,Down
LINCSCP_45486,AC1MCK5A,10uM,24h,PC3,-0.64783476,6.444251396e-7,Down
LINCSCP_264235,Quinoclamine,10uM,6h,OV7,-0.64783438,6.444380191e-7,Down
LINCSCP_71637,Indigo Red,1.11uM,24h,A375,-0.64747048,6.56922324e-7,Down
LINCSCP_77914,Nordihydroguaiaretic acid,10uM,24h,A375,0.64710035,6.698505386e-7,Down
LINCSCP_43697,Perhexiline,10uM,6h,OV7,-0.6470932,6.701029127e-7,Down
LINCSCP_46188,Latrunculin B,10uM,24h,PC3,-0.64668198,6.847491418e-7,Down
LINCSCP_50249,AC1N0EYN,20uM,24h,PHH,0.64663422,6.864694485e-7,Down
LINCSCP_88234,QL47,0.04uM,24h,HA1E,-0.64630314,6.98505441e-7,Down
LINCSCP_169663,Troglitazone,3.33uM,24h,YAPC,-0.64601658,7.090816285e-7,Down
LINCSCP_34068,BRD-K69347381,10uM,6h,MCF7,-0.64582945,7.160681252e-7,Down
LINCSCP_7728,SSR 69071,10uM,6h,A549,-0.64572677,7.19928812e-7,Down
LINCSCP_189019,SCHEMBL13832486,10uM,24h,A549,-0.64543175,7.311296233e-7,Down
LINCSCP_8573,CHEMBL2355378,5uM,24h,A549,-0.64539131,7.326775511e-7,Down
LINCSCP_69359,GSK-3 Inhibitor IX,0.37uM,24h,A375,-0.64536815,7.335653201e-7,Down
LINCSCP_164081,WYE 125132,0.37uM,3h,SKBR3,-0.64533913,7.346792612e-7,Down
LINCSCP_54189,Gossypol,10uM,6h,SW620,-0.6451775,7.409122321e-7,Down
LINCSCP_50873,ML100,10uM,6h,RKO,-0.64513862,7.42418926e-7,Down
LINCSCP_138990,Ambrisentan,10uM,24h,MCF7,-0.64508942,7.44329886e-7,Down
LINCSCP_175478,ARN-509,10uM,24h,YAPC,-0.64502907,7.466796716e-7,Down
LINCSCP_128739,N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide,10uM,24h,HUVEC,-0.64499643,7.479534347e-7,Down
LINCSCP_53609,Lonidamine,100uM,6h,SNGM,0.6448613,7.532487168e-7,Down
LINCSCP_15052,N-Benzylquinazolin-4-amine,10uM,24h,HA1E,0.64483542,7.542669822e-7,Down
LINCSCP_218087,Estriol,0.37uM,24h,HCC515,-0.64481135999999994,7.5521444e-7,Down
LINCSCP_33406,IN1048,10uM,24h,MCF7,-0.64365298,8.02173416e-7,Down
LINCSCP_88792,GSK 525762A,1.11uM,24h,HA1E,-0.64356369,8.059034969e-7,Down
LINCSCP_18319,RO-154513,10uM,24h,HCC515,-0.64272114,8.419054123e-7,Down
LINCSCP_19353,Dorsomorphin,10uM,24h,HCC515,-0.64230114,8.604055794e-7,Down
LINCSCP_61587,BRD-K31284555,5uM,24h,VCAP,-0.64198987,8.743597345e-7,Down
LINCSCP_42774,Milrinone,10uM,24h,NPC,-0.64194643,8.763238182e-7,Down
LINCSCP_257921,Sirolimus,10uM,24h,NEU,-0.64155051,8.94414407e-7,Down
LINCSCP_18308,EXO-1,10uM,24h,HCC515,-0.64144862,8.991259038e-7,Down
LINCSCP_42193,BRD-K74711637,10uM,24h,NPC,-0.64143693,8.996679744e-7,Down
LINCSCP_30746,AM-580,10uM,6h,MCF7,-0.6413316,9.045657183e-7,Down
LINCSCP_262586,NCGC00018102-06,10uM,24h,NPC,-0.64131418,9.053778346e-7,Down
LINCSCP_161608,Menadione,1.11uM,24h,PC3,-0.64076991,9.311041362e-7,Down
LINCSCP_25426,"6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate",10uM,24h,HT29,-0.64069293,9.347972927e-7,Down
LINCSCP_187912,Linopirdine,10uM,6h,A549,-0.64067601,9.356105241e-7,Down
LINCSCP_7208,Fusaric acid,10uM,6h,A549,-0.64052546,9.428784234e-7,Down
LINCSCP_1144,SMR000127643,10uM,24h,A375,-0.64051518,9.433765255e-7,Down
LINCSCP_228015,Albendazole,10uM,6h,HT29,0.64041535,9.482274513e-7,Down
LINCSCP_137674,Adapalene,0.12uM,24h,MCF7,-0.64001327,9.679996246e-7,Down
LINCSCP_52174,CHEMBL2142877,10uM,24h,SKB,-0.6399538,9.709563385e-7,Down
LINCSCP_262366,Semaxanib,10uM,24h,NPC,-0.63986413,9.754306874e-7,Down
LINCSCP_10431,Resveratrol,10uM,6h,A673,-0.63962988,9.872092139e-7,Down
LINCSCP_219271,Rolipram,10uM,6h,HEPG2,-0.63893352,1.023009523e-6,Down
LINCSCP_132224,AKT Inhibitor VIII,1.11uM,3h,MCF7,-0.63835156,1.053851015e-6,Down
LINCSCP_116703,Linifanib,10uM,24h,HT29,0.63834319,1.054300948e-6,Down
LINCSCP_669,Gly-Gly-Palo,80uM,24h,A375,-0.63757794,1.09618879e-6,Down
LINCSCP_46516,AG-205/40776311,10uM,24h,PC3,-0.63753408,1.098636096e-6,Down
LINCSCP_91332,Mizolastine,0.04uM,24h,HA1E,-0.63736899,1.107892311e-6,Down
LINCSCP_27333,Mebendazole,10uM,6h,HT29,0.63713973,1.120866773e-6,Down
LINCSCP_9296,"Ingenol 3,20-dibenzoate",0.1uM,6h,A549,-0.63685413,1.137227679e-6,Down
LINCSCP_284752,YC1,10uM,24h,SKB,-0.63672532,1.144678458e-6,Down
LINCSCP_52676,SR-142948,10uM,24h,SKB,-0.6366844,1.147055339e-6,Down
LINCSCP_168866,Glyburide,3.33uM,24h,YAPC,-0.63643667,1.161541096e-6,Down
LINCSCP_281113,Wortmannin,10uM,24h,PHH,-0.63607902,1.182755308e-6,Down
LINCSCP_65922,BRD-K14611588-001-01-1,0.5uM,24h,VCAP,-0.63568525,1.206527686e-6,Down
LINCSCP_45942,ML167,10uM,24h,PC3,-0.63566879,1.207530877e-6,Down
LINCSCP_88596,AT 7867,3.33uM,24h,HA1E,-0.63558089,1.212902316e-6,Down
LINCSCP_304749,BRD-K35930698,5uM,6h,VCAP,-0.63542456,1.222509503e-6,Down
LINCSCP_2278,Palmitoyl Carnitine,10uM,6h,A375,-0.63507407,1.244306767e-6,Down
LINCSCP_128545,GSK 1059615,0.37uM,24h,HUVEC,-0.63493859,1.252828589e-6,Down
LINCSCP_45482,MLS002276503,10uM,24h,PC3,-0.63477406,1.2632508e-6,Down
LINCSCP_179534,Ethamivan,10uM,6h,A375,-0.63476249,1.263987085e-6,Down
LINCSCP_20395,Apigenin,10uM,6h,HCC515,-0.63451851,1.279598665e-6,Down
LINCSCP_46745,Ziprasidone,10uM,24h,PC3,-0.63415308,1.303317046e-6,Down
LINCSCP_33440,AC1NWAKU,10uM,6h,MCF7,-0.63412829,1.304941251e-6,Down
LINCSCP_152440,SB239063,0.37uM,24h,PC3,-0.63399748,1.31354031e-6,Down
LINCSCP_136634,Sorafenib,3.33uM,24h,MCF7,-0.63359648,1.340230347e-6,Down
LINCSCP_52963,Chaetocin,0.1uM,6h,SKLU1,-0.63355944,1.342720812e-6,Down
LINCSCP_53128,PRL-3InhibitorI,40uM,6h,SKM1,-0.63324208,1.364237042e-6,Down
LINCSCP_42293,MLS002473819,10uM,24h,NPC,-0.6331671,1.369367433e-6,Down
LINCSCP_52804,NSC25485,10uM,24h,SKB,-0.63303289,1.378594538e-6,Down
LINCSCP_26062,KUC104256,10uM,6h,HT29,0.63280244,1.39457369e-6,Down
LINCSCP_71636,Indigo Red,3.33uM,24h,A375,-0.63279181,1.395314671e-6,Down
LINCSCP_84594,Pracinostat,0.12uM,24h,ASC,-0.63247415,1.417634173e-6,Down
LINCSCP_100756,GSK-J2,1.11uM,24h,HCC515,-0.63235727,1.425929316e-6,Down
LINCSCP_6656,MLS001172197,10uM,6h,A549,-0.63234706,1.426655849e-6,Down
LINCSCP_261298,MLS001207806,0.01uM,6h,NOMO1,-0.63195957,1.454493661e-6,Down
LINCSCP_102694,301836-43-1,3.33uM,24h,HELA,-0.63194712,1.455396252e-6,Down
LINCSCP_35097,BRD-K16769902,5uM,24h,MCF7,0.63184091,1.46311862e-6,Down
LINCSCP_15998,5-{[(3-Fluorophenyl)amino]methyl}quinolin-8-ol,10uM,6h,HA1E,0.63156064,1.483680185e-6,Down
LINCSCP_44804,FG7142,10uM,6h,PC3,0.63153248,1.485760671e-6,Down
LINCSCP_161059,NSI-189,0.04uM,24h,PC3,0.63153188,1.485804794e-6,Down
LINCSCP_226747,Albendazole,10uM,6h,HT29,0.63135512,1.498927856e-6,Down
LINCSCP_29579,SCHEMBL17378613,10uM,24h,MCF10A,-0.63135204,1.499156965e-6,Down
LINCSCP_25937,"N-(3-Chloro-4-fluorophenyl)-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine",10uM,24h,HT29,0.63119226,1.511113712e-6,Down
LINCSCP_10655,AC1LDBAO,20uM,6h,AGS,0.63103904,1.522661964e-6,Down
LINCSCP_156117,Midostaurin,1.11uM,24h,PC3,-0.63062172,1.554533115e-6,Down
LINCSCP_58207,Memantine,10uM,24h,VCAP,-0.63031782,1.578131143e-6,Down
LINCSCP_7893,BRD-K69347381,10uM,24h,A549,0.63011263,1.59425187e-6,Down
LINCSCP_134626,CEP-701,10uM,24h,MCF7,-0.63006981,1.597635327e-6,Down
LINCSCP_10385,ZINC68199948,10uM,6h,A673,-0.63005299,1.598965892e-6,Down
LINCSCP_46776,Canertinib,10uM,24h,PC3,-0.62987309,1.613264923e-6,Down
LINCSCP_264076,SMR000075319,60uM,6h,OV7,-0.62962642,1.633063235e-6,Down
LINCSCP_17110,Broad-Sai-045,5uM,24h,HA1E,-0.6295691,1.637695845e-6,Down
LINCSCP_244329,DICUMAROL,10uM,6h,MCF7,-0.62952982,1.640878067e-6,Down
LINCSCP_28982,Tyrphostin AG 527,3uM,6h,HUH7,0.62943277,1.648764092e-6,Down
LINCSCP_239947,PCL2_000349,10uM,24h,MCF7,-0.62922211,1.666003398e-6,Down
LINCSCP_5986,Sirolimus,10uM,24h,A549,-0.62908274,1.677499979e-6,Down
LINCSCP_260606,SA-1459854,10uM,24h,NKDBA,-0.62882905,1.69861749e-6,Down
LINCSCP_40109,Ursolic acid,70uM,6h,NCIH2073,-0.62869069,1.710237647e-6,Down
LINCSCP_13110,Sirtinol,10uM,24h,FIBRNPC,-0.62863896,1.714601602e-6,Down
LINCSCP_25167,AC1NWALF,10uM,6h,HT29,-0.62832171,1.741589953e-6,Down
LINCSCP_42785,Chlorpromazine,10uM,24h,NPC,-0.62830445,1.743069369e-6,Down
LINCSCP_260765,Estradiol,10uM,24h,NKDBA,-0.62815669,1.755783978e-6,Down
LINCSCP_21004,BRD-K64106162,3.33uM,24h,HCC515,-0.6280779,1.762598343e-6,Down
LINCSCP_26510,CHEMBL2141850,10uM,6h,HT29,0.62791198,1.777030177e-6,Down
LINCSCP_136394,Closantel,10uM,24h,MCF7,-0.62784151,1.783192343e-6,Down
LINCSCP_268155,CHEMBL1374544,10uM,24h,PC3,-0.62773056,1.792934292e-6,Down
LINCSCP_43647,BG-1007,10uM,6h,NPC,-0.62749873,1.813451272e-6,Down
LINCSCP_186625,BRD-K74446951,10uM,24h,A375,-0.62748743,1.814456182e-6,Down
LINCSCP_63064,BRD-K25866499,5uM,24h,VCAP,-0.62738055,1.823993091e-6,Down
LINCSCP_18470,Mesoridazine,10uM,24h,HCC515,-0.62712731,1.846776051e-6,Down
LINCSCP_10362,AKT Inhibitor IV,10uM,6h,A673,-0.62700868,1.857539035e-6,Down
LINCSCP_42277,BRD-K43256821,10uM,24h,NPC,-0.626849,1.872117652e-6,Down
LINCSCP_169655,Cisapride,0.04uM,24h,YAPC,-0.62679878,1.876724583e-6,Down
LINCSCP_36457,GW-5074,1uM,24h,MCF7,-0.62674117,1.882022708e-6,Down
LINCSCP_23010,134052-66-7,10uM,6h,HEPG2,-0.62663358,1.891955152e-6,Down
LINCSCP_310742,Wortmannin,0.5uM,24h,VCAP,-0.62660322,1.894765614e-6,Down
LINCSCP_172515,Methoxsalen,1.11uM,24h,YAPC,-0.62656021,1.898755181e-6,Down
LINCSCP_47913,Dexibuprofen,10uM,6h,PC3,-0.62629261,1.923751768e-6,Down
LINCSCP_262847,UNII-884KT10YB7,10uM,24h,NPC,-0.62614338,1.937824054e-6,Down
LINCSCP_271188,AC1LGCD9,10uM,24h,PC3,-0.62614005,1.938138513e-6,Down
LINCSCP_244691,Octopamine,10uM,6h,MCF7,-0.62580352,1.970228896e-6,Down
LINCSCP_2487,vicriviroc,10uM,6h,A375,-0.62580122,1.970449434e-6,Down
LINCSCP_132127,Alpelisib,3.33uM,24h,MCF7,0.62580111,1.970460683e-6,Down
LINCSCP_5684,Itrazole,10uM,24h,A549,-0.62574781,1.975588847e-6,Down
LINCSCP_25153,NSC25485,10uM,6h,HT29,-0.62550867,1.998748931e-6,Down
LINCSCP_137575,"5-(Z)-7-(4-o-hydroxyphenyl-2-trifluoromethyl-1,3 dioxan-cis-5-yl)heptenoic acid",3.33uM,24h,MCF7,-0.62549983,1.99960976e-6,Down
LINCSCP_6267,SCHEMBL10026606,10uM,6h,A549,-0.62524347,2.024727393e-6,Down
LINCSCP_172797,tetrahydropalmatine,1.11uM,24h,YAPC,-0.62500364,2.048491168e-6,Down
LINCSCP_272295,"N-(3-Chloro-4-fluorophenyl)-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine",10uM,6h,PC3,0.62483917,2.064936077e-6,Down
LINCSCP_42325,SUGA1_016079,10uM,24h,NPC,-0.62480072,2.068798522e-6,Down
LINCSCP_5655,MLS001065836,10uM,6h,A549,-0.62473157,2.075762328e-6,Down
LINCSCP_34547,Felodipine,10uM,6h,MCF7,-0.62468961,2.079998025e-6,Down
LINCSCP_162791,Crizotinib,0.37uM,24h,SKBR3,-0.62467566,2.081407171e-6,Down
LINCSCP_7877,BRD-K63368502,10uM,24h,A549,0.62460447,2.088616455e-6,Down
LINCSCP_42790,Verapamil,10uM,24h,NPC,-0.62431036,2.118646683e-6,Down
LINCSCP_13316,13-Cis-retinol,10uM,6h,FIBRNPC,-0.62413691,2.136543785e-6,Down
