signatureid,compound,concentration,time,cellline,similarity,pValue,sig_direction
LINCSCP_46347,MLS-0435555.0001,10uM,6h,PC3,0.68014602,1.053193047e-7,Up
LINCSCP_133882,Resveratrol,0.04uM,24h,MCF7,-0.67997669,1.063866431e-7,Up
LINCSCP_43928,SCHEMBL16226068,10uM,6h,PC3,0.6799238,1.067221139e-7,Up
LINCSCP_259444,Zacopride,10uM,24h,NEU,0.67977003,1.077030164e-7,Up
LINCSCP_15780,CHEMBL566899,10uM,24h,HA1E,-0.67972034,1.080218161e-7,Up
LINCSCP_65294,BRD-K48454318,10uM,24h,VCAP,0.67960167,1.087866711e-7,Up
LINCSCP_259012,BRD-K54247306,10uM,24h,NEU,0.67950427,1.094182374e-7,Up
LINCSCP_13451,CHEMBL1242477,20uM,6h,H1299,-0.67930205,1.107404471e-7,Up
LINCSCP_201519,SCHEMBL16226502,0.001uM,6h,A549,0.67865907,1.150444288e-7,Up
LINCSCP_48795,BRD-K52675185,10uM,24h,PC3,-0.67854175,1.158464796e-7,Up
LINCSCP_67996,Wortmannin,0.1uM,6h,PC3,-0.67853647,1.158826785e-7,Up
LINCSCP_50147,CCG-214295,10uM,24h,PHH,0.67833677,1.172602066e-7,Up
LINCSCP_58772,BRN 1088760,10uM,6h,VCAP,0.67822392,1.180454303e-7,Up
LINCSCP_58628,Apatinib Hydrochloride,10uM,24h,VCAP,0.67759131,1.22538914e-7,Up
LINCSCP_53982,3-Chloro-l-alanine,0.5uM,6h,SW480,-0.6772567,1.249798383e-7,Up
LINCSCP_145274,C19H19FN4O3,0.04uM,3h,MDAMB231,0.67658888,1.299878665e-7,Up
LINCSCP_108998,Elesclomol,0.37uM,24h,HELA,0.67621391,1.328813833e-7,Up
LINCSCP_304574,BRD-K73083114,5uM,24h,VCAP,-0.67577076,1.363785679e-7,Up
LINCSCP_167365,Tofacitinib (CP-690550) Citrate,0.04uM,24h,YAPC,-0.67570797,1.368809607e-7,Up
LINCSCP_158292,AZD-1775,0.37uM,24h,PC3,-0.67496447,1.4296315e-7,Up
LINCSCP_60,Wortmannin,10uM,6h,A375,-0.67491086,1.434112817e-7,Up
LINCSCP_7238,SKF 81297,10uM,24h,A549,-0.67463962,1.456990046e-7,Up
LINCSCP_25065,GF-109203,10uM,6h,HT115,0.67441709,1.476012326e-7,Up
LINCSCP_163232,Dovitinib,0.37uM,3h,SKBR3,0.6738173,1.528447448e-7,Up
LINCSCP_52914,CCT 018159,10uM,24h,SKB,0.67316349,1.587583443e-7,Up
LINCSCP_10609,PI-103,10uM,6h,AGS,-0.67306171,1.596979405e-7,Up
LINCSCP_35777,SCHEMBL16226502,0.5uM,6h,MCF7,0.67293611,1.608646019e-7,Up
LINCSCP_146188,PHA-767491,3.33uM,24h,MNEU.E,-0.67242405,1.657037007e-7,Up
LINCSCP_58767,BRN 1088757,10uM,6h,VCAP,0.67212826,1.685606704e-7,Up
LINCSCP_22751,CP94253,10uM,6h,HEPG2,0.67133398,1.764615328e-7,Up
LINCSCP_59466,NCGC00170405-01,10uM,24h,VCAP,0.67111235,1.7872716e-7,Up
LINCSCP_7903,CHEMBL2135537,10uM,24h,A549,-0.67101796,1.797001805e-7,Up
LINCSCP_257259,Itrazole,10uM,6h,NCIH508,-0.67090634,1.808573598e-7,Up
LINCSCP_15611,Phenethylisothiocyanate,10uM,6h,HA1E,0.67051864,1.849307542e-7,Up
LINCSCP_145939,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,3h,MDAMB231,0.6704658,1.854924932e-7,Up
LINCSCP_133525,FR-180204,0.04uM,24h,MCF7,-0.66933718,1.978783523e-7,Up
LINCSCP_60290,BRD-K40567080,5uM,6h,VCAP,0.66930683,1.982217954e-7,Up
LINCSCP_38323,AC1L2X6Z,10uM,6h,MCF7,0.66908534,2.007454049e-7,Up
LINCSCP_36025,Doxorubicin,0.01uM,24h,MCF7,0.66869742,2.052377803e-7,Up
LINCSCP_68877,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.5uM,6h,VCAP,0.66852857,2.072224392e-7,Up
LINCSCP_39981,"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",20uM,6h,NCIH1836,0.66832692,2.096158928e-7,Up
LINCSCP_136754,Ganetespib (STA-9090),3.33uM,24h,MCF7,0.66761038,2.183315485e-7,Up
LINCSCP_172179,Tipifarnib,0.12uM,24h,YAPC,0.66759375,2.185378008e-7,Up
LINCSCP_39880,STK219801,20uM,6h,NCIH1694,0.66740797,2.208540764e-7,Up
LINCSCP_58648,BRN 1088757,10uM,24h,VCAP,0.66735921,2.214658864e-7,Up
LINCSCP_40057,COT-10B,40uM,6h,NCIH2073,-0.66693976,2.267939943e-7,Up
LINCSCP_62933,BRD-K81527737,5uM,24h,VCAP,-0.66689202,2.274078826e-7,Up
LINCSCP_60471,CHEMBL3183458,5uM,6h,VCAP,-0.66682552,2.282656228e-7,Up
LINCSCP_56896,MLS002460474,10uM,24h,VCAP,0.66672938,2.295111847e-7,Up
LINCSCP_55504,Phenethylisothiocyanate,10uM,6h,U937,0.66659412,2.312741342e-7,Up
LINCSCP_294953,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,VCAP,0.66579767,2.419139621e-7,Up
LINCSCP_23263,CHEMDIV3_005068,10uM,6h,HEPG2,0.66547389,2.463686414e-7,Up
LINCSCP_125661,Quinapril,0.04uM,24h,HT29,0.66524091,2.496212028e-7,Up
LINCSCP_64567,SCHEMBL16226502,5uM,6h,VCAP,0.66503788,2.524882907e-7,Up
LINCSCP_85670,Radicicol,1.11uM,3h,BT20,0.66490164,2.544294743e-7,Up
LINCSCP_192525,Nicergoline,10uM,6h,A549,0.66463267,2.5830265e-7,Up
LINCSCP_12215,PF-04217903,0.5uM,24h,BT20,0.66452273,2.59901593e-7,Up
LINCSCP_55372,Calcitriol,3uM,6h,U937,-0.66444529,2.610333843e-7,Up
LINCSCP_59306,MEGXP0_001658,10uM,6h,VCAP,0.66435558,2.62350199e-7,Up
LINCSCP_174594,Atenolol,3.33uM,24h,YAPC,0.66404455,2.669640387e-7,Up
LINCSCP_8259,BRD-K74127463,5uM,24h,A549,0.66398181,2.679038459e-7,Up
LINCSCP_13073,BRD-K13528168-001-01-6,10uM,6h,FIBRNPC,0.66371001,2.720110825e-7,Up
LINCSCP_312312,BRD-K41342615,10uM,24h,VCAP,0.66359175,2.738162689e-7,Up
LINCSCP_12567,79966-13-5,10uM,6h,CL34,0.66358824,2.738701401e-7,Up
LINCSCP_145860,Radicicol,0.04uM,3h,MDAMB231,0.6634797,2.755371351e-7,Up
LINCSCP_9565,Phloretin,0.001uM,6h,A549,0.66307614,2.818188964e-7,Up
LINCSCP_178801,Lidocaine,10uM,6h,A375,0.66234808,2.934906702e-7,Up
LINCSCP_123209,Tozasertib,0.37uM,24h,HT29,0.66224962,2.951033614e-7,Up
LINCSCP_25390,"6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide",40uM,24h,HT29,-0.66219641,2.959783371e-7,Up
LINCSCP_50731,Thalidomide,10uM,6h,RKO,0.66217348,2.963560303e-7,Up
LINCSCP_10890,SPOX1_000651,10uM,24h,ASC,0.6621025,2.975283952e-7,Up
LINCSCP_116825,QL47,1.11uM,24h,HT29,0.6617088,3.041095142e-7,Up
LINCSCP_45664,Dicloxacillin,10uM,24h,PC3,0.6615156,3.073886636e-7,Up
LINCSCP_22249,CHEMBL2220622,10uM,6h,HEPG2,0.66144547,3.085869161e-7,Up
LINCSCP_43929,SCHEMBL16226068,1uM,6h,PC3,0.66079079,3.199863452e-7,Up
LINCSCP_140881,Afatinib,1.11uM,24h,MCF7,-0.66063318,3.227887628e-7,Up
LINCSCP_25044,M3M3FBS,80uM,6h,HT115,0.6598497,3.370622023e-7,Up
LINCSCP_146913,852475-26-4,0.12uM,24h,NEU,0.65975667,3.387955814e-7,Up
LINCSCP_104689,Ammonium Glycyrrhizinate,1.11uM,24h,HELA,-0.65948672,3.438726327e-7,Up
LINCSCP_9847,IWR-1-ENDO,10uM,6h,A549,-0.65936694,3.46147958e-7,Up
LINCSCP_50403,BDBM50442904,3uM,6h,PHH,0.65926857,3.480270805e-7,Up
LINCSCP_129756,SCHEMBL6874948,0.04uM,24h,LNCAP,0.6592062,3.492236148e-7,Up
LINCSCP_57886,KUC104337,10uM,6h,VCAP,0.65902054,3.528076142e-7,Up
LINCSCP_24589,AZD-8055,1uM,6h,HS578T,-0.65886934,3.557517191e-7,Up
LINCSCP_142810,Azithromycin,0.04uM,24h,MCF7,0.6588342,3.564392051e-7,Up
LINCSCP_145151,Radicicol,1.11uM,3h,MDAMB231,0.65875782,3.579378596e-7,Up
LINCSCP_40812,SULF1-A_000010,10uM,24h,NEU,0.65856786,3.616904725e-7,Up
LINCSCP_91656,Pictilisib,1.11uM,24h,HA1E,-0.65816877,3.696942493e-7,Up
LINCSCP_136757,Ganetespib (STA-9090),0.12uM,24h,MCF7,0.65812278,3.706272229e-7,Up
LINCSCP_53414,Sirolimus,10uM,6h,SKMEL28,0.65795815,3.739846448e-7,Up
LINCSCP_68838,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.5uM,6h,VCAP,0.65792844,3.745935701e-7,Up
LINCSCP_59402,CHEMBL2137269,10uM,6h,VCAP,0.65772913,3.787023804e-7,Up
LINCSCP_56306,NONOXYNOL 9,10uM,24h,VCAP,0.65771306,3.790353848e-7,Up
LINCSCP_97165,Elesclomol,1.11uM,24h,HA1E,0.65762253,3.809170681e-7,Up
LINCSCP_64221,BRD-K79355010,5uM,24h,VCAP,0.65758418,3.817168704e-7,Up
LINCSCP_68110,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,PC3,0.65727188,3.882878694e-7,Up
LINCSCP_17467,Avrainvillamide-analog-6,10uM,24h,HA1E,0.65697856,3.94555672e-7,Up
LINCSCP_27554,BRD-K57166447,5uM,24h,HT29,0.65688446,3.965861895e-7,Up
LINCSCP_64565,SCHEMBL16226502,1uM,6h,VCAP,0.65682079,3.979656018e-7,Up
LINCSCP_50401,STK177393,10uM,6h,PHH,0.65592871,4.177698152e-7,Up
LINCSCP_55718,NSC653260,10uM,24h,VCAP,0.6556813,4.234229485e-7,Up
LINCSCP_24501,CHEMBL552425,1uM,6h,HS578T,-0.65563346,4.245242e-7,Up
LINCSCP_93539,Alizapride,0.04uM,24h,HA1E,0.65563222,4.245528506e-7,Up
LINCSCP_85196,Dovitinib,1.11uM,24h,BT20,-0.65532361,4.317218087e-7,Up
LINCSCP_128182,PHA-767491,0.04uM,24h,HUES3,0.6552378,4.337353176e-7,Up
LINCSCP_44648,AC1L2X6Z,10uM,6h,PC3,0.65509934,4.370021965e-7,Up
LINCSCP_115925,BRD-A24396574-001-01-5,3.33uM,3h,HS578T,0.65501091,4.391007936e-7,Up
LINCSCP_58016,BRN 1087718,10uM,6h,VCAP,0.65432776,4.556324212e-7,Up
LINCSCP_60463,BRD-K15761174,5uM,6h,VCAP,-0.65425243,4.57490486e-7,Up
LINCSCP_9557,Dactolisib,10uM,6h,A549,-0.65418559,4.591450312e-7,Up
LINCSCP_101865,17-DMAG (Alvespimycin) HCl,0.04uM,24h,HELA,0.65376586,4.696626105e-7,Up
LINCSCP_291157,CGS-15943,10uM,24h,VCAP,0.65305746,4.879246898e-7,Up
LINCSCP_57200,MLN 2238,10uM,6h,VCAP,0.65283283,4.938522013e-7,Up
LINCSCP_68412,Withaferin A,10uM,6h,VCAP,0.65240297,5.05382838e-7,Up
LINCSCP_113624,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.04uM,3h,HME1,0.65176495,5.22960122e-7,Up
LINCSCP_143743,BX471,1.11uM,24h,MCF7,-0.65175988,5.231022048e-7,Up
LINCSCP_9908,COL-3,3uM,6h,A549,-0.65171596,5.243331981e-7,Up
LINCSCP_29336,AGK 2,10uM,6h,LOVO,0.65170872,5.245362547e-7,Up
LINCSCP_57111,PNU-74654,80uM,6h,VCAP,0.65131887,5.355859486e-7,Up
LINCSCP_88603,Vandetanib,1.11uM,24h,HA1E,-0.65122419,5.383020854e-7,Up
LINCSCP_155127,Sulfadoxine,10uM,24h,PC3,0.65108539,5.42307068e-7,Up
LINCSCP_13097,Dithiolethione,10uM,6h,FIBRNPC,0.6509453,5.463774281e-7,Up
LINCSCP_68876,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.1uM,6h,VCAP,0.65092324,5.470211821e-7,Up
LINCSCP_56118,Pyrazolanthrone,10uM,6h,VCAP,0.65078429,5.510909064e-7,Up
LINCSCP_10521,MLS000709026,40uM,6h,AGS,0.6505356,5.584453848e-7,Up
LINCSCP_53170,Niclosamide,10uM,6h,SKM1,-0.64978725,5.811312765e-7,Up
LINCSCP_123314,Dinoprost,3.33uM,24h,HT29,0.64975322,5.821829477e-7,Up
LINCSCP_37282,MLS000038113,3uM,6h,MCF7,0.64964213,5.85628632e-7,Up
LINCSCP_284977,Canrenoate,10uM,24h,SKB,-0.6493342,5.952793894e-7,Up
LINCSCP_13549,AC1LWZG4,10uM,6h,H1299,0.64928108,5.969590449e-7,Up
LINCSCP_68390,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,VCAP,0.64918585,5.999813807e-7,Up
LINCSCP_51918,NVP-AEW541,0.5uM,24h,SKBR3,0.64916762,6.005615659e-7,Up
LINCSCP_3547,BRD-K23985857,10uM,24h,A375,-0.64910926,6.02422472e-7,Up
LINCSCP_57028,Auranofin,10uM,6h,VCAP,0.64906584,6.038104547e-7,Up
LINCSCP_29860,Foretinib,0.1uM,24h,MCF10A,0.64905088,6.042892849e-7,Up
LINCSCP_50724,Myriocin,10uM,6h,RKO,0.64895188,6.074673756e-7,Up
LINCSCP_44156,PD-407824,10uM,6h,PC3,-0.64888876,6.095019062e-7,Up
LINCSCP_86846,AT 7867,1.11uM,24h,CD34,0.64863025,6.179002983e-7,Up
LINCSCP_205823,"16,16-Dimethyl prostaglandin e2",10uM,6h,CL34,0.6485393,6.208805538e-7,Up
LINCSCP_78659,BAY 87-2243,3.33uM,24h,A375,0.64842024,6.248022846e-7,Up
LINCSCP_58698,CHEMBL3184547,10uM,6h,VCAP,0.64790461,6.420541223e-7,Up
LINCSCP_36104,COT-10B,0.5uM,6h,MCF7,0.64788613,6.426806892e-7,Up
LINCSCP_97721,Apomorphine,3.33uM,24h,HA1E,-0.64743143,6.582750265e-7,Up
LINCSCP_12340,Pazopanib,1uM,6h,BT20,0.64726737,6.639876074e-7,Up
LINCSCP_19658,MLS001172197,10uM,6h,HCC515,0.64725504,6.644187995e-7,Up
LINCSCP_68942,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",1uM,6h,VCAP,0.64717544,6.672087476e-7,Up
LINCSCP_12563,CHEMBL179288,10uM,6h,CL34,0.64708667,6.703329941e-7,Up
LINCSCP_89297,WHI-P97,10uM,24h,HA1E,-0.64688477,6.774896383e-7,Up
LINCSCP_8936,BRD-K62242359,10uM,24h,A549,-0.64681852,6.798532585e-7,Up
LINCSCP_157392,LGX818,3.33uM,24h,PC3,0.64677579,6.813819668e-7,Up
LINCSCP_43936,Radicicol,1uM,6h,PC3,0.64671278,6.836420988e-7,Up
LINCSCP_58471,AC1O9CBL,10uM,6h,VCAP,0.64653809,6.89944008e-7,Up
LINCSCP_54049,PF750,80uM,6h,SW480,-0.64600973,7.093359667e-7,Up
LINCSCP_287372,"4-(3-Ethyl[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl)aniline",10uM,6h,SNUC5,0.64572259,7.200865144e-7,Up
LINCSCP_265749,Eugenitol,10uM,24h,PC3,0.64563128,7.235366656e-7,Up
LINCSCP_206714,Skiii,40uM,6h,EFO27,0.64560155,7.246633659e-7,Up
LINCSCP_74314,Pomalidomide,0.04uM,24h,A375,-0.64539939,7.323679057e-7,Up
LINCSCP_170374,Brexpiprazole,0.12uM,24h,YAPC,0.64485409,7.535324265e-7,Up
LINCSCP_12172,TPCA-1,0.5uM,24h,BT20,0.64408612,7.843054114e-7,Up
LINCSCP_38158,SA-102607,3uM,24h,MCF7,-0.64382952,7.948454283e-7,Up
LINCSCP_71828,Disulfiram,0.37uM,24h,A375,0.64374074,7.985226848e-7,Up
LINCSCP_68854,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,VCAP,0.64365071,8.022681327e-7,Up
LINCSCP_151951,Vorinostat,0.12uM,24h,PC3,-0.64350159,8.085074877e-7,Up
LINCSCP_167363,Tofacitinib (CP-690550) Citrate,0.37uM,24h,YAPC,-0.64296678,8.312579029e-7,Up
LINCSCP_152991,Disopyramide,1.11uM,24h,PC3,-0.6427522,8.405521839e-7,Up
LINCSCP_146310,OTSSP167,0.04uM,24h,MNEU.E,-0.64247069,8.528922587e-7,Up
LINCSCP_57947,Cyproheptadine,10uM,24h,VCAP,0.64236936,8.573750479e-7,Up
LINCSCP_19648,CHEMBL567340,10uM,6h,HCC515,0.64221861,8.640850123e-7,Up
LINCSCP_9804,3-Chloro-l-alanine,0.5uM,6h,A549,-0.64188142,8.792706748e-7,Up
LINCSCP_23123,AK-968/41923934,10uM,6h,HEPG2,0.64171343,8.869282432e-7,Up
LINCSCP_28593,Estriol,1.11uM,24h,HT29,0.64168064,8.884301835e-7,Up
LINCSCP_24577,TORIN-2,0.1uM,6h,HS578T,-0.641558,8.940690141e-7,Up
LINCSCP_17088,Cadmium Dichloride,20uM,24h,HA1E,0.64149848,8.968175525e-7,Up
LINCSCP_145944,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.04uM,3h,MDAMB231,0.64140362,9.012138608e-7,Up
LINCSCP_43934,Radicicol,0.5uM,6h,PC3,0.64129632,9.062112756e-7,Up
LINCSCP_136778,Buparlisib,1.11uM,24h,MCF7,0.64126192,9.078190903e-7,Up
LINCSCP_167776,Racecadotril,1.11uM,24h,YAPC,0.64119062,9.111594767e-7,Up
LINCSCP_173781,Novobiocin,0.12uM,24h,YAPC,0.64073695,9.326835321e-7,Up
LINCSCP_139016,KW-2478,1.11uM,24h,MCF7,0.64034191,9.518106782e-7,Up
LINCSCP_116017,Radicicol,0.37uM,3h,HS578T,0.64032661,9.525585662e-7,Up
LINCSCP_132964,BMS-345541,0.04uM,3h,MCF7,0.6401718,9.601583855e-7,Up
LINCSCP_24395,SB 239063,1uM,24h,HS578T,0.6401547,9.610012404e-7,Up
LINCSCP_39895,PIK 90,10uM,6h,NCIH1694,0.64003639,9.668524498e-7,Up
LINCSCP_43639,MG-132,10uM,6h,NPC,0.6399188,9.727003397e-7,Up
LINCSCP_7124,"AKT Inhibitor V, Triciribine",10uM,6h,A549,0.63971202,9.830640561e-7,Up
LINCSCP_64879,BRD-K15358569,10uM,24h,VCAP,0.639711,9.831154647e-7,Up
LINCSCP_1330,"Carbazole, 9-(4-methylbenzoyl)-",10uM,6h,A375,0.63967838,9.847598095e-7,Up
LINCSCP_43088,BRD-K01981286,10uM,24h,NPC,0.63957106,9.901874226e-7,Up
LINCSCP_212149,Minoxidil,10uM,6h,HA1E,0.6394516,9.9626234e-7,Up
LINCSCP_36329,SCHEMBL16226502,1uM,6h,MCF7,0.6392476,1.006715651e-6,Up
LINCSCP_101864,17-DMAG (Alvespimycin) HCl,0.12uM,24h,HELA,0.63885957,1.026881853e-6,Up
LINCSCP_113621,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",1.11uM,3h,HME1,0.63876045,1.032092926e-6,Up
LINCSCP_24638,OSI-027,1uM,6h,HS578T,-0.63853685,1.043938743e-6,Up
LINCSCP_147113,GW-5074,3.33uM,24h,NEU,0.63800634,1.07255226e-6,Up
LINCSCP_49198,BRD-K95551268,10uM,6h,PC3,-0.637865,1.080297595e-6,Up
LINCSCP_4267,AC1NWAO0,10uM,6h,A549,0.6376473,1.092329367e-6,Up
LINCSCP_145943,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.12uM,3h,MDAMB231,0.63732813,1.110194307e-6,Up
LINCSCP_28997,ST076228,10uM,6h,HUH7,-0.63702214,1.127576131e-6,Up
LINCSCP_309761,BRD-K36620425,10uM,24h,VCAP,0.6368638,1.136669905e-6,Up
LINCSCP_25334,Mifobate,10uM,6h,HT29,0.63656963,1.153745687e-6,Up
LINCSCP_27478,BRD-K19303070,5uM,24h,HT29,0.63641833,1.162620381e-6,Up
LINCSCP_10653,PKC Beta Inhibitor,10uM,6h,AGS,-0.63637732,1.165037002e-6,Up
LINCSCP_65726,BRD-K89833083,10uM,24h,VCAP,0.63615122,1.178444025e-6,Up
LINCSCP_116682,PD-173074,0.37uM,24h,HT29,0.63614459,1.178839129e-6,Up
LINCSCP_20470,Mirin,10uM,6h,HCC515,-0.63598044,1.188665501e-6,Up
LINCSCP_34105,ST50050407,10uM,6h,MCF7,0.635805,1.199251419e-6,Up
LINCSCP_57071,MLS000709026,40uM,6h,VCAP,0.63579129,1.20008283e-6,Up
LINCSCP_43826,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,PC3,0.63572727,1.203970077e-6,Up
LINCSCP_108314,Nemonapride,0.37uM,24h,HELA,0.63568907,1.206294761e-6,Up
LINCSCP_111566,GW843682X,3.33uM,24h,HEPG2,0.63563064,1.209859803e-6,Up
LINCSCP_207902,Pifithrin MU,10uM,6h,H1299,-0.6356139,1.210882227e-6,Up
LINCSCP_29115,Arachidonyl Trifluoromethylketone,80uM,6h,JHUEM2,0.63554673,1.21499572e-6,Up
LINCSCP_39497,BRD-A24396574-001-01-5,10uM,6h,MDAMB231,0.63550181,1.217753224e-6,Up
LINCSCP_55370,Calcitriol,0.5uM,6h,U937,-0.63529309,1.230643562e-6,Up
LINCSCP_34405,Thioguanosine,10uM,6h,MCF7,-0.63503222,1.24693341e-6,Up
LINCSCP_18129,Pyrrolidine Dithiocarbamate,10uM,6h,HCC515,0.63469883,1.268043069e-6,Up
LINCSCP_25138,Nifedipine,10uM,6h,HT115,0.63466471,1.270222234e-6,Up
LINCSCP_136739,Pentobarbital,0.12uM,24h,MCF7,0.63443264,1.285136097e-6,Up
LINCSCP_42147,AC1O9CBL,10uM,24h,NPC,0.63438995,1.287896843e-6,Up
LINCSCP_29134,Niclosamide,10uM,6h,JHUEM2,-0.63411743,1.305653017e-6,Up
LINCSCP_100250,Pazopanib,0.12uM,24h,HCC515,0.63389293,1.32045075e-6,Up
LINCSCP_64513,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",20uM,48h,VCAP,0.63386315,1.322425443e-6,Up
LINCSCP_93912,MLN 2480,10uM,24h,HA1E,0.6338426,1.323789951e-6,Up
LINCSCP_29278,AC1MSUFC,40uM,6h,LOVO,0.63374883,1.330031462e-6,Up
LINCSCP_279111,BRD-K56847293,10uM,6h,PC3,0.63374089,1.330560709e-6,Up
LINCSCP_9907,COL-3,1uM,6h,A549,-0.6336476,1.336799717e-6,Up
LINCSCP_9569,COT-10B,10uM,6h,A549,-0.63333385,1.357982601e-6,Up
LINCSCP_261803,Terreic-acid,10uM,24h,NPC,0.63318346,1.368246731e-6,Up
LINCSCP_9282,Cucurbitacin-I,0.5uM,6h,A549,-0.6331653,1.36949099e-6,Up
LINCSCP_36039,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,MCF7,0.6331044,1.373670614e-6,Up
LINCSCP_194469,BRD-K20139170,5uM,24h,A549,0.63301879,1.379567422e-6,Up
LINCSCP_136690,Lacidipine,0.37uM,24h,MCF7,0.63253656,1.413222681e-6,Up
LINCSCP_29667,WYE 125132,0.1uM,6h,MCF10A,-0.63177331,1.46805392e-6,Up
LINCSCP_55324,Tretinoin,1uM,24h,U937,-0.63175732,1.469223253e-6,Up
LINCSCP_74404,MK-0812,10uM,24h,A375,-0.63161823,1.479433089e-6,Up
LINCSCP_150412,MLS006011051,3.33uM,24h,NPC.TAK,0.63115076,1.5142331740000001e-06,Up
LINCSCP_132499,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",3.33uM,3h,MCF7,0.6311413,1.514945289e-6,Up
LINCSCP_47612,Voriconazole,10uM,24h,PC3,0.63104007,1.522584202e-6,Up
LINCSCP_64560,Radicicol,5uM,6h,VCAP,0.63099405,1.526068821e-6,Up
LINCSCP_58449,MLS000583951,10uM,6h,VCAP,0.63088209,1.534576635e-6,Up
LINCSCP_88304,Tivozanib,0.04uM,24h,HA1E,-0.63076175,1.543770455e-6,Up
LINCSCP_25018,IN1541,10uM,6h,HT115,0.63050385,1.563646559e-6,Up
LINCSCP_13277,Lithium chloride,10uM,24h,FIBRNPC,0.63039523,1.572089003e-6,Up
LINCSCP_93811,KW-2478,3.33uM,24h,HA1E,0.63037439,1.573713583e-6,Up
LINCSCP_54954,AC1M52QF,10uM,6h,THP1,0.63029777,1.579699629e-6,Up
LINCSCP_283202,Carbamazepine,100uM,6h,RMGI,0.62979144,1.619793343e-6,Up
LINCSCP_57002,ML162,10uM,6h,VCAP,0.62956894,1.637708708e-6,Up
LINCSCP_51490,WZ3105,0.1uM,24h,SKBR3,-0.62953707,1.640290089e-6,Up
LINCSCP_138278,Pramipexole,1.11uM,24h,MCF7,-0.62947179,1.645589083e-6,Up
LINCSCP_99593,"Apitolisib (gdc-0980, rg7422)",0.04uM,24h,HCC515,-0.62946181,1.646401021e-6,Up
LINCSCP_153804,Pterostilbene,10uM,24h,PC3,0.62921852,1.666298389e-6,Up
