compound,num_concordant,num_discordant,ratio,mechanism,HELA,HT29,A375,PC3,HA1E,MCF7,NPC,A549,VCAP,HUH7,FIBRNPC,SKBR3,HEPG2,MDAMB231,BT20,HCC515,MCF10A,NEU,HME1,SKB,ASC,HS578T,LNCAP,YAPC,SW620,AGS,SNGM,WSUDLCL2,HCT116,SW948,RMUGS,HCC15,OV7,H1299,SNUC5,A673,NCIH508,TYKNU,CORL23,SNU1040,U266,NCIH2073,THP1,RMGI,SKMEL28,CL34,NPC.TAK,NPC.CAS9,HUVEC,NCIH596,SKM1,LOVO,MDST8,SKLU1,PHH,HEK293T,PL21,CD34,T3M10,NOMO1,SKMEL1,SKL,ASC.C,SKL.C,HEC108,JHUEM2,U937,COV644,HL60,HT115,JURKAT,EFO27,SNUC4,NCIH1836,HUES3,SW480,NCIH1694,MNEU.E,RKO,DV90,NKDBA,HS27A
Nilotinib,4,9,0.44444444,Abl kinase inhibitor|Bcr-Abl kinase inhibitor,NA,-0.46354891,0.47764592,-0.47750251,0.44489288,-0.43860873,NA,NA,-0.56605595,NA,NA,-0.45339595,-0.40279045,-0.61667792,-0.44192702,0.45890204,-0.5188413,NA,NA,NA,NA,0.38689716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arbutin,0,3,0,Melanin inhibitor,NA,-0.45005835,NA,NA,NA,-0.61477203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38497412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Budesonide,0,4,0,Glucocorticoid receptor agonist,NA,NA,-0.38683481,-0.6132395,NA,NA,NA,NA,-0.52016982,NA,NA,NA,NA,NA,NA,-0.47290519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrographolide,1,2,0.5,NA,0.55455708,-0.48333452,-0.61212924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ticlopidine,1,4,0.25,Purinergic receptor P2Y12 antagonist,-0.50692559,-0.50820613,NA,NA,0.49746922,NA,NA,-0.46645911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61192451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azathioprine,0,5,0,Dehydrogenase inhibitor,NA,NA,-0.64465755,-0.45157286,-0.41423972,-0.44101892,NA,NA,-0.60971097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solifenacin succinate,0,2,0,Muscarinic acetylcholine receptor M2 antagonist|Muscarinic acetylcholine receptor M3 antagonist,-0.40922199,NA,NA,NA,-0.60960989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Menadione,12,3,4,Mitochondrial DNA polymerase inhibitor|Phosphatase inhibitor,NA,NA,0.49374607,0.61591682,0.53517145,-0.60918585,-0.38224025,-0.36634373,NA,NA,NA,NA,NA,NA,NA,0.55030348,NA,NA,NA,NA,NA,NA,NA,NA,0.50046571,NA,NA,NA,NA,0.46825234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41109003,NA,NA,NA,NA,0.42144184,0.35193363,NA,NA,NA,NA,NA,NA,NA,NA,0.46367932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36256224,0.43261657,NA,NA,NA,NA,NA
Tranilast,1,2,0.5,Angiogenesis inhibitor,0.37275823,NA,NA,NA,-0.44021909,-0.60744973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dacomitinib,3,7,0.42857143,Epidermal growth factor receptor erbB1 inhibitor|Epidermal growth factor receptor inhibitor|Receptor protein-tyrosine kinase erbB-2 inhibitor|Receptor protein-tyrosine kinase erbB-4 inhibitor,NA,-0.60727491,0.42379572,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3850083,NA,NA,NA,NA,-0.33046846,-0.42371296,NA,NA,NA,NA,0.40262681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42295922,NA,NA,NA,0.41704647,NA,NA,NA,NA,NA,NA,NA,NA,-0.46907849,NA,NA,NA,-0.34019966,NA,NA,NA,NA,NA,NA,NA
Varenicline Tartrate,1,2,0.5,Neuronal acetylcholine receptor; alpha4/beta2 agonist,NA,0.38495417,NA,NA,-0.40996635,-0.60604895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CEFOTETAN,0,2,0,NA,NA,NA,NA,-0.49692268,NA,-0.60584274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acetyl-Farnesyl-Cysteine,0,3,0,Inhibitor of methylation of endogenous isoprenylated proteins,NA,NA,NA,NA,NA,NA,NA,-0.41243836,-0.60459807,NA,-0.43380966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glutamine,1,1,1,NA,NA,NA,NA,NA,NA,0.37473665,NA,-0.60012348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estramustine phosphate sodium,1,1,1,Estrogen receptor beta ,NA,-0.60000158,NA,NA,NA,0.389332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cetirizine,2,2,1,Histamine receptor antagonist,NA,NA,NA,-0.59844626,NA,NA,NA,0.45669841,-0.3940469,NA,NA,NA,0.54491827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crizotinib,9,6,1.5,ALK tyrosine kinase receptor inhibitor,NA,-0.51707693,0.41715375,-0.52748677,0.49603624,-0.59832064,NA,0.50796889,NA,NA,NA,0.44202083,0.49784833,-0.47562394,0.59116558,0.45548725,0.42075903,NA,NA,NA,-0.5665241,0.48912256,NA,-0.41017653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaidine Propargyl Ester,0,2,0,Acetylcholine receptor agonist,NA,NA,-0.59827047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33023921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radicicol,14,2,7,HSP inhibitor,NA,-0.59745761,0.62884015,0.6978039,0.5424545,0.62500228,NA,0.46399819,0.46311179,NA,NA,0.4893039,0.68592983,0.5569662,0.62298442,0.46817677,-0.60961277,NA,0.49977244,NA,NA,0.61443435,0.48176165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dexlansoprazole,0,2,0,ATPase inhibitor,NA,NA,NA,NA,NA,-0.38735041,NA,NA,-0.59742595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doxorubicin,2,5,0.4,DNA topoisomerase II alpha inhibitor,-0.55335243,-0.48909976,0.48068479,-0.59713019,0.38405977,-0.51214837,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32688617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prosteride,0,3,0,5 alpha reductase inhibitor,NA,NA,-0.45681803,NA,-0.59585965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35324065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
apicidin,1,2,0.5,NA,NA,-0.32628978,0.4645255,NA,NA,-0.59568511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Masitinib,9,7,1.28571429,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|Src inhibitor,NA,-0.59471413,0.510453,0.47059765,-0.44954601,NA,NA,NA,NA,NA,NA,-0.36761407,0.3800564,-0.51811254,-0.41913014,0.47506377,NA,NA,0.36434218,NA,-0.37571162,-0.41659003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38365082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44032998,NA,NA,NA,NA,0.43830984,NA,NA,NA,NA,NA,NA,NA,0.34100789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meclizine,4,1,4,Constitutive androstane receptor (CAR) agonist,NA,0.62389838,0.34672356,NA,0.35610929,-0.59382651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32955998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Artesunate,2,4,0.5,DNA synthesis inhibitor,NA,NA,0.38159981,NA,NA,0.43257808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38889966,NA,NA,NA,-0.59328837,-0.42622426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38700729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trazodone,0,5,0,Serotonin transporter inhibitor|Serotonin 2a (5-HT2a) receptor antagonist (Serotonin 2a|Serotonin 2c (5-HT2c) receptor antagonist (Serotonin 2c,-0.52136714,NA,NA,-0.59257508,-0.42947246,NA,-0.36786132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56132984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Licochalcone A,1,3,0.33333333,NA,NA,-0.34988977,0.65195969,-0.59193438,-0.42116384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elesclomol,9,1,9,Oxidative stress inducer,0.40342421,0.49320894,NA,0.39610313,-0.59148581,0.39082584,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46635892,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41167364,NA,NA,NA,0.33816153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47492038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41814593,NA,NA,NA,NA,NA,NA,NA,NA
Rilmenidine,5,3,1.66666667,Adrenergic receptor agonist|Imidazoline receptor agonist,NA,NA,NA,-0.37173112,0.36768399,-0.59128495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33159034,NA,NA,NA,NA,NA,NA,0.44330194,0.41446725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4336631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37693652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isoliquiritigenin,10,2,5,Guanylate cyclase activator,NA,0.39793122,NA,-0.45874309,0.58812323,0.43476614,NA,NA,0.4730295,NA,NA,NA,NA,NA,NA,0.53068463,NA,NA,NA,NA,NA,NA,NA,NA,0.396902,0.41698851,NA,NA,0.62617297,0.41913644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59016535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51862738,NA,NA,NA,NA,NA,NA,NA,NA,NA
Resveratrol,4,8,0.5,Cytochrome P450 inhibitor|SIRT activator,NA,NA,0.43040266,-0.53955998,-0.58997783,0.49076069,NA,NA,0.37426998,NA,NA,NA,-0.35649133,NA,NA,NA,NA,-0.39293968,NA,NA,NA,NA,NA,NA,NA,NA,-0.46630009,NA,NA,-0.54718682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44914284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55504156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34431779,NA,NA,NA
brefeldin-a,0,4,0,NA,-0.47629016,NA,NA,-0.48939471,-0.58850344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47458318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Birinapant,0,5,0,cIAP1/cIAP2 inhibitor,-0.43917545,-0.49441646,-0.40715508,NA,-0.58825016,-0.40562404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neratinib,8,8,1,EGFR inhibitor,NA,-0.58787506,0.65152814,0.46688702,-0.56187675,0.43489565,NA,NA,NA,NA,NA,-0.42545877,-0.38574418,0.38173879,-0.44390447,NA,-0.44828339,NA,NA,NA,NA,0.4994176,NA,NA,NA,NA,NA,NA,NA,NA,-0.51549351,NA,NA,NA,0.34883114,NA,NA,NA,NA,NA,NA,0.45115936,0.49582517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48779456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salermide,4,2,2,SIRT inhibitor,NA,0.47607854,NA,NA,NA,NA,-0.42321783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40125611,NA,NA,NA,NA,NA,NA,-0.58603394,NA,0.33840726,NA,NA,NA,NA,NA,NA,NA,NA,0.33500093,NA,NA,NA
Hydrastinine,1,2,0.5,Haemostatic agent,NA,NA,NA,NA,-0.58585414,NA,NA,-0.49879196,NA,NA,NA,NA,NA,NA,NA,0.63122267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beclomethasone Dipropionate,1,3,0.33333333,Glucocorticoid receptor agonist|Immunosuppressant,NA,NA,-0.40606924,-0.58505414,-0.34218098,NA,NA,NA,0.42583276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alrestatin,0,3,0,Aldose reductase inhibitor,NA,NA,NA,NA,-0.58417735,-0.35750193,NA,NA,NA,NA,NA,NA,-0.33385232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tamatinib,2,19,0.10526316,SYK inhibitor,NA,-0.5862131,-0.49709023,-0.42277847,-0.58622785,-0.58368579,NA,NA,NA,NA,NA,-0.4845181,NA,-0.55677287,-0.38895955,-0.5604869,-0.35895608,NA,0.42392832,NA,NA,-0.34744533,0.53608361,NA,-0.46809684,-0.41545686,NA,NA,NA,-0.37366813,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39682267,NA,NA,NA,NA,NA,-0.43003035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52279762,NA,NA,NA,-0.33456233,NA,NA,NA,NA,-0.46306259,NA,NA,NA
IB-MECA,0,2,0,Adenosine A3 receptor agonist,-0.58240794,NA,NA,-0.39884283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nefazodone,1,4,0.25,Adrenergic inhibitor|Norepinephrine reuptake inhibitor|Serotonin receptor antagonist|Serotonin reuptake inhibitor,NA,-0.33139994,NA,NA,-0.42702351,-0.58176947,NA,0.56564015,-0.52404395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desoximetasone,0,2,0,Glucocorticoid receptor agonist,NA,NA,NA,-0.58026126,NA,NA,NA,-0.51891363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arundine,1,6,0.16666667,"CHK inhibitor|Cytochrome P450 activator|Indoleamine 2,3-dioxygenase inhibitor",-0.38223997,-0.52508489,NA,0.37298774,NA,-0.42934632,-0.58000976,-0.45125652,-0.5047007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
