compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
MW-SHH-61,0,6,0,NA,NA,NA,NA,-0.40094713,NA,-0.35338261,NA,NA,NA,NA,NA,NA,-0.42321403,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42225567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54366945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53263247,NA,NA,NA
Fenobam,0,5,0,Glutamate receptor antagonist,NA,NA,NA,-0.42789622,NA,-0.37678563,NA,NA,NA,NA,NA,NA,-0.5309039,-0.37887833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45219911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicergoline,3,4,0.75,Adrenergic receptor antagonist,NA,NA,NA,-0.3393914,NA,NA,NA,0.43649518,-0.49588159,NA,NA,NA,-0.52931848,-0.37888348,NA,NA,NA,NA,NA,NA,NA,NA,0.46760501,NA,NA,NA,NA,NA,NA,NA,0.50109831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L-Cis-Diltiazem,0,2,0,Calcium channel blocker,NA,NA,NA,NA,NA,NA,-0.47822218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52882749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sunitinib,4,8,0.5,Macrophage colony stimulating factor  receptor  inhibitor|Platelet-derived growth factor receptor inhibitor|Stem cell growth factor receptor inhibitor|Tyrosine-protein kinase receptor FLT3 inhibitor|Tyrosine-protein kinase receptor RET inhibitor|Vascular endothelial growth factor receptor inhibitor,NA,NA,NA,-0.64452312,NA,0.41511159,-0.39177459,NA,NA,NA,NA,NA,0.48086623,-0.44898324,NA,NA,NA,NA,NA,NA,-0.4076419,NA,-0.35407488,-0.52702692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46567567,NA,NA,NA,-0.50109549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3761228,NA,NA,NA,NA,NA,NA,0.39710655,NA,NA,NA,NA
Amiodarone,3,12,0.25,HERG blocker,NA,NA,-0.34391642,0.51946714,NA,-0.39254633,NA,-0.3505043,-0.42223744,NA,NA,-0.52626015,-0.4469265,-0.36006374,NA,NA,NA,NA,NA,NA,NA,NA,0.51140307,-0.46391283,NA,NA,NA,NA,NA,-0.48274143,-0.34602788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4935984,NA,NA,NA,NA,NA,0.42463877,NA,NA,NA,NA,NA,NA,-0.5058097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gly-Gly-Palo,0,4,0,NA,NA,NA,-0.36425933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43665281,NA,NA,NA,NA,NA,NA,NA,-0.40663585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52546998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Medroxyprogesterone,1,2,0.5,Progesterone receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,0.51483185,NA,NA,NA,-0.3764079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52527865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tranylcypromine,2,5,0.4,Monoamine oxidase inhibitor,NA,NA,NA,0.41506969,NA,-0.51160011,NA,NA,NA,NA,NA,NA,-0.40551364,-0.5251993,NA,NA,NA,NA,NA,-0.44443817,NA,NA,NA,0.46524855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68407061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parecoxib,0,3,0,Cyclooxygenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.52490422,NA,NA,NA,-0.38669367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40694556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Altanserin,0,2,0,Serotonin receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52390102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37930963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pelitinib,2,7,0.28571429,EGFR inhibitor,NA,NA,NA,-0.50759747,NA,-0.50967963,NA,NA,NA,NA,NA,NA,-0.5235619,NA,NA,NA,NA,0.47109244,NA,NA,NA,-0.34415388,-0.57039691,NA,-0.45761555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4396217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49840218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bumetanide,1,2,0.5,Solute carrier family member inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.47521262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52338316,NA,NA,NA,NA,NA,NA,-0.472762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lomeguatrib,2,2,1,NA,NA,NA,NA,0.56665204,NA,NA,NA,NA,NA,NA,NA,NA,-0.39464944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37793152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52265883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denbufylline,1,3,0.33333333,Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,-0.44975724,NA,NA,NA,NA,NA,NA,-0.52164092,-0.33569832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45465887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Withaferin A,0,13,0,IKK inhibitor,NA,NA,NA,-0.45382856,NA,-0.39927845,NA,NA,-0.52133501,NA,NA,NA,-0.53843109,NA,-0.36026635,NA,-0.5085597,-0.42876018,-0.34636566,-0.39456996,NA,-0.55369238,-0.53202308,-0.51867663,NA,NA,NA,NA,NA,NA,-0.5792275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flunisolide,2,3,0.66666667,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,0.41662676,NA,NA,NA,-0.51794982,NA,-0.43664326999999997,NA,NA,NA,NA,NA,NA,NA,0.35961867,NA,NA,NA,NA,NA,NA,NA,-0.40021476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dexlansoprazole,0,4,0,ATPase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.51718714,NA,NA,NA,-0.35402513,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35169779,-0.41000488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erythromycin,3,1,3,NFkB pathway inhibitor,NA,NA,NA,0.48157268,NA,NA,NA,NA,NA,NA,NA,NA,0.42052518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47338745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51662844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aminoglutethimide,2,2,1,Glucocorticoid receptor antagonist,NA,NA,NA,NA,NA,-0.51588415,NA,NA,0.51281168,NA,NA,NA,-0.40439241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4640749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troglitazone,5,8,0.625,Peroxisome proliferator-activated receptor gamma agonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.4191401,NA,0.47689486,NA,0.53133976,0.45691714,NA,NA,NA,NA,NA,NA,NA,NA,0.45634394,0.44350206,NA,NA,NA,NA,NA,-0.3651698,-0.41865929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44804142,NA,NA,NA,NA,NA,-0.3657012,-0.387479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39065154,-0.51569537,NA
Marimastat,0,3,0,NA,NA,NA,NA,-0.4062203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36671849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51446771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glimepiride,1,4,0.25,Insulin secretagogue,NA,NA,NA,0.3305805,NA,NA,NA,NA,NA,NA,NA,NA,-0.51400234,-0.33068466,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5423807,NA,NA,NA,NA,NA,NA,-0.50823093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enalapril,3,3,1,Angiotensin converting enzyme inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49628834,NA,-0.51396501000000006,NA,NA,NA,NA,NA,NA,NA,-0.41981497,0.60100943,NA,NA,NA,NA,NA,NA,0.44172946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41022558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alprenolol,0,2,0,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51391127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36708797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MW-STK33-97,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51370593,NA,NA,NA,NA,-0.46119314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naftopidil,1,1,1,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51323347,0.44108056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fluorouracil,1,3,0.33333333,RNA synthesis inhibitor|Thymidylate synthase inhibitor,NA,NA,NA,-0.45493649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39301363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51267525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36575131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfasalazine,0,3,0,Antirheumatic drug|NFkB pathway inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44806334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51094149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34762807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loratadine,1,2,0.5,Histamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.51083304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43077657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32872462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Toremifene,3,6,0.5,Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM),NA,NA,NA,0.45577448,NA,NA,-0.3755022,NA,-0.51062755,NA,NA,NA,NA,-0.37271277,NA,NA,NA,NA,NA,NA,-0.37990208,NA,0.38128396,-0.34952379,NA,NA,NA,NA,NA,NA,-0.48637387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43197435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mibefradil,1,3,0.33333333,T-type calcium channel blocker,NA,NA,NA,-0.40123878,NA,NA,NA,NA,0.55390454,NA,NA,NA,-0.51049135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67603467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epigalocatechin Gallate,2,9,0.22222222,Bacterial DNA gyrase inhibitor,NA,NA,NA,-0.50981382,NA,-0.43804875,-0.41267792,NA,NA,NA,NA,NA,NA,-0.33933602,-0.38362161,NA,NA,NA,NA,NA,-0.35198346,NA,-0.32638059,0.45433235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37775853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68413636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34486187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paroxetine,1,1,1,Selective serotonin reuptake inhibitor (SSRI),NA,NA,NA,NA,NA,0.47862405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5096664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cefdinir,0,3,0,Bacterial cell wall synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.51494035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50760223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cefdinir,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51242939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fluocinonide,0,3,0,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.42960127,NA,NA,NA,NA,-0.5064447,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50724503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daminozide,3,7,0.42857143,NA,NA,NA,NA,0.52200294,NA,0.45583142,-0.36670164,NA,NA,NA,NA,NA,-0.5067697,-0.4879791,-0.44963292,NA,NA,NA,NA,NA,-0.3449421,NA,-0.46254807,-0.46179727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39531257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zileuton,1,4,0.25,Leukotriene inhibitor|Lipoxygenase inhibitor,NA,NA,NA,-0.37173871000000003,NA,-0.40508993,NA,NA,-0.42316614,NA,NA,NA,0.39909097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50645785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Probucol,1,6,0.16666667,Atherogenesis inhibitor,NA,NA,NA,-0.40989397,NA,NA,-0.42158754,NA,0.39071063,NA,NA,NA,-0.49690944,-0.34710324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42258389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5063756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosentan,1,3,0.33333333,Endothelin receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.50546219,NA,NA,NA,-0.37550673,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34553944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4523756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isoliquiritigenin,2,6,0.33333333,Guanylate cyclase activator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32749427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43829544,NA,NA,NA,NA,-0.50396012,NA,NA,NA,NA,NA,NA,-0.39585604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33668046,-0.35849167,NA,-0.34186423,-0.32734941,NA,NA,NA,NA,NA,NA
Tegobuvir,0,3,0,NA,NA,NA,NA,-0.35025975,NA,NA,NA,NA,NA,NA,NA,NA,-0.5038332,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37267153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carbinoxamine,1,4,0.25,Histamine receptor antagonist|L-type calcium channel blocker,NA,NA,NA,-0.38933126,NA,-0.3475501,NA,NA,-0.4017496,NA,NA,NA,-0.50370222,NA,0.47603531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raclopride,0,2,0,Dopamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.40534336,NA,NA,NA,-0.50367737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
