compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Nicergoline,1,5,0.2,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.52365444,NA,NA,NA,-0.45053566,-0.50736566,-0.34940366,NA,NA,NA,NA,NA,NA,NA,0.46545244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37710016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verapamil,1,9,0.11111111,Calcium channel blocker,NA,NA,NA,NA,NA,-0.39528493,NA,NA,NA,NA,NA,NA,NA,-0.52196684,-0.45939721,NA,NA,NA,NA,NA,NA,NA,NA,-0.40782705,NA,-0.40317565,NA,NA,NA,NA,-0.36581171,0.3790634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43730315,NA,NA,-0.50169994,NA,NA,NA,-0.45202332,NA,NA,NA,NA,NA,NA
Fluoropyruvate,2,5,0.4,Pyruvate dehydrogenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.52044155,NA,NA,NA,NA,-0.3227716,-0.44481698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38333609,NA,NA,NA,NA,0.53311341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33838964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41647331,NA
Deoxyandirobin Lactone,0,2,0,NA,NA,NA,NA,NA,NA,-0.51876509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35227589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tozasertib,8,7,1.14285714,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.32898937,NA,NA,NA,0.44215315,0.3802049,-0.51848913,0.47325021,NA,NA,-0.37212591,NA,NA,-0.57081246,0.44845505,0.52324783,-0.49071434,NA,NA,NA,NA,NA,-0.45790329,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3665118,NA,NA,NA,0.72184248,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37430657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3287719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carprofen,0,3,0,Cyclooxygenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40699496,NA,NA,NA,NA,NA,NA,NA,NA,-0.44508196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51809566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cefoxitin,1,2,0.5,Bacterial cell wall synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.51809164,NA,NA,NA,-0.34948281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37559701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curcumin,1,9,0.11111111,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFkB pathway inhibitor,NA,NA,NA,-0.387993,NA,NA,NA,NA,NA,NA,NA,NA,-0.40277509,-0.42304886,-0.44271172,NA,NA,NA,NA,NA,NA,NA,-0.49230465,-0.48110301,NA,NA,NA,NA,NA,NA,-0.36345537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44630103,NA,NA,NA,NA,NA,NA,-0.5171561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33591939,NA,NA,NA
Dienestrol,2,3,0.66666667,Estrogen receptor alpha agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51629922,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33236707,-0.53346715,NA,NA,NA,NA,NA,NA,0.37176649,NA,NA,NA,NA,0.32929827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L-Cis-Diltiazem,1,2,0.5,Calcium channel blocker,NA,NA,NA,NA,NA,NA,-0.51537749,NA,0.40732919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39463793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clomipramine,1,1,1,Serotonin transporter inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.36870758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5143198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motesanib,3,9,0.33333333,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,NA,NA,NA,NA,-0.37252367,-0.43001031,NA,NA,NA,NA,NA,-0.34388953,NA,NA,-0.58752463,NA,NA,NA,NA,NA,-0.3768825,0.35539786,-0.40757325,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5139112,NA,NA,-0.48999535,NA,NA,NA,NA,NA,0.45831333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35892031,NA,NA,NA,-0.37501651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ranitidine,1,3,0.33333333,Histamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51062018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40096962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38692975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43331787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tranylcypromine,2,3,0.66666667,Monoamine oxidase inhibitor,NA,NA,NA,0.37911354,NA,-0.50940406,NA,NA,NA,NA,NA,NA,0.35313005,-0.49153307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57882691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doxazosin,0,6,0,Adrenergic receptor antagonist,NA,NA,NA,-0.37970828,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50908031,NA,NA,NA,NA,NA,NA,NA,NA,-0.33037705,-0.36162572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38757829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41007859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apafant,1,5,0.2,Platelet activating factor receptor antagonist,NA,NA,NA,-0.35732861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46726339,-0.42643315,NA,NA,NA,NA,NA,NA,-0.42923932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50906266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3797504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enalapril,0,6,0,Angiotensin converting enzyme inhibitor,NA,NA,NA,-0.42125326,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42637624,-0.47457735,NA,NA,NA,NA,NA,NA,NA,-0.40863275,NA,NA,NA,NA,NA,NA,NA,-0.47916532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50831812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ergoatetrine,0,2,0,Adrenergic receptor agonist|Serotonin receptor agonist,NA,NA,NA,NA,NA,NA,NA,-0.32506367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5080158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dacinostat,1,4,0.25,HDAC inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.456589,NA,NA,NA,NA,NA,-0.50654913,NA,NA,NA,NA,NA,0.49525765,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3660926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41479935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foretinib,5,6,0.83333333,VEGFR inhibitor,NA,NA,NA,NA,NA,0.33020299,NA,NA,NA,NA,NA,NA,-0.50154651,NA,-0.3694286,0.39077412,NA,NA,-0.45086743,NA,NA,-0.50528871,0.38997622,0.43059515,-0.36683585,NA,NA,NA,NA,NA,-0.48635866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36855498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cytochalasin B,2,4,0.5,Microtubule inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50407749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33680967,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48787524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40387343,NA,NA,NA,NA,NA
Cytochalasin B,2,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41114825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42868114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fluorouracil,0,2,0,RNA synthesis inhibitor|Thymidylate synthase inhibitor,NA,NA,NA,-0.36439422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50348964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tubacin,0,3,0,HDAC inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.50301143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35341413,NA,NA,NA,NA,NA,NA,NA,-0.36275174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atorvastatin,1,9,0.11111111,HMGCR inhibitor,NA,NA,NA,-0.36930745,NA,-0.42197989,NA,NA,-0.35245505,NA,NA,NA,-0.36369744,-0.34690732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36359487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50193054,NA,NA,NA,NA,NA,NA,NA,NA,-0.45944056,-0.34567429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38920962,NA
Hexestrol,1,1,1,Synthetic estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50140447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48441722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tivantinib,8,9,0.88888889,Tyrosine kinase inhibitor,NA,NA,NA,-0.41952374,NA,-0.35981257,NA,NA,NA,NA,NA,NA,0.41272461,-0.45659197,NA,-0.35639474,NA,NA,-0.50020406,0.54995908,-0.49184873,NA,NA,NA,-0.33818875,NA,NA,NA,NA,NA,0.37882658,NA,NA,NA,NA,NA,0.49429382,NA,NA,NA,NA,0.43522218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35554023,NA,NA,NA,NA,NA,NA,NA,NA,-0.45851027,NA,NA,NA,NA,NA,NA,0.37824654,NA,NA,NA,NA,NA,NA,-0.3759294,0.45698503,NA,NA,NA
Olaparib,8,18,0.44444444,PARP inhibitor,-0.39296888,NA,NA,0.37032338,NA,-0.46861708,0.36330504,NA,-0.54011392,NA,NA,NA,0.35193453,-0.43413182,-0.37022889,-0.33220568,NA,-0.35477275,NA,-0.45532974,-0.33928358,-0.35545917,-0.38872454,-0.40010592,-0.49891163,NA,NA,NA,NA,NA,-0.48492898,NA,NA,-0.42700375,NA,NA,0.42988502,0.37479399,NA,NA,NA,-0.52216691,-0.37629105,NA,0.419677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35476408,NA,NA,NA,NA,NA,NA,NA,-0.32566192,NA,NA,NA,NA,NA,NA,0.55847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Medroxyprogesterone,1,3,0.33333333,Progesterone receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,0.42787906,NA,NA,NA,NA,NA,-0.36938507,NA,NA,NA,NA,NA,NA,NA,NA,-0.4979669,NA,NA,NA,NA,NA,NA,-0.46427096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rilmenidine,5,5,1,Adrenergic receptor agonist|Imidazoline receptor agonist,NA,NA,NA,0.51746166,NA,NA,NA,NA,NA,NA,0.40288729,-0.38575945,0.37150296,NA,-0.49779695,NA,NA,NA,NA,NA,NA,NA,-0.37635505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41991383,NA,NA,NA,NA,NA,NA,NA,-0.57096523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36615149,NA,NA,NA,-0.37489884,NA,NA,NA,NA,NA,NA
Loxapine,2,2,1,Dopamine receptor antagonist|Serotonin receptor antagonist,NA,NA,NA,NA,NA,-0.43318014,NA,0.36674477,-0.49772176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33946728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Megestrol Acetate,2,1,2,Progesterone receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,0.48009176,NA,NA,NA,0.43771861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49724617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tubastatin A,5,1,5,HDAC inhibitor,NA,NA,NA,0.49136221,NA,0.36964329,NA,NA,NA,NA,NA,NA,-0.49587646,0.39445099,0.44802731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tamatinib,15,7,2.14285714,SYK inhibitor,0.41762919,NA,NA,0.38500948,NA,0.43849935,NA,NA,NA,0.65379155,NA,0.35299111,0.51105492,NA,0.33312864,-0.42838094,NA,-0.46737793,-0.51472125,NA,NA,-0.4957032,0.39361419,0.40491765,0.39115129,NA,0.34987076,NA,NA,NA,NA,0.34906563,0.37164559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35518359,NA,NA,NA,NA,NA,NA,NA,-0.33819259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34503527,NA,NA,NA,NA,-0.36550836,NA,0.49034739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estradiol,6,3,2,Estrogen receptor alpha agonist,NA,NA,NA,NA,NA,0.35792841,0.39170324,NA,0.55233978,NA,NA,NA,-0.49453426,NA,0.40621749,NA,NA,NA,NA,NA,NA,NA,0.44728514,0.46346978,NA,NA,NA,NA,NA,NA,-0.43227937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51192817,NA,NA,NA,NA,NA,NA,NA,NA
Chlorambucil,1,5,0.2,DNA inhibitor,NA,NA,NA,-0.49335222,NA,NA,NA,NA,-0.46236352,NA,NA,NA,NA,-0.43116307,-0.35544192,NA,NA,NA,NA,NA,NA,NA,-0.32538383,0.47055643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Linifanib,7,5,1.4,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,NA,NA,0.32350085,NA,0.42488588,NA,NA,NA,NA,NA,NA,-0.4019463,0.35989108,0.41161953,-0.46333154,-0.44755773,NA,-0.33512274,-0.49331508,NA,0.46635296,0.44779635,0.3497601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BG-STK33-59,1,1,1,Serine/threonine kinase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43361498,NA,NA,NA,NA,-0.49274245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippeastrine,2,2,1,Plant alkaloid,NA,NA,NA,0.40674547,NA,-0.49249337,NA,NA,0.50790002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3337868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tegobuvir,0,2,0,NA,NA,NA,NA,-0.3313672,NA,NA,NA,NA,NA,NA,NA,NA,-0.49238549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arctigenin,1,4,0.25,MEK inhibitor,NA,NA,NA,NA,NA,-0.37714862,NA,-0.50032344,-0.49225983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34543213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35645177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scopolamine hydrochloride,0,2,0,Acetylcholine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3778013,-0.49219355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oligomycin A,0,3,0,ATPase inhibitor|ATP synthase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.49219121,NA,NA,NA,NA,-0.49955181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44718944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bicalutamide,3,4,0.75,Androgen receptor antagonist,NA,NA,NA,-0.36937803,NA,NA,-0.33653873,NA,0.39873724,NA,NA,NA,NA,-0.34008413,0.36925641,NA,NA,NA,NA,NA,NA,NA,NA,-0.49158669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49144548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
