compound,num_concordant,num_discordant,ratio,mechanism,HELA,HT29,A375,PC3,HA1E,MCF7,NPC,A549,VCAP,HUH7,FIBRNPC,SKBR3,HEPG2,MDAMB231,BT20,HCC515,MCF10A,NEU,HME1,SKB,ASC,HS578T,LNCAP,YAPC,SW620,AGS,SNGM,WSUDLCL2,HCT116,SW948,RMUGS,HCC15,OV7,H1299,SNUC5,A673,NCIH508,TYKNU,CORL23,SNU1040,U266,NCIH2073,THP1,RMGI,SKMEL28,CL34,NPC.TAK,NPC.CAS9,HUVEC,NCIH596,SKM1,LOVO,MDST8,SKLU1,PHH,HEK293T,PL21,CD34,T3M10,NOMO1,SKMEL1,SKL,ASC.C,SKL.C,HEC108,JHUEM2,U937,COV644,HL60,HT115,JURKAT,EFO27,SNUC4,NCIH1836,HUES3,SW480,NCIH1694,MNEU.E,RKO,DV90,NKDBA,HS27A
Anagrelide,1,4,0.25,Phosphodiesterase inhibitor,-0.37083202,-0.34123302,NA,-0.44014575,NA,NA,0.49838803,NA,NA,NA,NA,NA,NA,NA,NA,-0.55315646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azacitidine,5,12,0.41666667,DNA (cytosine-5)-methyltransferase 3A inhibitor (DNA|DNA (cytosine-5)-methyltransferase 1 inhibitor (DNA,-0.55115855,-0.34739815,-0.45931826,-0.42863817,-0.45248625,0.4411633,0.48640797,0.53953476,-0.52632172,NA,NA,NA,NA,NA,NA,-0.33540037,NA,-0.44824245,-0.3813528,NA,NA,NA,NA,0.57733846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39564729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51808031,-0.48138839,-0.40151568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trequinsin,3,1,3,Phosphodiesterase inhibitor,NA,NA,NA,0.49438677,-0.54580736,NA,NA,0.34641462,0.46111266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galeterone,2,2,1,NA,NA,-0.44812746,NA,0.3436437,-0.54572259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35772946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estradiol Cypionate,0,3,0,Estrogen receptor agonist,NA,NA,NA,-0.54454045,NA,-0.58762381,NA,NA,-0.42161679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulpiride,1,2,0.5,Dopamine receptor antagonist,NA,0.43207601,-0.53983319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45516479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amiodarone,5,2,2.5,HERG blocker,0.50813824,0.38140445,NA,0.61980804,0.49291943,-0.47705115,NA,NA,0.5131209,NA,NA,NA,NA,NA,NA,NA,NA,-0.53855315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zardaverine,0,4,0,Phosphodiesterase inhibitor,-0.36864688,-0.35943833,NA,-0.53817853,-0.48169141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sertraline,2,4,0.5,Serotonin receptor antagonist,NA,-0.43944467,NA,NA,-0.36716856,-0.53692678,0.41096696,NA,0.54403881,NA,NA,NA,-0.33766455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambroxol,3,2,1.5,Sodium channel blocker,NA,-0.35668123,NA,NA,NA,NA,0.34396951,NA,NA,NA,NA,NA,-0.53442345,NA,NA,NA,NA,NA,NA,0.33952371,NA,NA,NA,0.37023726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dacarbazine,0,4,0,DNA alkylating agent,-0.52859334,-0.37101586,-0.34421036,-0.48538065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apigenin,1,4,0.25,Casein kinase inhibitor|Cell proliferation inhibitor|Cytochrome P450 inhibitor,NA,-0.40240473,NA,-0.52804828,NA,-0.46527523,-0.32714192,NA,NA,NA,NA,NA,0.53974541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flupentixol,0,3,0,Dopamine receptor antagonist,NA,NA,NA,NA,-0.33777476,NA,NA,-0.37179958,NA,NA,NA,NA,NA,NA,NA,-0.52710914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fedratinib,8,15,0.53333333,FLT3 inhibitor|JAK inhibitor,NA,NA,-0.4441589,-0.39763069,-0.52421768,0.48732192,NA,NA,NA,NA,NA,-0.42610729,NA,0.42212682,0.39536777,-0.38904598,NA,NA,NA,NA,NA,0.37229768,NA,NA,NA,-0.49927117,NA,NA,-0.33769874,NA,NA,NA,NA,-0.35835902,NA,NA,NA,NA,NA,0.52125893,NA,NA,-0.38088092,NA,-0.38341906,NA,NA,NA,NA,-0.40565125,NA,-0.46880781,-0.43908447,0.52847134,NA,NA,NA,NA,0.80564392,NA,NA,NA,NA,NA,-0.34920156,-0.34608841,0.34704024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reserpine,1,2,0.5,Vesicular monoamine transporter inhibitor,NA,NA,-0.52321531,NA,NA,-0.3258441,NA,NA,0.3570723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clonidine,1,4,0.25,Adrenergic receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36117274,NA,NA,NA,NA,-0.50852053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61318957,-0.37634904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52291699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trichostatin A, Streptomyces Sp.",6,18,0.33333333,CDK expression enhancer|HDAC inhibitor|ID1 expression inhibitor,NA,-0.5151777,-0.4106168,-0.52053731,-0.40701682,-0.50519865,-0.3890064,-0.50070359,-0.47459469,NA,NA,NA,0.38815704,NA,NA,-0.55517534,NA,-0.34840375,NA,0.44857796,0.43112255,NA,NA,NA,NA,-0.46974656,NA,NA,-0.39744722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41003868,NA,-0.46044031,NA,NA,NA,NA,NA,0.42389945,-0.39313264,NA,NA,NA,NA,NA,-0.44208733,NA,0.34377333,NA,NA,NA,NA,NA,NA,NA,NA,-0.44540783,-0.40537937,-0.42238757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enzastaurin,7,5,1.4,PKC inhibitor,-0.33467836,-0.51443208,-0.56308744,-0.38724594,NA,NA,NA,-0.41782707,0.39399644,NA,NA,NA,0.54847203,0.45281378,0.53324651,0.38376174,0.38139175,NA,NA,NA,NA,0.46163493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tosedostat,1,15,0.06666667,Peptidase inhibitor,-0.4027028,NA,-0.42205561,-0.45502905,-0.33991099,-0.41377383,NA,-0.34784781,-0.45525537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41605907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40188745,NA,NA,-0.51254812,NA,NA,NA,NA,NA,NA,-0.51830766,NA,NA,NA,NA,NA,NA,NA,-0.3336544,NA,NA,NA,NA,-0.4398329,-0.41092443,NA,NA,NA,NA,-0.45507572,0.61368248,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dequalinium,1,2,0.5,PKC inhibitor,-0.51218448,NA,-0.47378136,NA,NA,0.35623711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARTESUNATE,0,2,0,NA,-0.40732613,NA,-0.51041058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strophanthidin,1,1,1,ATPase inhibitor,NA,NA,-0.50883892,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5066533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phenolphthalein,0,4,0,Indicator dye,NA,-0.34222528,NA,NA,NA,-0.50439053,NA,-0.50782863,NA,NA,NA,NA,-0.33522718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Resveratrol,11,6,1.83333333,Cytochrome P450 inhibitor|SIRT activator,0.5726635,0.34815154,0.48526735,-0.50753135,NA,-0.34899433,0.46443732,-0.35298323,-0.44473546,NA,NA,NA,0.39177874,NA,NA,-0.44329132,NA,0.34804869,NA,NA,NA,NA,NA,NA,0.57874973,NA,-0.49262512,NA,NA,0.5608761,NA,NA,NA,NA,NA,NA,0.36408157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53555929,NA,NA,NA,NA,NA,NA,NA,NA,0.52215025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tozasertib,11,9,1.22222222,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,NA,-0.54903452,0.43013002,-0.42486919,-0.52063589,0.44045065,NA,0.43664625,NA,NA,NA,-0.4361834,-0.45960095,-0.36772538,0.45661385,0.35122968,0.48006828,NA,NA,NA,NA,0.68256898,NA,NA,NA,NA,NA,NA,NA,0.33471257,NA,NA,NA,NA,NA,-0.38085321,NA,NA,NA,NA,NA,0.41269577,0.35814271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354118,NA,NA,NA,NA,NA,-0.33098319,NA,-0.50639021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamnetin,0,4,0,Aldose reductase inhibitor,NA,NA,-0.34427921,-0.4939053,NA,-0.50635048,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42433287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fdurd,0,2,0,DNA synthesis inhibitor,NA,NA,NA,-0.50458993,NA,-0.45871086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MW-STK33-97,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47311385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50397451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CICLESONIDE,1,2,0.5,Glucocorticoid receptor agonist,-0.50231059,NA,NA,-0.38923195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47313748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cytosporone B,2,1,2,NUR77 receptor agonist,NA,NA,NA,0.42491561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36578997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50188459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydroxyprogesterone Caproate,2,2,1,Progesterone receptor agonist,-0.50121329,NA,-0.35383014,0.37124917,0.57612337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tretinoin,5,4,1.25,Retinoic acid receptor agonist,NA,0.49485537,NA,0.62746556,NA,0.50337827,NA,-0.45930878,-0.53229046,NA,NA,NA,NA,NA,NA,NA,NA,0.36206795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49976155,NA,NA,NA,NA,NA,NA,NA,NA,0.37539318,NA,-0.65356092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Milciclib (PHA-848125),1,5,0.2,Cyclin-dependent kinase 1 inhibitor|Cyclin-dependent kinase 2 inhibitor|Cyclin-dependent kinase 4 inhibitor|Nerve growth factor receptor Trk-A inhibitor,-0.49657841,-0.37650102,-0.43967864,-0.37549828,0.4295694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.60744171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercetin,5,3,1.66666667,Polar auxin transport inhibitor,-0.49641779,NA,0.40115995,NA,0.42250952,-0.43319799,0.61226434,0.339726,NA,NA,NA,NA,0.4228122,NA,NA,-0.36727265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avicin-G,2,5,0.4,NFkB pathway inhibitor,NA,NA,NA,-0.38594967,-0.38487499,-0.40824418,NA,0.63650105,NA,NA,NA,NA,-0.32316034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49614957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33758723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diflunisal,1,1,1,Prostanoid receptor antagonist,NA,NA,NA,-0.49597792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3688129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niclosamide,4,5,0.8,DNA replication inhibitor|STAT inhibitor,-0.35737511,NA,NA,-0.33518916,-0.53402514,-0.49595888,0.38417898,0.40267323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6183546,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42765739,NA,NA,NA,NA,NA,-0.39935398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naringenin,3,2,1.5,Aromatase inhibitor|TRPV antagonist,-0.34627858,NA,NA,-0.49568431,NA,0.43851056,0.41227605,0.37215359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acivicin,1,2,0.5,NA,-0.49527665,NA,-0.45660184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34640631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prednisolone Hemisuccinate,0,3,0,Glucocorticoid receptor agonist,NA,NA,-0.39947662,NA,NA,NA,-0.49430862,NA,NA,NA,NA,NA,NA,NA,NA,-0.33300957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dexamethasone Acetate,3,4,0.75,Corticosteroid agonist|Cytochrome P450 inhibitor|Glucocorticoid receptor agonist,-0.4073594,NA,-0.34603667,-0.41343746,0.39848856,0.47751758,NA,NA,0.40384591,NA,NA,NA,NA,NA,NA,-0.49374653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Batimastat,2,3,0.66666667,NA,NA,NA,NA,-0.49160547,NA,-0.36911569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Batimastat,2,3,0.66666667,Matrix metalloprotease inhibitor,NA,NA,0.37187467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32829597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47952068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antimycin A,1,2,0.5,ATP synthase inhibitor,NA,NA,NA,-0.49100252,NA,NA,-0.42364917,0.49675084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
