compound,num_concordant,num_discordant,ratio,mechanism,HELA,HT29,A375,PC3,HA1E,MCF7,NPC,A549,VCAP,HUH7,FIBRNPC,SKBR3,HEPG2,MDAMB231,BT20,HCC515,MCF10A,NEU,HME1,SKB,ASC,HS578T,LNCAP,YAPC,SW620,AGS,SNGM,WSUDLCL2,HCT116,SW948,RMUGS,HCC15,OV7,H1299,SNUC5,A673,NCIH508,TYKNU,CORL23,SNU1040,U266,NCIH2073,THP1,RMGI,SKMEL28,CL34,NPC.TAK,NPC.CAS9,HUVEC,NCIH596,SKM1,LOVO,MDST8,SKLU1,PHH,HEK293T,PL21,CD34,T3M10,NOMO1,SKMEL1,SKL,ASC.C,SKL.C,HEC108,JHUEM2,U937,COV644,HL60,HT115,JURKAT,EFO27,SNUC4,NCIH1836,HUES3,SW480,NCIH1694,MNEU.E,RKO,DV90,NKDBA,HS27A
Radicicol,3,11,0.27272727,HSP inhibitor,NA,NA,-0.59230281,-0.54632109,NA,-0.62152289,NA,0.42177213,-0.64148268,NA,NA,-0.58622961,-0.40334201,-0.42427484,-0.39497347,-0.49318136,-0.43435687,NA,-0.42130367,NA,NA,0.62762735,0.45243913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabozantinib,2,7,0.28571429,Hepatocyte growth factor receptor inhibitor|Vascular endothelial growth factor receptor 2 inhibitor,NA,-0.35528411,NA,0.54895962,0.38794888,-0.37650393,NA,-0.40008685,NA,NA,NA,NA,-0.60826039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47626152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.60460212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58821654,NA,NA,NA,NA
Ischemin,2,5,0.4,NA,NA,NA,NA,-0.36540544,-0.44482177,NA,0.3711122,NA,NA,NA,NA,NA,-0.58788277,NA,NA,NA,NA,-0.39574155,-0.35272486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37654617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sertraline HCl,1,2,0.5,NA,NA,-0.58343859,-0.51325417,0.52441921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afatinib,0,8,0,EGFR inhibitor,NA,-0.35756669,-0.46915685,-0.41531144,NA,-0.46235058,NA,-0.34818179,NA,NA,NA,NA,-0.37920917,NA,NA,-0.57904771,NA,NA,NA,NA,NA,NA,NA,-0.35993277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dexamethasone,1,4,0.25,Glucocorticoid receptor agonist,NA,NA,-0.3766527,NA,NA,NA,NA,-0.48391394,0.38253778,NA,NA,NA,NA,NA,NA,-0.57863745,NA,-0.42955575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regorafenib,2,8,0.25,Discoidin domain-containing receptor 2 inhibitor|Fibroblast growth factor receptor 1 inhibitor|Fibroblast growth factor receptor 2 inhibitor|MAP kinase p38 beta inhibitor|Platelet-derived growth factor receptor inhibitor|Serine/threonine-protein kinase B-raf inhibitor|Serine/threonine-protein kinase RAF inhibitor|Stem cell growth factor receptor inhibitor|Tyrosine-protein kinase ABL inhibitor|Tyrosine-protein kinase FRK inhibitor|Tyrosine-protein kinase receptor RET inhibitor|Tyrosine-protein kinase TIE-2 inhibitor|Vascular endothelial growth factor receptor inhibitor,NA,NA,-0.55994834,-0.4365929,-0.38463938,-0.47345189,-0.57777602,NA,NA,NA,NA,NA,NA,NA,NA,0.39539525,NA,NA,NA,NA,0.40099094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48656753,-0.44132145,-0.46346943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L-Sulforaphane,4,6,0.66666667,Anticancer agent|Aryl hydrocarbon receptor antagonist,NA,0.50844785,-0.44863757,-0.57553459,0.47634944,0.57487043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4186744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36866567,0.55057323,-0.37772245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3642256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cediranib,1,5,0.2,KIT inhibitor|VEGFR inhibitor,NA,NA,-0.38575291,NA,-0.4611987,0.43047434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3647543,-0.57489797,NA,NA,-0.42037171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerulenin,1,8,0.125,Fatty acid synthase inhibitor,NA,-0.47017104,-0.40569867,-0.57231587,NA,0.40280651,NA,NA,-0.37399404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54501176,-0.46365024,-0.41568464,NA,NA,NA,NA,NA,-0.4086026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trimethobenzamide,2,4,0.5,Histamine receptor antagonist,0.5345137,NA,-0.40409987000000003,NA,-0.44779956,-0.5686084,-0.4773748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58004387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichostatin,6,4,1.5,CDK expression enhancer|HDAC inhibitor|ID1 expression inhibitor,NA,NA,-0.47942553,-0.56799379,NA,0.46689599,0.42422629,0.41420387,-0.39056335,NA,NA,NA,NA,NA,NA,-0.53249223,NA,0.50377996,NA,0.37575829,0.45170386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dasatinib,17,9,1.88888889,Bcr-Abl kinase inhibitor|Ephrin inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|Src inhibitor|Tyrosine kinase inhibitor,NA,-0.3933759,0.62288916,0.52598876,0.40806296,0.50205573,-0.47320103,0.61819681,0.38465223,NA,NA,0.51656421,-0.50918625,0.420977,-0.5669044,-0.4521082,-0.44700315,-0.37562474,0.61031068,NA,0.48272923,0.65564525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58871927,-0.4836444,0.42901014,NA,NA,NA,NA,NA,NA,NA,NA,-0.3564348,NA,NA,NA,0.51904288,0.47483946,NA,NA,NA,NA,NA,NA,NA,0.41760069,NA,NA,NA,0.49679134,NA,NA,NA,NA,NA,NA,NA
QL-XI-92,5,1,5,DDR1 inhibitor,NA,NA,NA,NA,NA,0.40806438,0.4084682,-0.56476106,0.5039367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39924581,0.38454962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsomorphin,7,5,1.4,AMPK inhibitor,NA,-0.38599342,-0.40263925,0.37543691,NA,0.39099694,NA,NA,-0.39964209,NA,NA,NA,0.4807682,NA,NA,NA,NA,NA,NA,0.52775026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42831089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35173401,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41071542,NA,NA,NA,NA,NA,NA,NA,0.4184845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56418381,NA,NA
Danthron,1,1,1,Laxative,NA,NA,NA,NA,0.37637709,NA,NA,-0.56412541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arachidonyl Trifluoromethylketone,2,13,0.15384615,Cytosolic phospholipase inhibitor,NA,-0.39141734,NA,-0.56303859,NA,-0.39299084,NA,NA,-0.39097989,NA,NA,NA,0.36736688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39524928,-0.59966303,-0.35913593,NA,NA,NA,NA,NA,-0.55085363,-0.49483499,NA,NA,NA,NA,NA,NA,NA,-0.52770231,NA,NA,NA,NA,NA,NA,NA,-0.56237934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38832562,NA,NA,NA,NA,NA,-0.37862713,NA,NA,NA,-0.35037085,NA,NA,NA,NA,NA,NA
Fluticasone Propionate,3,2,1.5,Glucocorticoid receptor agonist,NA,NA,-0.42987324,0.35052214,0.45923759,NA,NA,0.48983158,NA,NA,NA,NA,NA,NA,NA,-0.56301708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vemurafenib,5,13,0.38461538,RAF inhibitor,NA,-0.37095357,-0.56284929,-0.52180395,0.46871784,0.54287152,NA,-0.47399783,NA,NA,NA,NA,NA,-0.41883682,NA,-0.3854312,-0.47578289,NA,NA,NA,NA,0.39406655,NA,0.48796457,0.35204347,NA,NA,NA,NA,NA,NA,NA,-0.38567942,NA,-0.49196332,NA,NA,NA,NA,NA,NA,-0.36421121,NA,NA,NA,-0.40894417,NA,NA,NA,NA,NA,-0.43841694,-0.47232232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrocortisone Hemisuccinate,0,2,0,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,-0.56141043,NA,NA,NA,NA,NA,NA,NA,-0.47755534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmopressin,0,3,0,NA,-0.35247392,NA,NA,NA,-0.38449125,-0.55950695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radezolid,2,1,2,NA,0.47679941,-0.55860972,NA,NA,0.58641546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dabrafenib,4,11,0.36363636,RAF inhibitor,-0.36059718,-0.47780207,-0.55774581,-0.45375589,0.46884253,0.61240573,-0.36908861,-0.63167094,NA,NA,NA,NA,-0.55718197,NA,NA,0.42027132,NA,NA,NA,NA,-0.38392907,NA,NA,0.49194178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51774527,NA,-0.56492472,NA,NA,NA,NA,-0.51691528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epigalocatechin Gallate,3,4,0.75,Bacterial DNA gyrase inhibitor,NA,NA,0.41189386,NA,NA,NA,-0.61662913,-0.42628335,NA,NA,NA,NA,NA,NA,NA,0.39562476,NA,NA,0.49790804,NA,-0.38111412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55759448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PU-H-71,0,9,0,HSP inhibitor,NA,-0.37232303,-0.5355942,-0.42151808,NA,-0.49851095,NA,-0.38947306,-0.62765213,NA,NA,NA,-0.58111344,NA,NA,-0.52977859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55615417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I-BET151,9,5,1.8,NA,NA,0.44663017,0.40355009,NA,0.44688181,0.37816893,0.37596591,NA,NA,NA,NA,NA,0.46528861,NA,NA,-0.40348703,NA,-0.42212334,0.40221191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4111533,NA,0.49483519,NA,NA,NA,NA,NA,NA,NA,NA,-0.39557293,NA,NA,NA,-0.38944504,-0.55589659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daunorubicin,2,2,1,DNA topoisomerase II alpha inhibitor,NA,NA,NA,-0.55328099,NA,NA,NA,-0.36090482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45102266,NA,0.42855523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latrunculin B,4,2,2,Actin polymerization inhibitor|Unidentified pharmacological activity,NA,NA,-0.55295591,-0.47944697,NA,0.64544585,NA,0.43655895,0.56172953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69084032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cordycepin,1,2,0.5,NA,-0.53612943,NA,NA,-0.55207842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46479757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skiii,6,5,1.2,Sphingosine kinase inhibitor,NA,NA,NA,-0.4353701,0.36858616,0.38357572,NA,0.42134596,NA,NA,NA,NA,NA,NA,NA,0.46026112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45758143,NA,NA,-0.55189537,NA,NA,-0.40642923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55087867,NA,NA,NA,NA,0.36428871,NA,NA,NA,NA,NA,NA,-0.55014696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pirarubicin,1,1,1,Topoisomerase inhibitor,NA,NA,NA,-0.55133879,NA,NA,NA,NA,NA,NA,NA,NA,0.37411598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD-II-038,1,6,0.16666667,NA,NA,NA,-0.3979586,-0.54931276,-0.35864896,NA,NA,-0.38950308,-0.39539127,NA,NA,NA,NA,NA,NA,-0.34826967,NA,NA,NA,0.59847401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sydowinin B,0,3,0,NA,NA,NA,-0.44838091,NA,NA,-0.54921713,NA,NA,NA,NA,NA,NA,-0.3506133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dmbi,1,1,1,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,NA,NA,NA,-0.54769172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46140993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oxfendazole,0,5,0,Anthelmintic agent,NA,NA,-0.54646274,-0.38125543,NA,-0.37939314,NA,NA,-0.36473974,NA,NA,NA,NA,NA,NA,-0.37991013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosutinib,4,8,0.5,Abl kinase inhibitor|Bcr-Abl kinase inhibitor|Src inhibitor,NA,0.41711125,-0.54498807,-0.57664984,NA,-0.41371681,0.37233055,0.37233685,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40169364,-0.50866766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38892232,NA,NA,NA,NA,NA,0.46462025,NA,NA,NA,NA,NA,NA,-0.36700103,-0.39790709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Linifanib,8,6,1.33333333,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,0.38357494,-0.45029598,-0.49074547,-0.44965286,0.49337972,NA,-0.34510305,NA,NA,NA,0.41132568,0.43538714,-0.54397758,0.51892804,NA,NA,NA,0.39188387,0.40894635,NA,-0.43084548,0.41621721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
amcinonide,8,3,2.66666667,NA,NA,0.3888647,0.53122436,0.48499329,0.53677983,0.38257247,-0.54164471,NA,NA,NA,NA,NA,-0.34717115,NA,NA,NA,NA,0.5686638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37689885,0.47915568,NA,NA,NA,NA,NA,NA,NA,NA,-0.40640313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Disopyramide,0,2,0,Sodium channel alpha subunit blocker,NA,-0.50387012,-0.54094796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Medrysone,2,3,0.66666667,Glucocorticoid receptor agonist,NA,NA,NA,NA,-0.37863513,-0.42855543,NA,-0.53778033,0.54967397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44794116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thalidomide,0,5,0,TNF production inhibitor,NA,NA,NA,NA,-0.3909291,NA,NA,-0.53608849,NA,NA,NA,NA,NA,NA,NA,-0.40129922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34804345,NA,NA,NA,NA,NA,NA,NA,-0.4822342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cucurbitacin I,1,1,1,JAK inhibitor|Lipocortin synthesis stimulant|STAT inhibitor,NA,NA,NA,-0.5359974,NA,NA,NA,NA,NA,0.4674143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maxacalcitol-D6,2,3,0.66666667,NA,0.40709753,NA,-0.38747354,0.36781924,NA,-0.40877837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53542178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
