compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Nifedipine,3,3,1,Voltage-gated L-type calcium channel blocker,NA,NA,NA,-0.50522337,NA,NA,0.38862998,NA,NA,NA,NA,NA,0.34075469,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42474085,NA,NA,NA,NA,NA,NA,-0.46876694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38788754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acetaminophen,1,2,0.5,Cyclooxygenase inhibitor,NA,NA,NA,0.42458394,NA,NA,NA,NA,NA,NA,NA,NA,-0.40806425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50354002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dacinostat,2,5,0.4,HDAC inhibitor,NA,NA,NA,-0.49939015,NA,-0.40239774,NA,0.40344673,-0.38882058,NA,NA,NA,0.57479703,NA,NA,NA,NA,NA,NA,NA,-0.44883892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40347782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brivanib,0,2,0,FGFR inhibitor|VEGFR inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42965429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49920715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mocetinostat,2,6,0.33333333,HDAC inhibitor,NA,NA,NA,-0.49918161,NA,NA,NA,NA,NA,NA,NA,NA,0.62390112,NA,0.57661083,NA,NA,NA,NA,-0.41309354,NA,NA,-0.4703436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32616004,-0.32908992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43139021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epitiostanol,1,2,0.5,NA,NA,NA,NA,-0.49685332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38672376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epitiostanol,1,2,0.5,Androgen receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40269722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radicicol,13,1,13,HSP inhibitor,NA,NA,NA,0.55901823,NA,0.62228762,NA,NA,0.47147138,NA,NA,NA,0.6330769,-0.49041253,NA,0.50909513,0.42364749,0.44849703,0.52455867,0.52441365,NA,0.55428374,NA,0.56804964,0.58181033,NA,NA,NA,NA,NA,0.41185777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pictilisib,6,10,0.6,PI3K inhibitor,NA,NA,NA,-0.48975291,NA,NA,0.4676729,NA,0.51188567,NA,NA,NA,-0.5317909,-0.36383465,0.43522997,-0.41381964,NA,0.36374278,0.56929084,-0.50425689,NA,0.43491463,NA,-0.39877932,-0.60447215,NA,NA,NA,NA,NA,-0.40187582,NA,NA,NA,NA,-0.43612026,NA,NA,NA,NA,NA,NA,NA,-0.36526679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BUTORPHANOL-(+)-TARTRATE (DEA license),1,1,1,Kappa opioid receptor partial agonist|Mu opioid receptor partial agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40369475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4880876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curcumin,4,3,1.33333333,Cyclooxygenase inhibitor|Histone acetyltransferase inhibitor|Lipoxygenase inhibitor|NFkB pathway inhibitor,NA,NA,NA,-0.48797887,NA,NA,NA,NA,NA,NA,NA,NA,0.39572821,0.44037995,0.49587215,NA,NA,NA,NA,NA,NA,NA,0.54226977,-0.44792432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53418937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RESORCINOL,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4877445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43416751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
(S)-Tipifarnib,2,1,2,Farnesyltransferase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4875748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37506512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50245198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irinotecan,3,3,1,DNA topoisomerase I inhibitor,NA,NA,NA,-0.48632645,NA,NA,NA,NA,0.39894042,NA,NA,NA,-0.40132073,NA,-0.38523892,NA,NA,NA,NA,NA,NA,NA,0.42851996999999997,NA,NA,NA,NA,NA,NA,NA,0.33218188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Infigratinib,7,2,3.5,FGFR inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39605885,NA,NA,-0.48521077,NA,0.38594917,0.3254603,NA,NA,0.48295147,NA,NA,NA,NA,NA,NA,NA,NA,-0.4079654,NA,NA,NA,NA,NA,NA,NA,0.56850233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46938465,NA,NA,NA,0.61893289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rita,5,1,5,MDM inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52996103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48403967,NA,NA,NA,NA,NA,NA,NA,0.52316304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53525419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59418425,0.48172528,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dovitinib,3,7,0.42857143,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,NA,NA,-0.48194172,NA,0.43115291,NA,0.59665648,NA,NA,NA,NA,0.45127225,NA,-0.46292675,-0.59254769,NA,-0.54237222,-0.52113717,NA,NA,NA,NA,NA,-0.47638328,NA,NA,NA,NA,NA,-0.39652254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pelitinib,8,1,8,EGFR inhibitor,NA,NA,NA,-0.48060814,NA,NA,NA,NA,NA,NA,NA,NA,0.53727817,0.48676357,NA,0.52169613,NA,0.67823335,0.67400481,NA,NA,0.49192292,NA,NA,0.43382784,NA,NA,NA,NA,NA,0.40354266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bambuterol,1,2,0.5,Adrenergic receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42554997,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44115491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47994286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amlexanox,3,2,1.5,Histamine receptor modulator,NA,NA,NA,-0.3606371,NA,NA,NA,NA,0.49422963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39522435,-0.47983464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43180177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pentamidine,0,4,0,Anti-pneumocystis agent,NA,NA,NA,NA,NA,-0.50640345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33652169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4013309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47911347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scriptaid,2,3,0.66666667,HDAC inhibitor,NA,NA,NA,-0.47795565,NA,0.55575869,NA,NA,NA,NA,NA,NA,0.53721565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56041677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36824763,NA,NA,NA,NA,NA,NA,NA,NA
Resminostat,1,1,1,NA,NA,NA,NA,0.54000618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47788591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sotrastaurin,2,1,2,Protein kinase C (PKC) inhibitor (Protein kinase C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43714064,-0.47782322,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51124417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enzalutamide,3,3,1,Androgen receptor antagonist,NA,NA,-0.32995861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4750221,NA,NA,NA,NA,0.48522052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35113402,NA,NA,NA,NA,NA,NA,0.42914942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49489415,NA,NA,NA,NA,NA,NA,NA
"(Z,E)-3-(imidazol-4-Ylmethylene)indolin-2-one",0,2,0,Angiogenesis inhibitor,NA,NA,NA,-0.34565425,NA,NA,NA,NA,-0.47478654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idelalisib,4,6,0.66666667,PI3K inhibitor,NA,NA,NA,-0.47432305,NA,0.6264404,NA,NA,NA,NA,NA,NA,NA,NA,-0.38825573,NA,NA,NA,NA,-0.60266286,NA,NA,NA,-0.39025405,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40939039,NA,NA,NA,NA,NA,NA,NA,NA,0.3783265,0.62024476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48585591,NA,NA,NA,NA,NA,NA,NA,-0.46030731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pentoxifylline,2,3,0.66666667,Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.47317797,NA,NA,NA,NA,NA,0.68827703,NA,NA,NA,NA,NA,NA,NA,NA,-0.33415179,NA,NA,NA,NA,NA,NA,0.45374263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41362009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parthenolide,8,3,2.66666667,NFkB pathway inhibitor,-0.44350034,NA,NA,NA,NA,NA,NA,NA,0.6665833,NA,NA,-0.47246945,-0.32411671,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49660193,NA,NA,0.42987278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63226018,NA,NA,NA,NA,0.46434711,NA,NA,0.42140599,NA,NA,NA,0.4210621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42488032,NA,NA,NA,NA,NA,NA
(E)-5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid,0,3,0,Cyclooxygenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4516276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47180718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33780577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D,L Carbidopa",1,3,0.33333333,Aromatic L-amino acid decarboxylase inhibitor,NA,NA,NA,-0.46881139,NA,NA,NA,NA,NA,NA,NA,NA,0.46846545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51342012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39287972,NA,NA,NA,NA,NA,NA,NA,NA
Fedratinib,5,9,0.55555556,FLT3 inhibitor|JAK inhibitor,NA,NA,NA,NA,NA,0.42175507,NA,NA,-0.38540542,-0.38481536,NA,NA,0.53360566,0.41040391,-0.52231188,0.54958479,NA,-0.44605178,-0.46632293,NA,NA,0.40146674,NA,NA,-0.40034583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49838816,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5059426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5926061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phenothiazine,2,2,1,Dopamine receptor antagonist,NA,NA,NA,0.39908899,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46562757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40789513,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32692651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazilin,3,1,3,Nitric oxide production inhibitor,NA,NA,NA,-0.46536635,NA,NA,NA,NA,0.52617495,NA,NA,NA,0.48747878,NA,0.54428675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desoxypeganine,1,3,0.33333333,Acetylcholinesterase inhibitor|Monoamine oxidase inhibitor,NA,NA,NA,NA,NA,0.43848364,NA,NA,NA,NA,NA,NA,-0.38638536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3625605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4653147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Berberine,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46488463,-0.42635936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45378919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abexinostat,2,3,0.66666667,HDAC inhibitor,NA,NA,NA,-0.4647419,NA,-0.44851567,NA,0.42351648,NA,NA,NA,NA,-0.33202984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41617844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clofazimine,0,3,0,GK0582 inhibitor,NA,NA,NA,-0.46436024,NA,NA,NA,NA,NA,NA,NA,NA,-0.53575491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62382066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Digoxigenin,1,2,0.5,Steroid,NA,NA,NA,-0.46378281,NA,NA,0.39464971,-0.45807057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Veliparib,4,8,0.5,PARP inhibitor,NA,NA,NA,-0.56221718,NA,0.39505777,NA,NA,NA,NA,NA,NA,0.54546887,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45850211,-0.51689348,NA,NA,NA,NA,NA,NA,-0.57232408,NA,NA,-0.44945874,NA,NA,-0.48153897,-0.43268544,NA,NA,NA,-0.46359079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6550398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4375313,NA,NA,NA,NA,NA
Nicotine,1,2,0.5,Acetylcholine receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53796694,NA,NA,NA,NA,NA,NA,NA,NA,-0.44114869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46344734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saracatinib,14,3,4.66666667,Src inhibitor,NA,NA,NA,0.58463558,NA,0.54293948,0.70373322,0.43340284,NA,NA,NA,NA,0.6268762,0.62214899,NA,0.51840115,0.39605957,0.49392602,-0.33020916,-0.46291311,NA,0.36933445,0.53702889,-0.53825178,0.51501689,NA,NA,NA,NA,NA,0.56207252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53879528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MD-II-038,3,2,1.5,NA,NA,NA,NA,-0.46185655,NA,NA,NA,0.52735357,NA,NA,NA,NA,NA,NA,-0.43368108,NA,NA,NA,NA,NA,0.4673284,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44141153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ivacaftor (VX-770),1,3,0.33333333,Cystic fibrosis transmembrane conductance regulator positive modulator,NA,NA,NA,-0.51140591,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5105895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41670068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46166036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Docetaxel Intermediate,1,1,1,Tubulin inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.46078765,NA,NA,NA,NA,0.59354347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
