compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Parthenolide,13,2,6.5,NFkB pathway inhibitor,-0.39203538,NA,0.42316909,0.34443764,NA,0.35622703,NA,NA,NA,NA,NA,-0.49901175,0.45770041,NA,0.37809432,NA,NA,NA,NA,NA,NA,NA,0.35765753,NA,NA,NA,NA,NA,NA,NA,0.46695652,0.42132627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5643889,NA,NA,NA,NA,NA,NA,NA,NA,0.42690243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42754819,NA,NA,NA,NA,NA,0.37709213,NA,NA,NA,NA,NA,0.45784108,NA
Enzalutamide,0,3,0,Androgen receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48269718,-0.49730003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50341584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dovitinib,4,5,0.8,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,NA,NA,-0.49592528,NA,0.37431254,NA,NA,NA,NA,NA,NA,-0.45014531,0.41337968,NA,0.43053954,NA,NA,0.35875603,NA,NA,-0.33700454,NA,-0.42761911,-0.37979518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fedratinib,8,14,0.57142857,FLT3 inhibitor|JAK inhibitor,NA,-0.42370432,NA,-0.47638662,NA,NA,NA,NA,-0.33690347,-0.44369159,-0.39135863,NA,0.50791874,NA,NA,0.44279944,NA,0.51365022,0.40655071,NA,NA,-0.55119343,NA,-0.46606979,-0.56385988,NA,NA,0.42241358,-0.35101776,NA,-0.48420858,0.38396334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39115545,NA,NA,NA,NA,NA,0.40826427,NA,NA,0.5127912,NA,NA,-0.33527186,NA,NA,NA,NA,NA,NA,NA,-0.37260274,NA,NA,NA,NA,NA,NA,-0.49320738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amoxapine,1,4,0.25,Serotonin transporter inhibitor|Norepinephrine transporter inhibitor|Dopamine receptor antagonist,NA,NA,NA,0.37332326,NA,NA,NA,NA,NA,NA,NA,NA,-0.49280281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.60933882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40564892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40837968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romidepsin,1,1,1,NA,NA,NA,NA,-0.49213447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42511109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scriptaid,2,5,0.4,HDAC inhibitor,NA,NA,NA,-0.48845397,NA,NA,NA,NA,NA,NA,NA,NA,-0.45292603,NA,-0.33219857,NA,NA,NA,NA,NA,0.38039521,NA,NA,-0.32186758,NA,NA,NA,NA,NA,NA,0.48161797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34335824,NA,NA,NA,NA,NA,NA,NA,NA
NVP DPP 728 dihydrochloride,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38026942,-0.48291217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elliptecine,3,1,3,Topoisomerase inhibitor,NA,NA,NA,-0.48185638,NA,0.39375539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33211898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39557134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Voriconazole,1,3,0.33333333,Cytochrome P450 inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47991643,NA,NA,NA,NA,NA,NA,NA,NA,-0.36351225,NA,NA,NA,NA,NA,NA,NA,0.39100598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41931924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radicicol,6,4,1.5,HSP inhibitor,NA,NA,NA,NA,NA,-0.3374966,NA,NA,NA,NA,NA,NA,0.33139606,-0.39385316,NA,-0.47903831,0.50424072,0.50149556,-0.54515014,NA,NA,0.5097649,NA,0.35992408,0.46728482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colforsin,0,3,0,Adenylyl cyclase activator,NA,NA,NA,-0.47863254,NA,NA,NA,NA,NA,NA,NA,NA,-0.40635986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37547042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isoliquiritigenin,3,1,3,Guanylate cyclase activator,NA,NA,NA,-0.47801119,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49882524,NA,NA,NA,NA,NA,NA,NA,NA,0.45104439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42228547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pentoxifylline,0,2,0,Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.47790007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3838956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pentamidine,2,1,2,Anti-pneumocystis agent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43326631,NA,NA,NA,NA,NA,NA,NA,0.3628104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47740273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tipifarnib,3,4,0.75,Farnesyltransferase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43704289,0.42883075,NA,NA,NA,NA,NA,NA,NA,-0.43822785,NA,NA,NA,NA,NA,NA,NA,0.32483498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40612965,NA,NA,NA,-0.47588881,-0.50696373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tacedinaline,1,8,0.125,HDAC inhibitor,NA,NA,NA,-0.43267711,NA,NA,-0.45524302,NA,NA,NA,NA,NA,-0.5984672,-0.52915485,-0.42906753,NA,NA,NA,NA,NA,NA,NA,-0.47541096,-0.66804467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3915771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40972706,NA,NA,NA,NA,NA,NA,NA,NA
Mitoxantrone,10,5,2,DNA topoisomerase II alpha inhibitor,NA,NA,NA,-0.58664992,NA,-0.34518977,NA,NA,NA,NA,NA,NA,0.53872008,0.3752341,-0.4608481,-0.47428774,0.3587073,0.40608749,0.53778729,NA,NA,0.36908578,0.58722394,-0.49779676,0.34724662,NA,NA,NA,NA,NA,0.50194717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34037836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anisomycin,1,1,1,DNA synthesis inhibitor,NA,NA,NA,-0.47281189,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47623372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alpelisib,2,4,0.5,PI3-kinase p110-alpha subunit inhibitor,NA,NA,NA,NA,NA,0.36869105,NA,NA,NA,NA,NA,NA,0.42898606,NA,NA,-0.36601926,NA,-0.47237269,NA,NA,NA,-0.3975444,NA,NA,-0.41400939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doxorubicin,1,2,0.5,DNA topoisomerase II alpha inhibitor,NA,NA,NA,-0.47011285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43342276,NA,NA,NA,NA,NA,NA,0.42010448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doramapimod,3,6,0.5,P38 MAPK inhibitor,NA,NA,NA,0.40718577,NA,NA,NA,NA,NA,NA,NA,NA,0.57443582,-0.42046358,NA,NA,NA,NA,NA,-0.36926678,NA,NA,-0.45249713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46990086,NA,NA,NA,NA,NA,NA,NA,NA,-0.41332506,-0.58826409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40396646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verapamil,0,3,0,Calcium channel blocker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36954351,-0.41734609,NA,-0.46879489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canertinib,2,10,0.2,EGFR inhibitor,NA,NA,NA,-0.38514199,NA,NA,NA,NA,NA,NA,NA,NA,0.48304785,NA,-0.46732816,-0.4449168,NA,-0.39049481,-0.36757286,NA,NA,NA,NA,-0.37237072,0.4536007,NA,NA,NA,NA,NA,-0.41434412,NA,NA,NA,NA,-0.36326513,NA,NA,NA,NA,NA,NA,NA,-0.50974315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5169088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,3,8,0.375,CDK inhibitor,NA,NA,NA,0.50000539,NA,-0.45126648,NA,NA,-0.59220911,NA,NA,NA,-0.57986395,NA,NA,-0.49820856,0.58739331,-0.64115904,0.5873732,NA,NA,-0.46591297,-0.54857879,NA,-0.47584006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
METERGOLINE,0,2,0,Dopamine receptor agonist|Serotonin receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46550204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39164024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troglitazone,4,6,0.66666667,Peroxisome proliferator-activated receptor gamma agonist,NA,NA,NA,-0.39983773,NA,NA,NA,NA,0.4097751,NA,NA,NA,0.44784846,0.41771746,NA,NA,NA,NA,NA,NA,NA,NA,-0.40168391,NA,NA,NA,NA,NA,NA,NA,-0.40232091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38407018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46614925,NA,NA,NA,0.40317051,NA,NA,NA,NA,NA,NA,NA,-0.46542432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raloxifene,0,8,0,Estrogen receptor beta modulator,NA,NA,NA,-0.4595166,NA,NA,NA,NA,-0.35576024,NA,NA,NA,-0.41556158,-0.37571056,NA,NA,NA,NA,NA,NA,NA,NA,-0.46439697,-0.39843153,NA,NA,NA,NA,NA,NA,-0.45145219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41093066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lapatinib,3,10,0.3,EGFR inhibitor|ErbB2 inhibitor,NA,NA,NA,-0.50214861,NA,0.51208784,NA,NA,-0.38841092,NA,NA,NA,0.47700526,NA,-0.35820242,-0.55187436,-0.36946907,-0.46198992,-0.48197132,-0.38857887,NA,0.43983526,NA,-0.36749567,-0.38813336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sitagliptin,6,1,6,Dipeptidyl peptidase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.46180554,NA,NA,NA,0.36224833,0.36545015,NA,NA,NA,NA,NA,NA,NA,NA,0.36503399,0.44145158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44212517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48691295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Podofilox,8,1,8,Microtubule inhibitor|Tubulin inhibitor,NA,NA,NA,0.352948,NA,0.41406376,NA,NA,-0.45938272,NA,NA,NA,0.59163178,0.46193103,NA,NA,NA,NA,NA,NA,NA,NA,0.50810857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58481243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36404301,NA,NA,NA,NA,0.34288626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
meloxicam,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40386427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45904718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Probucol,1,3,0.33333333,Atherogenesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44345158,-0.37008453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4585459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47718019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Felodipine,4,1,4,Mineralocorticoid receptor antagonist|Voltage-gated L-type calcium channel blocker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69373507,0.44736205,NA,NA,NA,NA,NA,NA,NA,NA,0.39375847,0.50663653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45652144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bufalin,0,3,0,ATPase inhibitor,NA,NA,NA,-0.45601868,NA,NA,NA,NA,-0.37444368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40643404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dextromethorphan,1,3,0.33333333,Glutamate receptor antagonist|Sigma receptor agonist,NA,NA,NA,0.54193576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4050135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42094207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45353502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Temsirolimus (CCI-779, NSC 683864)",2,4,0.5,mTOR inhibitor,NA,NA,NA,-0.45250599,NA,NA,NA,NA,NA,NA,NA,NA,0.42991942,-0.39841985,NA,NA,NA,NA,NA,NA,NA,NA,0.37522642,-0.38927192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3869425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tamatinib,9,17,0.52941176,SYK inhibitor,-0.40842929,-0.33768931,NA,0.42768319,NA,0.5418568,NA,NA,NA,NA,NA,NA,0.53585032,-0.39921041,-0.32342627,-0.49428355,-0.39886584,-0.36407581,0.40547584,0.61473156,NA,-0.51468501,-0.45198756,-0.43522726,0.56510065,-0.44609438,NA,NA,NA,0.53566988,-0.3658025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37714971,-0.33625428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38940318,-0.40074915,NA,NA,NA,-0.32434289,NA,NA,NA,NA,NA,NA,NA,-0.41699518,0.38216863,NA
Methimazole,0,4,0,Antithyroid agent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.383238,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3634422,-0.37582348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45134562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piplartine,5,5,1,Glutathione transferase inhibitor,-0.45132168,-0.34066637,NA,NA,NA,NA,NA,NA,NA,-0.41408813,NA,NA,-0.42245195,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37192755,-0.42796749,NA,NA,NA,0.38828358,NA,0.39368714,NA,NA,NA,NA,NA,0.62457685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43659066,NA
Pidotimod,0,2,0,Interferon receptor agonist|Interleukin receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42778167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44938024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apatinib Hydrochloride,3,3,1,HDAC inhibitor,NA,NA,NA,-0.44747532,NA,0.3861906,NA,NA,NA,NA,NA,NA,-0.3959198,NA,0.3840378,NA,NA,NA,NA,NA,NA,NA,NA,-0.43845572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33158587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isocycloheximide,0,2,0,Protein synthesis inhibitor,NA,NA,NA,-0.4467166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39519136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desoxypeganine,1,1,1,Acetylcholinesterase inhibitor|Monoamine oxidase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38314212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44581112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
