source,signatureid,compound,concentration,time,cellline,similarity,pValue,gene_direction,region,comparison,triple
entire_overall,LINCSCP_19624,pyrvinium-pamoate,10uM,6h,HCC515,-0.21466732,7.66284121e-11,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_169872,Iguratimod,10uM,24h,YAPC,-0.21438846,8.116816012e-11,none,AI,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_6551,Withaferin-A,10uM,6h,A549,-0.2135482,9.64935108e-11,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_14803,Terfenadine,10uM,6h,HA1E,-0.21343959,9.866978783e-11,none,AI,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_20417,Mocetinostat,10uM,6h,HCC515,-0.21324983,1.025878127e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_158397,Curcumin,10uM,24h,PC3,-0.2128545,1.112437483e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_34705,Proscillaridin-A,10uM,6h,MCF7,-0.21251168,1.193237575e-10,none,AI,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2267,Withaferin-A,10uM,6h,A375,-0.21236689,1.229060372e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_18441,Cephaeline,10uM,6h,HCC515,-0.21203865,1.314196397e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_18369,Cymarin,10uM,6h,HCC515,-0.2118222,1.373459344e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_693,O-Demethylated Adapalene,10uM,24h,A375,-0.2116133,1.433122431e-10,none,AI,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_66377,Wortmannin,10uM,6h,A375,-0.21124072,1.545869966e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_18653,Suloctidil,10uM,6h,HCC515,-0.21089997,1.656533755e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_411,etoposide,10uM,6h,A375,-0.21083051,1.680021148e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_9603,Niclosamide,10uM,6h,A549,-0.21081767,1.684398393e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_46510,Entinostat,10uM,24h,PC3,-0.21075838,1.704755002e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_6543,Verrucarin A,10uM,6h,A549,-0.21073867,1.711576901e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_151238,Withaferin A,3.33uM,24h,PC3,-0.21025308,1.888272881e-10,none,AI,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_569,Perhexiline,10uM,24h,A375,-0.21014851,1.928590488e-10,none,AI,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_16593,Terreic-acid,10uM,6h,HA1E,-0.21010615,1.945157045e-10,none,AI,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_8032,Mitoxantrone,10uM,6h,A549,-0.20977416,2.079915438e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_20362,Calmidazolium,10uM,6h,HCC515,-0.20973424,2.096721961e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_4007,Avrainvillamide-analog-6,10uM,24h,A375,-0.20968069,2.119469569e-10,none,AI,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_4260,Rhodomyrtoxin B,10uM,6h,A549,-0.20952336,2.1877145e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_244687,Carvedilol,10uM,6h,MCF7,-0.2091492,2.358726579e-10,none,AI,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_481,Digitoxigenin,10uM,6h,A375,-0.20907909,2.392194985e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_2928,Parthenolide,10uM,6h,A375,-0.20882759,2.516085268e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_19016,Teniposide,10uM,6h,HCC515,-0.2087078,2.577277793e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_1900,Exemestane,10uM,6h,A375,-0.20831559,2.787948732e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_19962,"Triazolothiadiazine, 7",10uM,6h,HCC515,-0.20828174,2.806898315e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_2836,Cymarin,10uM,6h,A375,-0.20802509,2.954711426e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_9595,O-Demethylated Adapalene,10uM,6h,A549,-0.20798185,2.980353674e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_172597,Dipraglurant,10uM,24h,YAPC,-0.20769142,3.158280573e-10,none,AI,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_14184,Puromycin Hydrochloride,10uM,6h,HA1E,-0.2071329,3.53000453e-10,none,AI,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_34738,Ronidazole,10uM,6h,MCF7,-0.20679701,3.77374468e-10,none,AI,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_32634,Calmidazolium,10uM,6h,MCF7,-0.20663718,3.895410982e-10,none,AI,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_34702,Sarafloxacin,10uM,6h,MCF7,-0.2062336,4.219887828e-10,none,AI,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_14512,Reserpine,10uM,24h,HA1E,-0.20609074,4.34093903e-10,none,AI,entire_overall,HA1E-24h-10uM
entire_overall,LINCSCP_44229,Capsazepine,10uM,24h,PC3,-0.20528637,5.088363634e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_45445,"Triazolothiadiazine, 31",10uM,24h,PC3,-0.20497915,5.405741e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_34730,Aminosalicylic acid,10uM,6h,MCF7,-0.20489657,5.494285178e-10,none,AI,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_5282,"Triazolothiadiazine, 6",10uM,6h,A549,-0.2048079,5.590938085e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_16462,Sepantronium,10uM,6h,HA1E,-0.20474286,5.662883275e-10,none,AI,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_188091,Perhexiline,10uM,6h,A549,-0.20421157,6.285346467e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_153846,"Forskolin, NKH477",10uM,24h,PC3,-0.20419284,6.308468584e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_151237,Withaferin A,10uM,24h,PC3,-0.20393155,6.63975026e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2546,Ivermectin,10uM,6h,A375,-0.20391172,6.665564592e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_169626,Dapivirine (TMC120),10uM,24h,YAPC,-0.2037877,6.829294028e-10,none,AI,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_20557,QL-XII-47,10uM,6h,HCC515,-0.20363677,7.033836634e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_77,Isocycloheximide,10uM,6h,A375,-0.20315956,7.720596673e-10,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_4347,Phenamil,10uM,6h,A549,-0.20312866,7.767238542e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_245123,Withaferin A,10uM,6h,MCF7,-0.20310242,7.80707136e-10,none,AI,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_5850,Cytarabine,10uM,6h,A549,-0.20284631,8.206438029e-10,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_20500,Pazopanib,10uM,6h,HCC515,-0.20277957,8.313728514e-10,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_157325,Defactinib,10uM,24h,PC3,-0.2025886,8.628343489e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_211835,Fenretinide,10uM,6h,HA1E,-0.20247762,8.816479679e-10,none,AI,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_156241,Gemcitabine,10uM,24h,PC3,-0.20232342,9.084518694e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_154194,Irinotecan,10uM,24h,PC3,-0.20193789,9.789852128e-10,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_215305,Pimozide,10uM,24h,HCC515,-0.20175859,1.013577438e-9,none,AI,entire_overall,HCC515-24h-10uM
entire_overall,LINCSCP_160287,Decitabine,3.33uM,24h,PC3,-0.20166959,1.03118843e-9,none,AI,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_525,Indomethacin,10uM,6h,A375,-0.20123724,1.121060866e-9,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_7655,Rottlerin,10uM,6h,A549,-0.2011776,1.134043191e-9,none,AI,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_46189,Latrunculin B,10uM,24h,PC3,-0.20098473,1.177029896e-9,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_18359,(+)-Camptothecin,10uM,6h,HCC515,-0.20097563,1.179096685e-9,none,AI,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_179470,CHEBI:82814,10uM,6h,A375,-0.20095063,1.184793295e-9,none,AI,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_69954,Quizartinib,10uM,24h,A375,-0.20063076,1.260089022e-9,none,AI,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_46776,Canertinib,10uM,24h,PC3,-0.20024373,1.357434573e-9,none,AI,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_6544,Calmidazolium,10uM,6h,A549,-0.51729177,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_168589,Camostat Mesilate,10uM,24h,YAPC,-0.50792208,0,none,CG,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_7737,Strophanthidin,10uM,6h,A549,-0.50055723,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_6937,Proscillaridin A,10uM,6h,A549,-0.49644469,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_14551,Penfluridol,10uM,6h,HA1E,-0.49254984,0,none,CG,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_8053,Heliomycin,10uM,6h,A549,-0.48869412,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_1861,Cladribine,10uM,6h,A375,-0.48712817,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_17018,Iodoacetic acid,10uM,6h,HA1E,-0.48244323,0,none,CG,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_7642,Cymarin,10uM,6h,A549,-0.47142611,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_19527,O-Demethylated Adapalene,10uM,6h,HCC515,-0.46975579,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_6564,Calmidazolium,10uM,6h,A549,-0.46500405,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_7704,Niclosamide,10uM,6h,A549,-0.46400105,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_7723,Bufalin,10uM,6h,A549,-0.45944237,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_168469,Ornidazole,10uM,24h,YAPC,-0.45113754,0,none,CG,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_8009,Lanacordin,10uM,6h,A549,-0.45027964,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_15535,Narciclasine,10uM,6h,HA1E,-0.42931383,0,none,CG,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_154350,Colforsin,10uM,24h,PC3,-0.4279488,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_3070,Azacitidine,10uM,6h,A375,-0.4152089,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_46689,Withaferin-A,10uM,24h,PC3,-0.41365728,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_34704,Diloxanide Furoate,10uM,6h,MCF7,-0.40842262,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_153444,IB-MECA,10uM,24h,PC3,-0.40635161,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_18451,Anisomycin,10uM,6h,HCC515,-0.40535889,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_46825,Xanthohumol,10uM,24h,PC3,-0.39475752,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_6681,Nilotinib,10uM,6h,A549,-0.39282359,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_44021,Dinoprostone,10uM,24h,PC3,-0.39070874,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_44536,Colforsin,10uM,24h,PC3,-0.39062965,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_154351,Colforsin,3.33uM,24h,PC3,-0.38979162,0,none,CG,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_7165,Ouabain,10uM,6h,A549,-0.3859618,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_2144,Sepantronium,10uM,6h,A375,-0.38428346,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_4344,Digitoxigenin,10uM,6h,A549,-0.38304583,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_46468,Floxuridine,10uM,24h,PC3,-0.38279167,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_3124,Cladribine,10uM,6h,A375,-0.38174443,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_14318,Anisomycin,10uM,6h,HA1E,-0.38046804,0,none,CG,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_6543,Verrucarin A,10uM,6h,A549,-0.37670366,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_20371,Withaferin-A,10uM,6h,HCC515,-0.3762933,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_14945,Menadione,10uM,6h,HA1E,-0.37604312,0,none,CG,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_2745,Anisomycin,10uM,6h,A375,-0.3725159,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_245123,Withaferin A,10uM,6h,MCF7,-0.37202343,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_18588,"Tazac, Axid, Axid Ar, Nizatidine",10uM,24h,HCC515,-0.37101966,0,none,CG,entire_overall,HCC515-24h-10uM
entire_overall,LINCSCP_47352,Cladribine,10uM,24h,PC3,-0.36879262,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_921,Narciclasine,10uM,6h,A375,-0.36871647,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_2352,Arundine,10uM,6h,A375,-0.36869483,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_32618,Withaferin-A,10uM,6h,MCF7,-0.36718372,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_152287,Chelerythrine,10uM,24h,PC3,-0.3670348,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_7446,Digoxin,10uM,6h,A549,-0.3669185,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_46824,Reversine,10uM,24h,PC3,-0.36495628,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2700,Ouabain,10uM,6h,A375,-0.36111285,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_954,O-Demethylated Adapalene,10uM,6h,A375,-0.35884786,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_7995,Prostratin,10uM,6h,A549,-0.35680473,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_2494,QL-X-138,10uM,6h,A375,-0.35593899,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_244721,Iopanoic acid,10uM,6h,MCF7,-0.35470543,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_18369,Cymarin,10uM,6h,HCC515,-0.35428699,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_4866,pyrvinium-pamoate,10uM,6h,A549,-0.3533369,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_2256,Verrucarin A,10uM,6h,A375,-0.35320092,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_47351,Triamterene,10uM,24h,PC3,-0.35313023,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_809,Menadione,10uM,24h,A375,-0.35267266,0,none,CG,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_457,Cercosporin,10uM,6h,A375,-0.35202043,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_2267,Withaferin-A,10uM,6h,A375,-0.35188766,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_2272,Terreic-acid,10uM,6h,A375,-0.35111796,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_269273,Raltitrexed,10uM,24h,PC3,-0.35077998,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_20039,Cladribine,10uM,6h,HCC515,-0.3505392,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_19494,Narciclasine,10uM,6h,HCC515,-0.34915773,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_244250,Suloctidil,10uM,6h,MCF7,-0.34891523,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_201212,Perhexiline,10uM,6h,A549,-0.34623009,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_244124,Warfarin,10uM,6h,MCF7,-0.34561266,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_158098,Dinoprost,3.33uM,24h,PC3,-0.34492841,0,none,CG,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_2784,Digoxin,10uM,6h,A375,-0.34353757,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_7126,Cucurbitacin I,10uM,6h,A549,-0.34160774,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_6732,QL-XII-47,10uM,6h,A549,-0.34096225,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_18441,Cephaeline,10uM,6h,HCC515,-0.3404848,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_5840,Tegaserod,10uM,6h,A549,-0.33771094,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_4289,Periplocymarin,10uM,6h,A549,-0.33727231,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_7199,Cephaeline,10uM,6h,A549,-0.3349402,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_155355,Alprostadil,10uM,24h,PC3,-0.33381938,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_34571,Haloprogin,10uM,6h,MCF7,-0.33350264,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_7384,Isocycloheximide,10uM,6h,A549,-0.33323963,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_155356,Alprostadil,3.33uM,24h,PC3,-0.33281479,0,none,CG,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_47613,Irinotecan,10uM,24h,PC3,-0.33127343,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_69284,Linsitinib,10uM,24h,A375,-0.33046317,0,none,CG,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_36179,Withaferin A,10uM,6h,MCF7,-0.32904419,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2591,Penfluridol,10uM,6h,A375,-0.32632738,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_45970,Cladribine,10uM,24h,PC3,-0.3242079,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_20679,Prostratin,10uM,6h,HCC515,-0.32407885,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_153847,"Forskolin, NKH477",3.33uM,24h,PC3,-0.32400778,0,none,CG,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_77,Isocycloheximide,10uM,6h,A375,-0.32173313,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_86,Brazilin,10uM,6h,A375,-0.3216961,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_6243,Obatoclax,10uM,6h,A549,-0.32045346,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_30198,Piplartine,10uM,6h,MCF7,-0.31950537,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_71635,Indigo Red,10uM,24h,A375,-0.31797739,0,none,CG,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_18716,Bufalin,10uM,6h,HCC515,-0.31790898,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_46091,Etoposide,10uM,24h,PC3,-0.31790392,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_69183,Radicicol,10uM,24h,A375,-0.31705239,0,none,CG,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_158097,Dinoprost,10uM,24h,PC3,-0.31667335,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_44502,Coleoforsin,10uM,24h,PC3,-0.31625971,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_244329,DICUMAROL,10uM,6h,MCF7,-0.31582752,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_46053,Lorazepam,10uM,24h,PC3,-0.31566886,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_174557,Floxuridine,10uM,24h,YAPC,-0.31554959,0,none,CG,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_44238,Alprostadil,10uM,24h,PC3,-0.31479675,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_7214,Anisomycin,10uM,6h,A549,-0.31264644,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_19015,Proscillaridin A,10uM,6h,HCC515,-0.31203809,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_2510,Terfenadine,10uM,6h,A375,-0.31119507,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_875,Cucurbitacin-I,10uM,6h,A375,-0.31040699,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_4756,Niclosamide,10uM,6h,A549,-0.31026603,0,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_47280,Fdurd,10uM,24h,PC3,-0.30943213,0,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_19167,Periplocymarin,10uM,6h,HCC515,-0.30796952,0,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_15653,Menadione,10uM,6h,HA1E,-0.30738132,0,none,CG,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_34738,Ronidazole,10uM,6h,MCF7,-0.30717948,0,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_3064,Lanacordin,10uM,6h,A375,-0.30716522,0,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_36435,Withaferin A,10uM,6h,MCF7,-0.30608407,1e-20,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2815,Omacetaxine Mepesuccinate,10uM,6h,A375,-0.30573513,1e-20,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_187912,Linopirdine,10uM,6h,A549,-0.30441431,1e-20,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_214307,Vesamicol,10uM,24h,HCC515,-0.30426235,1e-20,none,CG,entire_overall,HCC515-24h-10uM
entire_overall,LINCSCP_35844,Withaferin A,10uM,6h,MCF7,-0.30378463,1e-20,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_6254,Sepantronium,10uM,6h,A549,-0.30344367,1e-20,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_47278,Lanacordin,10uM,24h,PC3,-0.30339304,1e-20,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_20361,Verrucarin A,10uM,6h,HCC515,-0.302964,1e-20,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_46073,Latanoprost,10uM,24h,PC3,-0.30169508,2e-20,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_244903,Phthalylsulfathiazole,10uM,6h,MCF7,-0.30147619,2e-20,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_20506,Entinostat,10uM,6h,HCC515,-0.30116124,3e-20,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_147,Menadione,10uM,6h,A375,-0.3006994,3e-20,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_91369,FAMPRIDINE,10uM,24h,HA1E,-0.30014199,3e-20,none,CG,entire_overall,HA1E-24h-10uM
entire_overall,LINCSCP_111,Piplartine,10uM,6h,A375,-0.29997105,4e-20,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_7655,Rottlerin,10uM,6h,A549,-0.29940038,4e-20,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_872,Perhexiline,10uM,6h,A375,-0.29936976,4e-20,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_244691,Octopamine,10uM,6h,MCF7,-0.29876582,5e-20,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_20390,Calmidazolium,10uM,6h,HCC515,-0.29875658,5e-20,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_4696,Rottlerin,10uM,6h,A549,-0.29855787,5e-20,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_16582,Verrucarin A,10uM,6h,HA1E,-0.2981185,6e-20,none,CG,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_9811,Narciclasine,10uM,6h,A549,-0.29768763,7e-20,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_33489,Piplartine,10uM,6h,MCF7,-0.29726354,8e-20,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2733,Cephaeline,10uM,6h,A375,-0.29719366,8e-20,none,CG,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_30155,Withaferin A,10uM,6h,MCF7,-0.29707884,9e-20,none,CG,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_46854,Lypressin,10uM,24h,PC3,-0.29705175,9e-20,none,CG,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_20707,Lanacordin,10uM,6h,HCC515,-0.29654239,1e-19,none,CG,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_7436,Fccp,10uM,6h,A549,-0.29654216,1e-19,none,CG,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_9631,Omacetaxine Mepesuccinate,10uM,6h,A549,-0.29633068,1.1e-19,none,CG,entire_overall,A549-6h-10uM
