compound,num_concordant,num_discordant,ratio,mechanism,HELA,HT29,A375,PC3,HA1E,MCF7,NPC,A549,VCAP,HUH7,FIBRNPC,SKBR3,HEPG2,MDAMB231,BT20,HCC515,MCF10A,NEU,HME1,SKB,ASC,HS578T,LNCAP,YAPC,SW620,AGS,SNGM,WSUDLCL2,HCT116,SW948,RMUGS,HCC15,OV7,H1299,SNUC5,A673,NCIH508,TYKNU,CORL23,SNU1040,U266,NCIH2073,THP1,RMGI,SKMEL28,CL34,NPC.TAK,NPC.CAS9,HUVEC,NCIH596,SKM1,LOVO,MDST8,SKLU1,PHH,HEK293T,PL21,CD34,T3M10,NOMO1,SKMEL1,SKL,ASC.C,SKL.C,HEC108,JHUEM2,U937,COV644,HL60,HT115,JURKAT,EFO27,SNUC4,NCIH1836,HUES3,SW480,NCIH1694,MNEU.E,RKO,DV90,NKDBA,HS27A
Allitinib,5,6,0.83333333,NA,NA,NA,0.43153922,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50718648,NA,NA,-0.46920117,NA,NA,NA,NA,-0.54691616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34035112,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46306114,NA,NA,NA,0.35380692,-0.39702651,-0.53569686,NA,NA,NA,NA,NA,NA,0.39138785,NA,NA,NA,0.41777997,NA,NA,NA,NA,NA,NA,NA
Diclofenac,1,4,0.25,Cyclooxygenase inhibitor,NA,0.36273449,NA,-0.47197205,NA,NA,-0.50408155,NA,-0.38351336,NA,NA,NA,NA,NA,NA,-0.54588856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isoliquiritigenin,7,2,3.5,Guanylate cyclase activator,NA,NA,NA,NA,-0.54428053,0.53796705,NA,0.33605888,NA,NA,NA,NA,0.41381452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49736299,NA,NA,NA,0.43943941,NA,NA,NA,NA,NA,NA,0.6750641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43579478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52703544,NA,NA
Cinoxacin,2,1,2,Bacterial DNA gyrase inhibitor,NA,-0.53724863,NA,0.4288297,0.44784608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sertindole,1,4,0.25,Dopamine receptor antagonist|Serotonin receptor antagonist,NA,-0.34104514,NA,0.43427408,-0.53701116,-0.40137553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3795116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zuclomiphene,2,9,0.22222222,Estrogen receptor antagonist,-0.34610175,-0.40313801,-0.39572656,-0.47823113,-0.53664156,0.55859829,-0.59627369,-0.5583096,NA,NA,NA,NA,-0.43092983,NA,NA,0.39402767,NA,NA,NA,NA,NA,NA,NA,-0.43327109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyclobenzaprine,0,3,0,Adrenergic receptor agonist|Serotonin receptor agonist,-0.53378219,NA,-0.34395957,NA,-0.41909048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLONAZEPAM,2,3,0.66666667,GABA-A receptor; anion channel positive allosteric modulator,0.38969334,NA,0.45366649,-0.44344198,-0.5337606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38800984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicardipine,3,3,1,Calcium channel blocker,-0.40340716,NA,-0.53375966,NA,NA,0.333586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42336162,NA,NA,NA,0.35777195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45236522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colforsin,1,5,0.2,Adenylyl cyclase activator,NA,0.53906165,-0.37013014,NA,-0.47670896,-0.53259461,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38575409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5183577,NA
Fentiazac,1,2,0.5,Cyclooxygenase inhibitor,-0.53233382,NA,NA,-0.52479505,0.54875593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
(E)-5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid,2,1,2,Cyclooxygenase inhibitor,NA,-0.53081767,NA,NA,NA,NA,NA,NA,0.41268027,NA,NA,NA,0.4526944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APIXABAN,0,2,0,Coagulation factor X inhibitor,-0.52938928,NA,NA,NA,-0.32531813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tosedostat,11,4,2.75,Peptidase inhibitor,0.3816045,NA,NA,-0.39205458,-0.52832241,0.50019144,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49361858,NA,NA,NA,NA,NA,NA,NA,-0.53126334,NA,NA,NA,NA,NA,NA,NA,0.35225738,NA,0.44331634,NA,0.84427757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37683137,NA,0.61716089,NA,NA,NA,NA,NA,NA,NA,0.40233139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41323969,0.41253468,NA,NA,NA,NA,0.37335504,NA,NA,NA
Lonidamine,8,3,2.66666667,Glucokinase inhibitor,NA,NA,0.3706394,0.45653669,-0.52621181,0.46300106,NA,0.37336234,NA,NA,NA,NA,NA,NA,NA,0.47062461,NA,NA,NA,NA,NA,NA,NA,0.49547775,NA,NA,NA,0.45996761,NA,NA,NA,NA,NA,0.34615629,NA,NA,NA,NA,NA,NA,NA,NA,-0.43423585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37550797,NA,NA
Piceatannol,1,1,1,SYK inhibitor,NA,NA,NA,0.48743543,-0.52519006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Midostaurin,4,3,1.33333333,FLT3 inhibitor|KIT inhibitor|PKC inhibitor,NA,NA,0.37403495,0.39898986,NA,0.33366503,NA,-0.47382748,0.37667982,NA,NA,NA,NA,NA,NA,-0.48650647,NA,NA,NA,NA,NA,NA,NA,-0.52474037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amuvatinib,10,6,1.66666667,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor,0.42346345,0.50580262,NA,0.45536763,-0.39800164,0.47026549,0.34004709,NA,NA,NA,NA,-0.3536777,NA,0.33716253,NA,-0.44253716,NA,NA,NA,NA,0.48044827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51973602,NA,NA,NA,0.36825986,0.58746185,0.74805623,NA,NA,NA,NA,NA,NA,-0.41835564,NA,NA,NA,NA,NA,NA,-0.39052759,NA,NA,NA,NA
Adapalene,0,3,0,Retinoid receptor agonist,-0.63787939,NA,NA,-0.34458445,NA,-0.51378323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ketotifen,2,3,0.66666667,Histamine receptor agonist|Histamine receptor ligand|Leukotriene receptor antagonist|Phosphodiesterase inhibitor,NA,NA,NA,0.34014738,-0.40000265,-0.51349778,NA,NA,0.41701144,NA,NA,NA,NA,NA,NA,-0.4259408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dapivirine (TMC120),0,2,0,NA,NA,-0.51213724,-0.34385284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carbacyclin,2,4,0.5,IP receptor activator|PPAR receptor agonist,NA,NA,NA,NA,NA,NA,-0.37641667,NA,NA,NA,-0.5360921,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51041387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59780174,NA,NA,NA,NA,NA,NA,NA,NA,0.33144457,NA,-0.46100305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicotine,2,2,1,Acetylcholine receptor agonist,-0.36181519,NA,-0.5102657,NA,0.4770461,0.37443762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fccp,2,2,1,Mitochondrial oxidative phosphorylation uncoupler,NA,NA,NA,NA,NA,0.43919347,NA,NA,0.37990306,-0.35199113,NA,NA,-0.50912281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prazosin,4,1,4,Adrenergic receptor alpha-1 antagonist,0.43217756,NA,0.46488403,NA,NA,NA,NA,0.34700201,0.3495075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50885639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rivafurazon,2,1,2,Bacterial DNA inhibitor,NA,0.61180223,NA,NA,NA,-0.50807428,NA,0.39121741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isoxsuprine,1,1,1,Adrenergic receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.50664555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37484633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Telmisartan,2,4,0.5,Angiotensin receptor antagonist,0.34254815,NA,0.39125282,-0.43699589,-0.32170933,-0.50597519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43951713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Protriptyline,2,5,0.4,Serotonin transporter inhibitor|Norepinephrine transporter inhibitor,-0.45302931,NA,-0.50584314,NA,-0.45908184,0.50080766,NA,NA,-0.43298971000000003,NA,NA,NA,0.41359023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38831892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Merbarone,0,2,0,NA,-0.41454907,NA,NA,-0.50513882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skiii,13,3,4.33333333,Sphingosine kinase inhibitor,NA,NA,NA,0.36870352,-0.50125424,-0.45760477,NA,0.47536672,NA,NA,NA,NA,0.66128976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41231641,NA,NA,0.54526175,0.3644646,0.46083348,NA,0.37956786,NA,NA,0.42193472,NA,NA,NA,NA,NA,NA,NA,0.42803061,NA,NA,NA,NA,NA,NA,0.34810505,0.44509753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32792166,NA,0.40071168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brexpiprazole,1,1,1,Dopamine D2 receptor partial agonist|Serotonin 1a (5-HT1a) receptor partial agonist (Serotonin 1a|Serotonin 2a (5-HT2a) receptor antagonist (Serotonin 2a,NA,NA,-0.50087464,0.36122661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fosinopril,1,3,0.33333333,Angiotensin converting enzyme inhibitor,-0.50070468,-0.36551479,NA,NA,NA,0.5489802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45831652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doramapimod,9,6,1.5,P38 MAPK inhibitor,NA,-0.44407666,-0.40559772,-0.49980128,0.36730278,0.42992926,0.38780409,NA,NA,NA,NA,0.40848367,NA,0.40051009,0.62088718,0.3619753,0.52361086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45747795,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37392618,NA,NA,NA,0.51327533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34139357,NA,NA,NA,NA
Phenylephrine,2,1,2,Adrenergic receptor alpha-1 agonist,0.32436671,NA,0.37799267,NA,-0.49940945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rigosertib,10,3,3.33333333,PLK inhibitor,NA,0.41683704,0.5388134,NA,NA,-0.49933143,0.45041086,0.48068957,NA,NA,NA,0.48966747,0.38869364,NA,NA,NA,NA,0.49412585,0.46041075,NA,NA,-0.38799246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54064391999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4794219,NA,0.61185862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salmeterol,2,2,1,Adrenergic receptor agonist,NA,0.34932102,0.51526427,NA,-0.49815787,-0.52001619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pifithrin,5,3,1.66666667,TP53 inhibitor,NA,NA,NA,0.41380681,NA,NA,NA,NA,0.38789344,NA,NA,NA,0.46174442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46936881,NA,-0.40177076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34955064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49713968,NA,NA,0.39465349,NA,NA,NA
Dabigatran Etexilate,1,1,1,NA,NA,NA,NA,NA,-0.49687481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36190729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azacitidine,13,1,13,DNA (cytosine-5)-methyltransferase 3A inhibitor (DNA|DNA (cytosine-5)-methyltransferase 1 inhibitor (DNA,NA,0.55758371,0.50323531,0.38333734,NA,0.51827997,0.62844684,0.46594553,0.45513849,NA,NA,NA,0.36429899,NA,NA,0.53215051,NA,NA,0.38774707,NA,-0.49674545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35524293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61975975,0.57473394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Menadione,10,5,2,Mitochondrial DNA polymerase inhibitor|Phosphatase inhibitor,NA,NA,0.42206255,-0.40019164,-0.4965943,0.4365783,NA,0.50114278,-0.33518949,NA,NA,NA,0.5511678,NA,NA,0.39987724,NA,NA,NA,NA,NA,NA,NA,-0.49418639,NA,NA,NA,NA,NA,NA,0.41427478,NA,NA,NA,NA,NA,NA,NA,-0.37555695,NA,NA,NA,0.42564116,NA,0.68461591,NA,NA,NA,NA,NA,0.42426751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44229765,NA,NA,NA,NA,NA,NA,NA,NA,NA
Selumetinib,6,31,0.19354839,MEK inhibitor,0.33351546,-0.48560005,-0.61024511,NA,-0.41018235,-0.54558483,NA,-0.56049149,NA,NA,NA,-0.49649508999999997,0.52847589,-0.56243019,-0.56043485,0.63387884,-0.52852621,NA,0.47989175,NA,NA,-0.58051023,0.58388692,-0.6287636,-0.48020769,-0.55739832,-0.46145232,NA,-0.64364747,-0.38264153,NA,-0.4719283,-0.46992576,-0.55534068,-0.61959833,NA,NA,NA,NA,-0.54288185,NA,-0.59417374,NA,NA,-0.53458872,NA,NA,NA,NA,-0.52986816,0.50645849,NA,-0.5751032,-0.4911111,NA,NA,-0.49161208,NA,NA,NA,-0.48291159,NA,NA,NA,NA,NA,-0.49849416,NA,NA,-0.42405252,NA,NA,NA,NA,NA,NA,NA,NA,-0.56095961,NA,NA,NA
Buparlisib,6,3,2,PI3K inhibitor,-0.41484132,0.47718979,NA,NA,-0.4082385,0.5274407,NA,NA,NA,NA,NA,-0.49588405,NA,NA,0.51759389,0.48857396,0.39100644,NA,NA,NA,NA,0.50379881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
