compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Amoxapine,2,5,0.4,Serotonin transporter inhibitor|Norepinephrine transporter inhibitor|Dopamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39995188,NA,NA,NA,NA,NA,NA,NA,-0.34730376,NA,NA,-0.42986493,NA,NA,NA,NA,NA,NA,-0.51948547,NA,NA,NA,NA,-0.3720969,NA,NA,NA,NA,NA,NA,NA,0.40901432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43603908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tamatinib,6,16,0.375,SYK inhibitor,NA,NA,NA,-0.43507272,NA,0.42646557,NA,NA,NA,-0.40601535,NA,0.34374487,-0.35915852,-0.35577582,NA,0.3257485,-0.47171901,NA,0.45728646,-0.45994974,NA,-0.43009074,-0.45458094,-0.38346774,-0.48957294,NA,-0.43151278,NA,NA,NA,-0.33528585,0.32593208,NA,NA,NA,NA,NA,NA,NA,-0.35831404,NA,NA,NA,NA,NA,-0.39104734,NA,NA,NA,NA,NA,NA,-0.51915192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37728764,NA,NA,NA,NA,NA,NA,0.34338762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Givinostat,1,1,1,HDAC inhibitor,NA,NA,NA,NA,NA,NA,NA,0.40515864,NA,NA,NA,NA,-0.51864779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Linifanib,3,13,0.23076923,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,NA,NA,-0.4660502,NA,-0.59164936,NA,NA,NA,NA,NA,NA,-0.51731886,-0.43217373,-0.42201395,-0.41885513,-0.37819812,-0.3929817,-0.34334905,-0.455026,0.38725885,0.37379269,0.43012885,-0.41278962,-0.43368559,NA,NA,NA,NA,NA,-0.48831117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mebendazole,5,3,1.66666667,Tubulin inhibitor,NA,NA,NA,0.32643906,NA,NA,NA,NA,NA,NA,NA,NA,-0.51722439,0.46487887,NA,NA,NA,NA,NA,NA,NA,NA,0.50780641,0.42046139,NA,NA,NA,NA,NA,NA,0.3692621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32152551,NA,NA,-0.42913167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ozagrel,0,3,0,Thromboxane synthase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4117404,-0.46705815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5168149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desoximetasone,0,2,0,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49526019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51593866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dexamethasone Acetate,1,3,0.33333333,Corticosteroid agonist|Cytochrome P450 inhibitor|Glucocorticoid receptor agonist,NA,NA,NA,0.35709032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43551736,NA,NA,NA,NA,NA,NA,NA,-0.39039976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51579774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pevonedistat,14,6,2.33333333,Nedd activating enzyme inhibitor,NA,NA,NA,0.41788517,NA,0.42246266,NA,NA,NA,NA,-0.35229294,NA,-0.45351221,0.4189263,NA,NA,NA,NA,NA,NA,NA,NA,0.46214186,0.5059382,NA,0.3636285,NA,NA,NA,NA,-0.32243838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3865258,-0.35187693,NA,NA,NA,NA,NA,0.41619347,NA,NA,NA,-0.44170105,0.36843255,-0.5113819,NA,NA,NA,NA,NA,NA,NA,0.34279385,NA,NA,NA,0.46403724,NA,NA,0.36771696,0.59648722,NA,NA,0.48780779,NA,NA,NA,NA,NA,NA
Vinburnine,3,1,3,Adrenergic receptor antagonist,NA,NA,NA,-0.50922159,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38610755,NA,NA,NA,NA,NA,NA,NA,NA,0.49954986,0.45467445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flunisolide,1,4,0.25,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,-0.34859425,NA,NA,NA,NA,NA,NA,NA,0.37490154,-0.44591641,NA,NA,NA,NA,NA,NA,NA,NA,-0.3376757,NA,NA,NA,NA,NA,NA,-0.50275509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Regorafenib,3,6,0.5,Discoidin domain-containing receptor 2 inhibitor|Fibroblast growth factor receptor 1 inhibitor|Fibroblast growth factor receptor 2 inhibitor|MAP kinase p38 beta inhibitor|Platelet-derived growth factor receptor inhibitor|Serine/threonine-protein kinase B-raf inhibitor|Serine/threonine-protein kinase RAF inhibitor|Stem cell growth factor receptor inhibitor|Tyrosine-protein kinase ABL inhibitor|Tyrosine-protein kinase FRK inhibitor|Tyrosine-protein kinase receptor RET inhibitor|Tyrosine-protein kinase TIE-2 inhibitor|Vascular endothelial growth factor receptor inhibitor,NA,NA,NA,-0.49499681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37249,NA,NA,NA,NA,NA,NA,NA,-0.44742475,0.57975465,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50221922,NA,NA,-0.46696263,0.57586691,NA,NA,NA,-0.62724932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36661528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIBOLONE,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49842894,-0.37897797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doxorubicin,4,5,0.8,DNA topoisomerase II alpha inhibitor,NA,NA,NA,-0.37289174,NA,NA,NA,NA,0.42089053,NA,NA,NA,-0.49763493,0.44472134,NA,NA,NA,NA,NA,NA,-0.50799322,NA,NA,-0.4898322,NA,NA,NA,NA,NA,NA,0.4252236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42113743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42669067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CICLESONIDE,3,2,1.5,Glucocorticoid receptor agonist,NA,NA,NA,0.40788291,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39863487,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4808696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49582162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38070131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pramipexole,0,3,0,Dopamine receptor agonist,NA,NA,NA,-0.32847117,NA,NA,NA,NA,NA,NA,NA,NA,-0.32140237,-0.49513177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sunitinib,3,6,0.5,Macrophage colony stimulating factor  receptor  inhibitor|Platelet-derived growth factor receptor inhibitor|Stem cell growth factor receptor inhibitor|Tyrosine-protein kinase receptor FLT3 inhibitor|Tyrosine-protein kinase receptor RET inhibitor|Vascular endothelial growth factor receptor inhibitor,NA,NA,NA,-0.44198147,NA,-0.37096964,NA,NA,NA,NA,NA,NA,0.33051795,-0.36891323,-0.39484383,NA,NA,NA,NA,NA,-0.50482166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49470532,NA,NA,NA,NA,NA,NA,NA,0.3498753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46834135,NA,NA,NA
Pyrazolanthrone,4,6,0.66666667,JNK inhibitor,NA,NA,NA,NA,NA,-0.427635,0.37126877,NA,NA,NA,NA,NA,NA,-0.45750223,-0.49439338,NA,NA,NA,NA,NA,NA,NA,NA,0.37041944,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36604374,NA,NA,NA,0.49733319,NA,NA,NA,-0.38314518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54218911,NA,NA,NA,NA,NA,NA,-0.43595444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zaprinast,0,4,0,Phosphodiesterase inhibitor,NA,NA,NA,-0.36533852,NA,NA,NA,-0.37296016,NA,NA,NA,NA,NA,-0.61674156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49314611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Voriconazole,1,1,1,Cytochrome P450 inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49279736,NA,NA,NA,NA,NA,NA,NA,NA,0.48380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vismodegib (GDC-0449),0,2,0,Smoothened homolog inhibitor,NA,NA,NA,-0.49191006,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37488215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trazodone,1,1,1,Serotonin transporter inhibitor|Serotonin 2a (5-HT2a) receptor antagonist (Serotonin 2a|Serotonin 2c (5-HT2c) receptor antagonist (Serotonin 2c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49162642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45708196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tubastatin A,2,2,1,HDAC inhibitor,NA,NA,NA,-0.35360136,NA,NA,NA,NA,NA,NA,NA,NA,-0.49061499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38182563,NA,NA,NA,NA,NA,NA,0.34412714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
(Z) Fluvoxamine,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34991399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48680583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
(Z) Fluvoxamine,2,2,1,Selective serotonin reuptake inhibitor (SSRI),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34340558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43797402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aminoglutethimide,1,1,1,Glucocorticoid receptor antagonist,NA,NA,NA,NA,NA,NA,-0.48671839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41540426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXALAMIDE,1,1,1,NA,NA,NA,NA,0.51466452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48488474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carprofen,0,3,0,Cyclooxygenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42062027,NA,NA,NA,NA,NA,NA,NA,NA,-0.38287369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48485133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ketotifen,2,2,1,Histamine receptor agonist|Histamine receptor ligand|Leukotriene receptor antagonist|Phosphodiesterase inhibitor,NA,NA,NA,-0.48483571,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34888526,NA,NA,NA,NA,NA,NA,NA,NA,0.34253464,NA,NA,NA,NA,NA,NA,NA,0.36168204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parthenolide,2,6,0.33333333,NFkB pathway inhibitor,NA,NA,NA,NA,-0.35054878,NA,NA,NA,0.3509422,NA,NA,NA,-0.36490704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33842345,NA,NA,NA,NA,NA,NA,-0.43837376,NA,NA,NA,NA,NA,NA,NA,NA,-0.48410876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43406961,NA,NA,NA,NA,NA,-0.40362892,NA,NA,NA,NA,NA,NA,NA
Pazopanib,3,11,0.27272727,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,NA,NA,-0.38259489,NA,0.36701114,-0.53092683,NA,NA,NA,NA,NA,-0.44797866,NA,0.47030209,-0.36818154,NA,NA,-0.48354117,NA,NA,NA,NA,0.40141254,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36225829,NA,NA,NA,-0.41297479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36390669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34939813,NA,NA,NA,NA,NA,NA,-0.40645507,-0.55082052,NA,NA,NA
Disulfiram,0,3,0,Aldehyde dehydrogenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44136555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42567464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48348645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carbamazepine,3,2,1.5,Sodium channel alpha subunit blocker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48304632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38717087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42806215,NA,NA,0.46118322,-0.49300025,NA
Tegaserod,0,3,0,Serotonin receptor partial agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66772769,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35959045,NA,NA,NA,NA,NA,NA,NA,-0.48249672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorafenib,8,6,1.33333333,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAF inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,NA,NA,NA,NA,NA,0.33940653,NA,NA,NA,NA,NA,NA,-0.47846315,0.39284354,0.36351388,-0.37431619,-0.49446999,NA,-0.34500138,-0.41061068,NA,-0.52566413,NA,0.59987168,0.34135195,NA,NA,NA,NA,NA,0.41260565,NA,NA,NA,NA,NA,NA,NA,0.37429564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48452416,NA,NA,NA,NA,NA,NA,NA,NA
Tranylcypromine,1,2,0.5,Monoamine oxidase inhibitor,NA,NA,NA,-0.46370958,NA,-0.47841911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38006488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cucurbitacin-I,2,4,0.5,JAK inhibitor|Lipocortin synthesis stimulant|STAT inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41786127,NA,NA,NA,NA,NA,NA,NA,NA,0.32543472,NA,NA,NA,NA,NA,NA,NA,0.46889392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4776883,NA,NA,NA,NA,NA,NA,NA,NA,-0.33705802,NA,NA,-0.34861848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Almorexant (hydrochloride),1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40787896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47726044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Entinostat,9,4,2.25,HDAC inhibitor,NA,NA,NA,0.55229058,NA,-0.47827954,NA,NA,NA,NA,NA,NA,-0.38247384,0.44038914,-0.37555358,NA,NA,NA,NA,NA,0.44489308,NA,NA,0.39018038,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4759056,NA,NA,NA,0.59122241,NA,NA,NA,0.43782104,0.41065922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5697758,NA,NA,NA,NA,0.45108167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Medetomidine,0,5,0,NA,NA,NA,NA,-0.47523669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40591206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4616172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45872353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Medetomidine,0,5,0,Adrenergic receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44076877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daunorubicin,2,2,1,DNA topoisomerase II alpha inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47478399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47256835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33739022,NA,NA,NA,NA,NA,NA,0.33711773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benzbromarone,1,2,0.5,Chloride channel blocker,NA,NA,NA,0.32898824,NA,NA,NA,NA,NA,NA,NA,NA,-0.47453504,-0.44033988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
