compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Itrazole,2,4,0.5,Cytochrome P450 inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33208355,NA,NA,NA,NA,NA,NA,NA,NA,-0.59887441,NA,NA,-0.52451812,NA,NA,NA,NA,0.37997993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61029078,NA,NA,-0.40591493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donitriptan hydrochloride,1,1,1,G protein-coupled receptor 44 antagonist|Serotonin 1b (5-HT1b) receptor agonist (Serotonin 1b|Serotonin 1d (5-HT1d) receptor agonist (Serotonin 1d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59152428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43744349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halofantrine,1,1,1,Antimalarial agent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55134453,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59035749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Metronidazole,0,2,0,DNA inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58948241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46771814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dacomitinib,2,6,0.33333333,Epidermal growth factor receptor erbB1 inhibitor|Epidermal growth factor receptor inhibitor|Receptor protein-tyrosine kinase erbB-2 inhibitor|Receptor protein-tyrosine kinase erbB-4 inhibitor,NA,NA,NA,0.3451663,NA,NA,-0.37717833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36512208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58864763,NA,NA,NA,NA,NA,NA,NA,0.64090031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54522362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47608707,-0.46904063,NA,NA,NA
Raclopride,2,1,2,Dopamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.58683178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38656746,NA,NA,NA,NA,NA,NA,0.37860601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crizotinib,3,9,0.33333333,ALK tyrosine kinase receptor inhibitor,NA,NA,NA,0.71630093,NA,-0.51375166,NA,NA,-0.38442164,NA,NA,NA,-0.44558441,NA,NA,NA,NA,0.42498251,-0.58549629,NA,NA,-0.61979194,-0.58386208,-0.37993257,0.60040772,NA,NA,NA,NA,NA,-0.40481343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38530335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Propafenone,0,4,0,Beta-1 adrenergic receptor antagonist|Beta-2 adrenergic receptor antagonist|Sodium channel alpha subunit blocker,NA,NA,NA,NA,NA,NA,NA,NA,-0.37969629,NA,NA,NA,NA,NA,-0.45979285,NA,NA,NA,NA,NA,NA,NA,NA,-0.58338606,NA,NA,NA,NA,NA,NA,-0.40617914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
atorvastatin,2,5,0.4,HMGCR inhibitor,NA,NA,NA,NA,NA,-0.58481811,NA,NA,-0.48712086,NA,NA,NA,NA,-0.52516267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3312775,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44326181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58306136,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51581278,NA,NA
Racecadotril,0,2,0,Enkephalinase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58254548,NA,NA,NA,NA,NA,NA,NA,NA,-0.4381907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cilengitide,2,1,2,NA,NA,NA,NA,0.39184032,NA,NA,NA,NA,NA,NA,NA,NA,0.43266574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58138431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teniposide,13,2,6.5,Topoisomerase inhibitor,NA,NA,NA,0.39082352,NA,NA,0.50054203,-0.39344678,0.52109266,0.54543414,NA,NA,0.5475246,0.4386968,NA,NA,NA,NA,NA,NA,NA,NA,-0.58073676,0.48816928,NA,NA,NA,NA,NA,NA,0.59878629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49129716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44180205,NA,NA,NA,NA,NA,NA,NA,NA,0.54333092,NA,NA,NA,0.59614876000000006,NA,NA,0.4913034,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apitolisib (gdc-0980, rg7422)",6,2,3,PI3K inhibitor|mTOR inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519696,0.4159019,0.39902908,0.43227428,NA,0.4338983,NA,NA,NA,0.48097949,-0.58057079,NA,-0.46800594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CEFEPIME HYDROCHLORIDE,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36597696,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57948466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35362843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37047436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anastrozole,1,3,0.33333333,Aromatase inhibitor,NA,NA,NA,0.37401914000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44740047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53973332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57759464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tamoxifen,5,7,0.71428571,Estrogen receptor alpha modulator,NA,NA,0.46053917,-0.37556617,NA,-0.57529069,0.41285219,NA,NA,NA,NA,NA,0.42110568,-0.44357329,0.3643307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62406513,-0.34434749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32306652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38818181,NA,NA,NA,NA,-0.4114329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
brivanib,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5752222,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33358267,-0.47320697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33951043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulmazole,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45168322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57402168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44114876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chenodiol,1,1,1,11-beta-HSD1 inhibitor|FXR agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57388365,NA,NA,NA,NA,NA,NA,NA,0.49514328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zaurategrast,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42139404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57367519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocolchicoside,1,1,1,GABA receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57325584,NA,NA,NA,NA,NA,0.40405653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cobicistat (GS-9350),0,2,0,Cytochrome P450 3A inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57309946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33422344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olmesartan Medoxomil,1,1,1,Angiotensin receptor antagonist,NA,NA,NA,NA,NA,-0.57253324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40527904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rifapentine,0,3,0,RNA polymerase inhibitor,NA,NA,NA,NA,NA,-0.57209051,NA,NA,-0.58694682,NA,NA,NA,NA,NA,-0.41344314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Semagacestat (LY450139),1,3,0.33333333,NA,NA,NA,NA,-0.60974013,NA,NA,NA,NA,NA,NA,NA,NA,-0.5766902,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39630994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57200052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sotalol,1,2,0.5,Adrenergic receptor antagonist,NA,NA,NA,-0.38666112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3544083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57156639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Meclofenamic acid,1,2,0.5,Cyclooxygenase inhibitor|Prostanoid receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40732272,-0.56905684,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41263115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aliskiren,0,2,0,Antihypertensive agent|Peptidase inhibitor|Protease inhibitor|Renin inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43848282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56866702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glafenine,1,3,0.33333333,DeltaF508-CFTR Correctors,NA,NA,NA,-0.52494078,NA,NA,NA,NA,NA,NA,NA,NA,0.37147362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40681598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5683468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piracetam,0,3,0,Acetylcholine receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39999988,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56694714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44017248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Decitabine,10,1,10,DNA methyltransferase inhibitor,NA,NA,NA,0.49555887,NA,-0.56626041,0.4573637,NA,NA,NA,NA,NA,0.54933625,0.54393448,0.58666283,NA,NA,NA,NA,0.37215823,NA,NA,0.37612682,NA,NA,NA,NA,NA,NA,NA,0.38544067,NA,NA,NA,NA,NA,0.39301934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46028848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leflunomide,3,1,3,Dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.43585472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56577462,0.4655375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4050441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piperidolate,1,1,1,Acetylcholine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5646538,0.46705876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pomalidomide,0,5,0,CRL4(CRBN) E3 ubiquitin ligase inhibitor,NA,NA,NA,-0.49856882,NA,NA,NA,NA,NA,NA,NA,NA,-0.56402339,-0.42826695,NA,NA,NA,NA,NA,NA,NA,NA,-0.3717271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40918167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Doxifluridine,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56379674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50041696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Linifanib,8,9,0.88888889,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,NA,NA,NA,0.52357466,NA,-0.36005895,NA,NA,NA,NA,NA,NA,-0.43085153,-0.40035307,0.44048312,-0.33161095,0.45118049,-0.45588827,-0.43677503,0.39481223,0.39550941,-0.62602051,-0.47308139,0.38983149,0.58796415,NA,NA,NA,NA,NA,0.72287059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56340647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pevonedistat,8,2,4,Nedd activating enzyme inhibitor,NA,-0.56272769,NA,NA,NA,NA,NA,NA,NA,NA,0.42870842,NA,0.64084891,0.54355464,0.45863261,NA,NA,NA,NA,NA,NA,NA,-0.51051112,0.37741299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40940625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50843765,0.49495811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Propentofylline,0,2,0,Adenosine reuptake inhibitor|Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56044704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46782113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fedratinib,12,11,1.09090909,FLT3 inhibitor|JAK inhibitor,0.42525726,NA,NA,-0.4460011,NA,-0.55972753,NA,NA,NA,NA,NA,NA,0.57579937,NA,-0.32128919,0.50975651,NA,-0.55885162,0.525454,NA,NA,0.37997931,0.47246723,-0.43388003000000003,0.53908963,-0.42291591,NA,NA,0.37576824,NA,0.41451157,NA,NA,NA,NA,NA,NA,NA,NA,-0.3742081,NA,NA,NA,NA,NA,-0.40722217,NA,NA,NA,NA,0.42239348,0.37039916,NA,NA,NA,NA,NA,NA,NA,NA,0.4597805,NA,NA,NA,NA,NA,NA,-0.34006629,NA,-0.3556953,NA,NA,NA,NA,-0.33791714,NA,NA,NA,NA,NA,NA,NA
Pyroxamide,0,4,0,HDAC inhibitor,NA,NA,NA,-0.39174952,NA,-0.55955948,NA,NA,-0.47035707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4371492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dilazep,1,5,0.2,Adenosine reuptake inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.33022011,NA,NA,NA,-0.4955137,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36153257,0.49206317,NA,NA,NA,NA,NA,NA,-0.44638284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55669932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Istaroxime (hydrochloride),2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47527924,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45771328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55602163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pictilisib,5,8,0.625,PI3K inhibitor,NA,NA,NA,-0.37324849,NA,-0.4039291,0.46418317,NA,NA,NA,NA,NA,0.53913617,-0.40053692,0.47802452,-0.55594092,NA,NA,-0.47103634,NA,NA,0.44008386,-0.38537361,NA,-0.44820364,NA,NA,NA,NA,NA,0.39604337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54324288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsomorphin,3,4,0.75,AMPK inhibitor,-0.5557276,-0.45251343,-0.5195068,NA,NA,-0.4555443,0.53334809,NA,NA,NA,NA,NA,NA,NA,0.38159637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42054971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Midostaurin,5,2,2.5,FLT3 inhibitor|KIT inhibitor|PKC inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.42941559,NA,NA,NA,0.32493566,NA,0.45186299,NA,NA,NA,NA,NA,0.36883383,NA,-0.5556678,0.39310862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40113824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
